ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description
0000012322	megahit_6287_1757-2164	PF02452.12	101.2	2.2e-29	PemK	-	PFAM	PemK-like protein
0000012341	megahit_6308_12491-13042	PF07883.6	42.7	1.8e-11	Cupin_2	-	PFAM	Cupin domain
0000012481	megahit_6325_55485-56852	K03699_483	502.3	4.7e-151	tlyC	-	KEGG	putative hemolysin
0000012736	megahit_6433_1433-2407	PF00717.18	73.5	5.3e-21	Peptidase_S24	-	PFAM	Peptidase S24-like
0000012771	megahit_6465_6422-7864	K10816_8	46.3	1.2e-12	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000012772	megahit_6465_7878-9167	K10815_8	69.9	7e-20	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000012822	megahit_6526_14185-15264	PF13964.1	63.8	5.3e-18	Kelch_6	-	PFAM	Kelch motif
0000012831	megahit_6526_23876-27022	PF00873.14	966.3	9.2e-291	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000012832	megahit_6526_27052-28458	K12340_892	180.7	2.2e-53	tolC	-	KEGG	outer membrane protein
0000012919	megahit_6571_1-996	PF01473.15	54.5	3.7e-15	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000012974	megahit_6609_12977-13492	PF00881.19	106.8	6.3e-31	Nitroreductase	-	PFAM	Nitroreductase family
0000012999	megahit_6619_7125-8219	PF03372.18	55.7	4.4e-15	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000013033	megahit_6627_2-733	PF02742.10	42.4	2.7e-11	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000013073	megahit_6630_3-719	K12340_892	40.3	9.2e-11	tolC	-	KEGG	outer membrane protein
0000013074	megahit_6630_806-1117	PF00873.14	77.3	3.1e-22	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000013148	megahit_6685_3-2591	K12679_6	91.6	1.5e-26	icsA, virG	-	KEGG	outer membrane protein IcsA
0000013172	megahit_6702_1-171	PF07883.6	40.2	1.1e-10	Cupin_2	-	PFAM	Cupin domain
0000013282	megahit_6742_2271-3560	PF05193.16	80.3	8.7e-23	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000013283	megahit_6742_3553-4830	PF05193.16	63.4	1.3e-17	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000013283	megahit_6742_3553-4830	K06972_355	67.3	3.4e-19	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000013283	megahit_6742_3553-4830	PF00675.15	63.4	1.3e-17	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000013310	megahit_6742_37311-38330	PF13950.1	115.6	4.5e-34	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000013472	megahit_6788_63874-64317	TIGR01593	41.1	7.9e-11	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000013472	megahit_6788_63874-64317	PF05105.7	82.3	1.3e-23	Phage_holin_4	-	PFAM	Holin family
0000013490	megahit_6788_78610-80166	PF13091.1	108	1.7e-31	PLDc_2	-	PFAM	PLD-like domain
0000013640	megahit_6891_22119-23690	PF13091.1	100.4	3.8e-29	PLDc_2	-	PFAM	PLD-like domain
0000013671	megahit_6891_61567-62883	K11060_3	46.5	1e-12	entB	-	KEGG	probable enterotoxin B
0000013870	megahit_6992_263-817	PF06414.7	43.6	1.1e-11	Zeta_toxin	-	PFAM	Zeta toxin
0000014009	megahit_7116_213-1208	K11063_6	78.3	9.5e-23	tcdAB	-	KEGG	toxin A\/B
0000014018	megahit_7130_2041-5055	PF00873.14	670	2.8e-201	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000014135	megahit_7186_1706-2158	PF13950.1	68.1	3e-19	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000014265	megahit_7239_42162-42542	PF00903.20	46	3e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000014367	megahit_7259_133-465	PF02452.12	87.1	5.5e-25	PemK	-	PFAM	PemK-like protein
0000014400	megahit_7271_22108-23367	K06972_355	65.9	9.2e-19	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000014400	megahit_7271_22108-23367	PF00675.15	66.8	1.1e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000014400	megahit_7271_22108-23367	PF05193.16	108	2.8e-31	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000014418	megahit_7271_51347-52258	PF03372.18	63.1	2.3e-17	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000014454	megahit_7288_5310-6188	PF07883.6	41	6.5e-11	Cupin_2	-	PFAM	Cupin domain
0000014470	megahit_7297_2900-5215	K11060_3	46.8	8.2e-13	entB	-	KEGG	probable enterotoxin B
0000014734	megahit_7337_136410-137882	PF13091.1	106.2	5.8e-31	PLDc_2	-	PFAM	PLD-like domain
0000014761	megahit_7337_170070-170858	PF01636.18	78.4	4.2e-22	APH	-	PFAM	Phosphotransferase enzyme family
0000014829	megahit_7351_1-591	K03699_483	63.5	6.8e-18	tlyC	-	KEGG	putative hemolysin
0000014866	megahit_7358_7596-7973	PF01325.14	47.5	8e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000014866	megahit_7358_7596-7973	PF02742.10	50.7	6.9e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000014881	megahit_7358_21647-22402	PF03372.18	97.5	7.4e-28	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000015022	megahit_7381_14314-15069	PF14057.1	444	1.5e-133	GGGtGRT	-	PFAM	GGGtGRT protein
0000015023	megahit_7381_15124-15324	PF14057.1	118.2	2e-34	GGGtGRT	-	PFAM	GGGtGRT protein
0000015047	megahit_7400_11270-11815	PF00717.18	51.4	3.9e-14	Peptidase_S24	-	PFAM	Peptidase S24-like
0000015084	megahit_7403_10995-14144	PF01473.15	68.4	1.5e-19	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000015084	megahit_7403_10995-14144	K11063_6	140.9	1.3e-41	tcdAB	-	KEGG	toxin A\/B
0000015139	megahit_7424_6631-8010	K11063_6	47.4	1.9e-13	tcdAB	-	KEGG	toxin A\/B
0000015210	megahit_7433_56211-57344	K11060_3	56.5	1e-15	entB	-	KEGG	probable enterotoxin B
0000015392	megahit_7514_9-284	PF04221.7	49	2.5e-13	RelB	-	PFAM	RelB antitoxin
0000015437	megahit_7533_21606-22628	PF13950.1	114.5	9.8e-34	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000015490	megahit_7538_30895-31578	K11062_2	57.5	4.5e-16	entD	-	KEGG	probable enterotoxin D
0000015505	megahit_7538_52189-53379	K11060_3	44.1	5.8e-12	entB	-	KEGG	probable enterotoxin B
0000015506	megahit_7538_53427-53795	PF00903.20	44.2	1.1e-11	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000015537	megahit_7557_3849-4466	PF00717.18	63.4	7.2e-18	Peptidase_S24	-	PFAM	Peptidase S24-like
0000015782	megahit_7602_58-1203	PF03372.18	60.5	1.5e-16	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000015796	megahit_7605_3-962	K12340_892	107.6	3.3e-31	tolC	-	KEGG	outer membrane protein
0000015899	megahit_7642_3194-4639	K11063_6	91.9	7.5e-27	tcdAB	-	KEGG	toxin A\/B
0000015899	megahit_7642_3194-4639	PF01473.15	183.2	5.9e-56	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000015952	megahit_7675_15966-17213	K06972_355	54	3.4e-15	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000015952	megahit_7675_15966-17213	PF00675.15	137.5	1.8e-40	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000015952	megahit_7675_15966-17213	PF05193.16	127.9	2.3e-37	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000015956	megahit_7675_20000-22129	PF13091.1	40.7	1.1e-10	PLDc_2	-	PFAM	PLD-like domain
0000015989	megahit_7698_5067-5861	PF13091.1	70.9	5.1e-20	PLDc_2	-	PFAM	PLD-like domain
0000015996	megahit_7701_2843-3622	PF00881.19	63.7	1.1e-17	Nitroreductase	-	PFAM	Nitroreductase family
0000016077	megahit_7721_35673-36062	PF00903.20	44.5	9.1e-12	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000016084	megahit_7721_42190-42573	PF01325.14	40.1	1.7e-10	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000016084	megahit_7721_42190-42573	PF02742.10	51.7	3.3e-14	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000016220	megahit_7739_8782-9438	PF07883.6	59.6	1e-16	Cupin_2	-	PFAM	Cupin domain
0000016222	megahit_7739_10503-11165	PF02742.10	79.6	6.7e-23	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000016222	megahit_7739_10503-11165	PF01325.14	75.4	1.6e-21	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain
0000016274	megahit_7739_65938-67311	K03699_483	438.8	9.1e-132	tlyC	-	KEGG	putative hemolysin
0000016332	megahit_7739_135616-136197	PF00881.19	68	5.6e-19	Nitroreductase	-	PFAM	Nitroreductase family
0000016475	megahit_7747_13274-15631	PF13091.1	44.4	7.9e-12	PLDc_2	-	PFAM	PLD-like domain
0000016505	megahit_7769_12048-13358	PF13954.1	116.6	4.2e-34	PapC_N	-	PFAM	PapC N-terminal domain
0000016582	megahit_7784_3-569	PF13950.1	70.1	7.2e-20	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000016586	megahit_7786_1109-1534	PF05105.7	119.2	4.7e-35	Phage_holin_4	-	PFAM	Holin family
0000016586	megahit_7786_1109-1534	TIGR01593	96	8.1e-28	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000016606	megahit_7811_1622-1969	PF02452.12	109.6	5.7e-32	PemK	-	PFAM	PemK-like protein
0000016634	megahit_7825_18895-19242	PF05016.9	44.2	1.3e-11	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000016635	megahit_7825_19242-19541	PF04221.7	43.5	1.3e-11	RelB	-	PFAM	RelB antitoxin
0000016664	megahit_7837_1115-1417	PF05015.8	97	3.5e-28	Plasmid_killer	-	PFAM	Plasmid maintenance system killer protein
0000016700	megahit_7866_997-3099	PF13091.1	50.1	1.4e-13	PLDc_2	-	PFAM	PLD-like domain
0000016777	megahit_7913_4068-4451	PF00903.20	66.8	1.2e-18	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000016811	megahit_7939_324-659	PF01909.18	46.5	2.3e-12	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000016849	megahit_7960_16167-17279	K01186_172	66.5	1.2e-18	NEU1	-	KEGG	Sialidase-1
0000016880	megahit_7963_13566-14333	PF07883.6	82.3	8.1e-24	Cupin_2	-	PFAM	Cupin domain
0000016887	megahit_7963_19472-20770	PF05193.16	45.4	4.6e-12	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000016888	megahit_7963_20777-22054	PF05193.16	69.7	1.6e-19	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000016888	megahit_7963_20777-22054	K06972_355	53.5	4.8e-15	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000016888	megahit_7963_20777-22054	PF00675.15	54.9	5.3e-15	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000016949	megahit_7987_12833-13462	PF00881.19	113.3	6.3e-33	Nitroreductase	-	PFAM	Nitroreductase family
0000016954	megahit_7987_16689-18119	PF01636.18	73.6	1.2e-20	APH	-	PFAM	Phosphotransferase enzyme family
0000017012	megahit_8028_2-1075	PF07691.7	62.1	2.8e-17	PA14	-	PFAM	PA14 domain
0000017071	megahit_8049_20381-20683	PF05016.9	44.5	1e-11	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000017230	megahit_8119_2487-3968	PF14052.1	355.5	2.7e-106	Caps_assemb_Wzi	-	PFAM	Capsule assembly protein Wzi
0000017237	megahit_8119_12358-13422	PF03372.18	51.8	6.7e-14	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000017267	megahit_8119_46359-46913	PF07883.6	50.9	5.1e-14	Cupin_2	-	PFAM	Cupin domain
0000017332	megahit_8145_26447-27529	PF01636.18	88.5	3.4e-25	APH	-	PFAM	Phosphotransferase enzyme family
0000017335	megahit_8145_29685-31070	K12340_892	160.6	2.8e-47	tolC	-	KEGG	outer membrane protein
0000017336	megahit_8145_31090-34509	PF00873.14	938.3	2.5e-282	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000017378	megahit_8145_79249-81225	PF13517.1	56.3	1.9e-15	VCBS	-	PFAM	Repeat domain in Vibrio, Colwellia, Bradyrhizobium and Shewanella
0000017388	megahit_8145_91298-91900	PF00881.19	52.1	4.3e-14	Nitroreductase	-	PFAM	Nitroreductase family
0000017433	megahit_8154_5179-5967	PF03372.18	52.9	3.2e-14	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000017447	megahit_8160_7692-9152	PF13091.1	112.4	7.5e-33	PLDc_2	-	PFAM	PLD-like domain
0000017462	megahit_8164_2123-2407	PF07883.6	57.1	6e-16	Cupin_2	-	PFAM	Cupin domain
0000017649	megahit_8244_3213-4556	K12340_892	302	3.3e-90	tolC	-	KEGG	outer membrane protein
0000017701	megahit_8260_111-1379	PF05193.16	75.2	3.2e-21	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000017701	megahit_8260_111-1379	PF00675.15	67.5	6.6e-19	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000017701	megahit_8260_111-1379	K06972_355	71.3	2.1e-20	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000017709	megahit_8268_3692-4258	PF00717.18	55.4	2.3e-15	Peptidase_S24	-	PFAM	Peptidase S24-like
0000017709	megahit_8268_3692-4258	TIGR02771	40.1	1.3e-10	TraF_Ti	-	TIGR	conjugative transfer signal peptidase TraF
0000017793	megahit_8312_304-645	PF07883.6	46.9	9.3e-13	Cupin_2	-	PFAM	Cupin domain
0000017932	megahit_8342_668-1918	K03699_483	346.7	7.7e-104	tlyC	-	KEGG	putative hemolysin
0000018112	megahit_8389_46163-47215	PF03837.9	44.1	8.7e-12	RecT	-	PFAM	RecT family
0000018118	megahit_8389_50229-50840	PF00717.18	50.3	8.7e-14	Peptidase_S24	-	PFAM	Peptidase S24-like
0000018140	megahit_8389_78368-79330	K11041_146	166.2	4.9e-49	eta	-	KEGG	exfoliative toxin A\/B
0000018297	megahit_8456_1419-2273	PF01909.18	42	5.7e-11	NTP_transf_2	-	PFAM	Nucleotidyltransferase domain
0000018411	megahit_8516_1989-2543	PF00246.19	91.8	3.6e-26	Peptidase_M14	-	PFAM	Zinc carboxypeptidase
0000018460	megahit_8564_3423-4682	K03699_483	287.7	6.1e-86	tlyC	-	KEGG	putative hemolysin
0000018472	megahit_8567_15240-16538	PF05193.16	62	3.7e-17	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000018473	megahit_8567_16535-17812	PF05193.16	52.6	2.7e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000018473	megahit_8567_16535-17812	PF00675.15	65.7	2.4e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)
0000018473	megahit_8567_16535-17812	K06972_355	65.6	1.1e-18	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000018536	megahit_8590_113-1441	PF14052.1	333.6	1.2e-99	Caps_assemb_Wzi	-	PFAM	Capsule assembly protein Wzi
0000018596	megahit_8597_56629-57510	PF00881.19	85.4	2.4e-24	Nitroreductase	-	PFAM	Nitroreductase family
0000018658	megahit_8607_3862-4479	PF00717.18	57.4	5.3e-16	Peptidase_S24	-	PFAM	Peptidase S24-like
0000018701	megahit_8607_43847-45886	PF13091.1	46.9	1.4e-12	PLDc_2	-	PFAM	PLD-like domain
0000018703	megahit_8607_46061-47110	PF03372.18	44.4	1.2e-11	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000018884	megahit_8652_675-1274	PF00717.18	49.2	2e-13	Peptidase_S24	-	PFAM	Peptidase S24-like
0000018906	megahit_8663_15622-15948	PF07883.6	58.7	1.9e-16	Cupin_2	-	PFAM	Cupin domain
0000018936	megahit_8705_4332-4775	PF03372.18	47.2	1.7e-12	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000019113	megahit_8748_64204-67617	K11005_20	59.4	1e-16	hlyA	-	KEGG	hemolysin A
0000019128	megahit_8748_81205-81561	PF02452.12	107.5	2.6e-31	PemK	-	PFAM	PemK-like protein
0000019181	megahit_8748_143754-144872	PF01636.18	53	2.4e-14	APH	-	PFAM	Phosphotransferase enzyme family
0000019213	megahit_8748_177114-178679	K01197_243	56.2	1.2e-15	hya	-	KEGG	hyaluronoglucosaminidase [EC:3.2.1.35]
0000019271	megahit_8748_242375-243301	PF03372.18	51.3	9.8e-14	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000019428	megahit_8771_64151-65452	K03699_483	508.1	8.3e-153	tlyC	-	KEGG	putative hemolysin
0000019472	megahit_8790_2153-2536	PF02742.10	43.9	9.2e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000019566	megahit_8824_7504-8169	PF00882.13	64.5	5.7e-18	Zn_dep_PLPC	-	PFAM	Zinc dependent phospholipase C
0000019586	megahit_8824_29881-30390	PF00881.19	109.1	1.3e-31	Nitroreductase	-	PFAM	Nitroreductase family
0000019662	megahit_8826_26505-27380	PF07883.6	42	3.1e-11	Cupin_2	-	PFAM	Cupin domain
0000019667	megahit_8826_33358-34890	PF13091.1	99	1e-28	PLDc_2	-	PFAM	PLD-like domain
0000019730	megahit_8857_1548-1757	PF02742.10	46.6	1.3e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain
0000019798	megahit_8869_29076-30338	K03699_483	277.6	7.5e-83	tlyC	-	KEGG	putative hemolysin
0000020006	megahit_8998_10178-10960	PF01636.18	78.3	4.8e-22	APH	-	PFAM	Phosphotransferase enzyme family
0000020142	megahit_9034_3574-4188	K10954_66	100.7	7.7e-29	zot	-	KEGG	zona occludens toxin
0000020225	megahit_9035_45752-46651	PF01636.18	61.1	8.1e-17	APH	-	PFAM	Phosphotransferase enzyme family
0000020323	megahit_9044_4308-5351	PF00652.17	54.1	9.4e-15	Ricin_B_lectin	-	PFAM	Ricin-type beta-trefoil lectin domain
0000020674	megahit_9162_56119-57237	PF01636.18	46.7	2.1e-12	APH	-	PFAM	Phosphotransferase enzyme family
0000020763	megahit_9230_15439-15915	TIGR01593	59.4	1.7e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000020763	megahit_9230_15439-15915	PF05105.7	94.8	1.7e-27	Phage_holin_4	-	PFAM	Holin family
0000020858	megahit_9235_5112-5444	PF07883.6	41.2	5.5e-11	Cupin_2	-	PFAM	Cupin domain
0000021020	megahit_9293_788-2062	K03699_483	448.3	1.1e-134	tlyC	-	KEGG	putative hemolysin
0000021056	megahit_9323_1085-1669	PF00652.17	53.1	1.9e-14	Ricin_B_lectin	-	PFAM	Ricin-type beta-trefoil lectin domain
0000021220	megahit_9388_3367-6288	PF08367.6	196.3	2.5e-58	M16C_assoc	-	PFAM	Peptidase M16C associated
0000021220	megahit_9388_3367-6288	K06972_355	987.6	3e-297	PITRM1, PreP, CYM1	-	KEGG	presequence protease [EC:3.4.24.-]
0000021220	megahit_9388_3367-6288	PF05193.16	68.2	4.5e-19	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain
0000021244	megahit_9407_946-1329	PF00903.20	68.4	3.6e-19	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
0000021325	megahit_9420_1270-1935	PF00717.18	46.5	1.3e-12	Peptidase_S24	-	PFAM	Peptidase S24-like
0000021335	megahit_9421_1096-1770	K11068_1278_95_625	225.6	2.4e-67	hlyIII	-	KEGG	hemolysin III
0000021754	megahit_9540_5591-5932	PF07883.6	52.9	1.2e-14	Cupin_2	-	PFAM	Cupin domain
0000021811	megahit_9548_10135-10476	PF02452.12	96.5	6.6e-28	PemK	-	PFAM	PemK-like protein
0000021918	megahit_9582_13952-14644	PF04488.10	56.2	2.4e-15	Gly_transf_sug	-	PFAM	Glycosyltransferase sugar-binding region containing DXD motif
0000021983	megahit_9604_1-1062	PF15605.1	141.5	4.6e-42	Ntox28	-	PFAM	Putative toxin 52
0000022092	megahit_9656_9110-9865	PF10671.4	86.5	5.4e-25	TcpQ	-	PFAM	Toxin co-regulated pilus biosynthesis protein Q
0000022248	megahit_9692_1663-2373	PF00717.18	42.5	2.3e-11	Peptidase_S24	-	PFAM	Peptidase S24-like
0000022353	megahit_9723_15213-16568	K11060_3	56.1	1.3e-15	entB	-	KEGG	probable enterotoxin B
0000022354	megahit_9723_16852-18372	K11063_6	80.2	2.6e-23	tcdAB	-	KEGG	toxin A\/B
0000022442	megahit_9745_33718-34566	PF03372.18	93.4	1.4e-26	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000022493	megahit_9746_938-1927	PF13950.1	47.1	1.1e-12	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000022660	megahit_9799_9844-11070	K01197_243	41.9	2.6e-11	hya	-	KEGG	hyaluronoglucosaminidase [EC:3.2.1.35]
0000022948	megahit_9987_308-1084	PF13091.1	73.7	6.7e-21	PLDc_2	-	PFAM	PLD-like domain
0000023003	megahit_10009_234-521	PF05016.9	45.5	4.7e-12	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein
0000023003	megahit_10009_234-521	TIGR02385	54.7	5.6e-15	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family
0000023004	megahit_10009_521-760	PF04221.7	97.1	2.4e-28	RelB	-	PFAM	RelB antitoxin
0000023017	megahit_10019_1168-1878	K11060_3	42.1	2.3e-11	entB	-	KEGG	probable enterotoxin B
0000023047	megahit_10030_3308-4186	PF13990.1	394.9	9.1e-119	YjcZ	-	PFAM	YjcZ-like protein
0000023093	megahit_10052_29354-30292	K11041_146	176.2	4.4e-52	eta	-	KEGG	exfoliative toxin A\/B
0000023107	megahit_10053_9181-9621	PF13958.1	134.6	1.6e-39	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system
0000023181	megahit_10056_20164-21642	K12340_892	146.8	4.3e-43	tolC	-	KEGG	outer membrane protein
0000023214	megahit_10056_60798-62153	K03699_483	335.6	1.8e-100	tlyC	-	KEGG	putative hemolysin
0000023283	megahit_10105_626-1084	PF05105.7	90.1	4.9e-26	Phage_holin_4	-	PFAM	Holin family
0000023283	megahit_10105_626-1084	TIGR01593	57.9	4.9e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin
0000023308	megahit_10139_3-1088	PF13091.1	74.2	4.8e-21	PLDc_2	-	PFAM	PLD-like domain
0000023323	megahit_10141_9018-9815	PF03837.9	194.5	7.6e-58	RecT	-	PFAM	RecT family
0000023386	megahit_10160_1119-1658	PF13091.1	56.9	1.1e-15	PLDc_2	-	PFAM	PLD-like domain
0000023411	megahit_10166_5318-5728	PF02452.12	81.4	3.3e-23	PemK	-	PFAM	PemK-like protein
0000023451	megahit_10202_275-1129	K10815_8	46.5	9e-13	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000023630	megahit_10300_8527-9870	K10815_8	231.7	6.1e-69	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]
0000023631	megahit_10300_9867-10970	K10816_8	71.1	3.6e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]
0000023752	megahit_10382_3-341	PF02452.12	59	3e-16	PemK	-	PFAM	PemK-like protein
0000023832	megahit_10415_11128-12933	PF01473.15	64	3.8e-18	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000023832	megahit_10415_11128-12933	K11063_6	43.4	3e-12	tcdAB	-	KEGG	toxin A\/B
0000023833	megahit_10415_13316-15313	PF01473.15	126.5	5.4e-38	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000023833	megahit_10415_13316-15313	K11063_6	62	7.8e-18	tcdAB	-	KEGG	toxin A\/B
0000023834	megahit_10415_15646-16455	PF01473.15	132.2	8.9e-40	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000023834	megahit_10415_15646-16455	K11063_6	82.8	4e-24	tcdAB	-	KEGG	toxin A\/B
0000023856	megahit_10416_19339-20337	PF13950.1	80.8	3.3e-23	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit
0000024107	megahit_10483_39050-42103	PF00873.14	551.1	2.4e-165	ACR_tran	-	PFAM	AcrB/AcrD/AcrF family
0000024137	megahit_10494_2-1099	PF03372.18	69.7	2.3e-19	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000024138	megahit_10494_1153-1986	PF03372.18	58.9	4.6e-16	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family
0000024200	megahit_10513_38428-40425	PF01473.15	78.3	1.1e-22	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000024200	megahit_10513_38428-40425	K11063_6	62.5	5.5e-18	tcdAB	-	KEGG	toxin A\/B
0000024201	megahit_10513_40597-44175	K11063_6	65	9.4e-19	tcdAB	-	KEGG	toxin A\/B
0000024201	megahit_10513_40597-44175	PF01473.15	70.5	3.2e-20	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000024202	megahit_10513_44349-46118	PF01636.18	46.1	3.2e-12	APH	-	PFAM	Phosphotransferase enzyme family
0000024205	megahit_10513_48544-51516	K11063_6	60.1	2.9e-17	tcdAB	-	KEGG	toxin A\/B
0000024205	megahit_10513_48544-51516	PF01473.15	85.7	4.9e-25	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000024206	megahit_10513_51621-52631	K11063_6	89.4	4.2e-26	tcdAB	-	KEGG	toxin A\/B
0000024206	megahit_10513_51621-52631	PF01473.15	104	7.5e-31	CW_binding_1	-	PFAM	Putative cell wall binding repeat
0000024209	megahit_10513_53403-55049	K11063_6	76	4.7e-22	tcdAB	-	KEGG	toxin A\/B
0000024209	megahit_10513_53403-55049	PF01473.15	164.7	4.2e-50	CW_binding_1	-	PFAM	Putative cell wall binding repeat
