genome,completeness,contamination,strain_heterogeneity,length,N50,centrality
human1_HV-14_maxbin.004.fasta.contigs.fa,97.78,27.88,0.0,3218495,133885,0.0
human1_HV-14_maxbin.005.fasta.contigs.fa,100.0,50.0,0.0,2547714,189530,0.0
human1_HV-14_maxbin.006.fasta.contigs.fa,99.23,1.01,0.0,7308084,61548,0.9995504160714285
human1_HV-14_maxbin.007.fasta.contigs.fa,91.3,4.35,9.09,4402229,158499,0.9997547506666667
human1_HV-14_maxbin.008.fasta.contigs.fa,89.08,9.5,1.61,3861646,30755,0.9991111942857144
human1_HV-14_maxbin.009.fasta.contigs.fa,80.09,10.19,6.25,4848380,2832,0.999366788
human1_HV-15_maxbin.002.fasta.contigs.fa,99.02,2.16,0.0,3134665,107536,0.9998736300000001
human1_HV-15_maxbin.004.fasta.contigs.fa,99.25,0.94,0.0,2510322,36607,0.9999020583333333
human1_HV-15_maxbin.005.fasta.contigs.fa,100.0,51.72,2.08,8343978,59991,0.0
human1_HV-15_maxbin.006.fasta.contigs.fa,94.21,0.0,0.0,1263357,194114,0.9999565374999999
human1_HV-15_maxbin.007.fasta.contigs.fa,99.99,0.19,0.0,2495155,171782,0.99987868
human1_HV-15_maxbin.008.fasta.contigs.fa,91.6,8.6,0.0,2559689,125349,0.9999792366666668
human1_HV-15_maxbin.009.fasta.contigs.fa,99.97,0.66,0.0,4671055,198009,0.9768270311764705
human1_HV-15_maxbin.010.fasta.contigs.fa,92.93,3.16,0.0,3981670,456198,0.999894008
human1_HV-16_maxbin.002.fasta.contigs.fa,98.41,0.75,0.0,6913489,58281,0.999501687857143
human1_HV-16_maxbin.003.fasta.contigs.fa,98.37,1.72,0.0,2764551,48542,0.9999847233333333
human1_HV-16_maxbin.004.fasta.contigs.fa,92.39,13.5,0.0,3967774,456283,0.9999517593333334
human1_HV-16_maxbin.005.fasta.contigs.fa,56.52,0.62,0.0,1138602,210527,0.0
human1_HV-16_maxbin.006.fasta.contigs.fa,96.11,0.0,0.0,1239077,194114,0.99994574625
human1_HV-16_maxbin.007.fasta.contigs.fa,87.88,0.0,0.0,1375663,118376,0.999914074375
human1_HV-16_maxbin.008.fasta.contigs.fa,36.79,6.49,0.0,2398406,1509,0.0
human1_HV-16_maxbin.009.fasta.contigs.fa,98.28,19.99,0.0,5788082,130287,0.9951083511764706
human1_HV-16_maxbin.010.fasta.contigs.fa,92.08,36.11,0.0,4715111,3254,0.0
human1_HV-17_maxbin.001.fasta.contigs.fa,98.28,12.07,66.67,3575765,82836,0.9988067350000001
human1_HV-17_maxbin.002.fasta.contigs.fa,97.39,4.99,11.11,3811540,63923,0.9990453153846155
human1_HV-17_maxbin.003.fasta.contigs.fa,91.77,10.81,5.13,3796070,69899,0.9940986614285712
human1_HV-17_maxbin.005.fasta.contigs.fa,53.01,0.38,0.0,2536096,63438,0.0
human1_HV-17_maxbin.006.fasta.contigs.fa,52.37,3.16,0.0,2381388,45884,0.0
human1_HV-17_maxbin.007.fasta.contigs.fa,97.95,0.0,0.0,2669789,88343,0.9997444345161289
human1_HV-17_maxbin.008.fasta.contigs.fa,100.0,0.0,0.0,2668562,119267,0.9994344385000001
human1_HV-17_maxbin.010.fasta.contigs.fa,38.13,5.16,23.26,2783850,31372,0.0
human1_HV-17_maxbin.011.fasta.contigs.fa,95.0,39.51,2.88,3876616,59343,0.0
human1_HV-17_maxbin.012.fasta.contigs.fa,95.3,0.0,0.0,2420816,121015,0.9998748641666667
human1_HV-17_maxbin.013.fasta.contigs.fa,76.49,7.81,0.0,2882342,23270,0.9983590518750001
human1_HV-17_maxbin.014.fasta_sub.contigs.fa,81.12,9.97,0.0,3192640,87828,0.9945602346666667
human1_HV-17_maxbin.015.fasta.contigs.fa,78.01,3.16,0.0,3253081,44957,0.9900913149999999
human1_HV-17_maxbin.016.fasta.contigs.fa,97.78,2.93,0.0,3707992,61601,0.9994529833333333
human1_HV-17_maxbin.017.fasta.contigs.fa,96.2,15.82,2.78,3430789,65910,0.998900595
human1_HV-17_maxbin.018.fasta.contigs.fa,95.92,0.0,0.0,2969963,137925,0.9989452316666667
human1_HV-17_maxbin.019.fasta.contigs.fa,94.4,0.0,0.0,1543306,153836,0.9999357017647059
human1_HV-17_maxbin.020.fasta.contigs.fa,98.65,0.78,0.0,6891034,26985,0.999431165
human1_HV-17_maxbin.021.fasta.contigs.fa,95.97,4.51,0.0,2562325,51679,0.993753274
human1_HV-17_maxbin.022.fasta.contigs.fa,95.16,0.94,0.0,2519824,43476,0.999659059375
human1_HV-17_maxbin.024.fasta.contigs.fa,25.83,0.32,0.0,1230223,6400,0.0
human1_HV-17_maxbin.025.fasta_sub.contigs.fa,25.19,5.11,10.87,3290516,6995,0.0
human1_HV-17_maxbin.026.fasta_sub.contigs.fa,90.29,35.59,2.08,4286064,11387,0.0
human1_HV-17_maxbin.027.fasta_sub.contigs.fa,53.1,18.83,0.0,3452083,11426,0.0
human1_HV-17_maxbin.028.fasta.contigs.fa,97.16,2.39,10.0,3266616,18765,0.9997676895833334
human1_HV-17_maxbin.029.fasta.contigs.fa,84.01,48.57,0.7,4543061,3451,0.0
human1_HV-17_maxbin.030.fasta.contigs.fa,83.98,13.24,0.0,3022469,9362,0.99888457
human1_HV-17_maxbin.031.fasta_sub.contigs.fa,77.7,49.48,9.49,4346478,4347,0.0
human1_HV-17_maxbin.032.fasta.contigs.fa,85.55,14.94,6.67,2844492,8870,0.9993775258333333
human1_HV-17_maxbin.033.fasta.contigs.fa,95.58,3.04,16.67,2629432,8264,0.9985757629411764
human1_HV-17_maxbin.034.fasta.contigs.fa,93.22,3.08,0.0,2476972,6889,0.9995642746153848
human1_HV-17_maxbin.036.fasta.contigs.fa,46.2,15.39,3.08,2201632,2414,0.0
human1_HV-17_maxbin.042.fasta.contigs.fa,84.9,34.61,1.57,2776519,3376,0.0
human1_HV-17_maxbin.045.fasta.contigs.fa,63.97,4.97,1.11,2997929,2465,0.0
human1_HV-17_metabat2.43.fa.contigs.fa,9.49,0.0,0.0,326606,179508,0.0
human1_HV-17_metabat2.70.fa.contigs.fa,49.17,0.0,0.0,1698652,15248,0.0
human1_HV-17_metabat2.93.fa.contigs.fa,53.79,1.32,25.0,1162367,11860,0.0
human1_HV-18_maxbin.003.fasta.contigs.fa,90.79,5.89,3.12,2661061,33571,0.981840849047619
human1_HV-18_maxbin.004.fasta.contigs.fa,90.2,2.42,20.0,2992484,59638,0.9991281542307692
human1_HV-18_maxbin.005.fasta.contigs.fa,53.12,2.55,7.14,2390773,40876,0.0
human1_HV-18_maxbin.007.fasta.contigs.fa,91.53,16.7,36.36,4586191,65328,0.9772298263636364
human1_HV-18_maxbin.008.fasta.contigs.fa,96.28,8.36,25.0,5033659,109938,0.9992888814285715
human1_HV-18_maxbin.009.fasta.contigs.fa,85.84,31.72,21.07,6862749,32301,0.0
human1_HV-18_maxbin.010.fasta.contigs.fa,91.16,0.0,0.0,2629800,128116,0.9993873714999999
human1_HV-18_maxbin.011.fasta.contigs.fa,53.62,4.81,18.75,2458480,56641,0.0
human1_HV-18_maxbin.012.fasta.contigs.fa,96.58,4.22,0.0,2803054,69002,0.9997287858064515
human1_HV-18_maxbin.013.fasta.contigs.fa,95.21,3.74,5.88,3097947,54452,0.9987485466666666
human1_HV-18_maxbin.014.fasta.contigs.fa,68.4,14.45,0.0,2111148,87725,0.0
human1_HV-18_maxbin.015.fasta.contigs.fa,47.41,0.0,0.0,3326753,15490,0.0
human1_HV-18_maxbin.016.fasta.contigs.fa,79.11,3.16,16.67,2741085,23250,0.9961064245454545
human1_HV-18_maxbin.017.fasta.contigs.fa,86.39,0.0,0.0,2956539,144097,0.9984801999999999
human1_HV-18_maxbin.018.fasta.contigs.fa,18.58,1.85,60.0,3012351,17293,0.0
human1_HV-18_maxbin.019.fasta.contigs.fa,78.95,13.3,36.11,2851048,23615,0.9973220971428571
human1_HV-18_maxbin.020.fasta.contigs.fa,93.96,0.0,0.0,2422867,120865,0.99985454875
human1_HV-18_maxbin.021.fasta.contigs.fa,89.24,9.49,5.26,2738954,59556,0.9997432791666666
human1_HV-18_maxbin.022.fasta.contigs.fa,83.7,33.12,2.22,3667928,63649,0.0
human1_HV-18_maxbin.023.fasta.contigs.fa,92.6,3.16,0.0,2943995,77311,0.982419468
human1_HV-18_maxbin.024.fasta.contigs.fa,60.11,9.87,20.51,3835323,28625,0.0
human1_HV-18_maxbin.025.fasta.contigs.fa,98.69,0.54,0.0,6800617,38042,0.9994981267857144
human1_HV-18_maxbin.026.fasta.contigs.fa,85.96,15.1,37.14,2469401,20809,0.9828292875
human1_HV-18_maxbin.027.fasta.contigs.fa,86.34,0.57,0.0,2020076,45144,0.9993698740000001
human1_HV-18_maxbin.028.fasta.contigs.fa,86.91,4.76,7.69,2770922,55461,0.9986539170588236
human1_HV-18_maxbin.029.fasta.contigs.fa,98.49,1.22,16.67,3479408,62693,0.9997901783333333
human1_HV-18_maxbin.030.fasta.contigs.fa,90.94,4.07,0.0,2319541,30510,0.9995502471428572
human1_HV-18_maxbin.031.fasta.contigs.fa,90.56,7.92,0.0,2495305,28884,0.999615460625
human1_HV-18_maxbin.032.fasta.contigs.fa,96.0,9.6,0.0,1772053,37754,0.9999272894117648
human1_HV-18_maxbin.033.fasta.contigs.fa,87.93,15.53,0.0,5189348,13487,0.9991284575
human1_HV-18_maxbin.035.fasta.contigs.fa,94.67,33.21,0.0,3308519,9598,0.0
human1_HV-18_maxbin.037.fasta.contigs.fa,72.13,24.76,12.0,2453382,2305,0.0
human1_HV-18_maxbin.039.fasta.contigs.fa,91.2,42.26,2.96,5525261,7627,0.0
human1_HV-18_maxbin.040.fasta.contigs.fa,91.6,8.84,3.85,2054458,7008,0.9991590187499999
human1_HV-18_maxbin.041.fasta.contigs.fa,63.96,40.91,2.66,5192694,2573,0.0
human1_HV-18_maxbin.043.fasta.contigs.fa,80.07,0.34,0.0,1518603,3823,0.9989080575
human1_HV-18_metabat2.16.fa_sub.contigs.fa,1.17,0.0,0.0,99870,67242,0.0
human1_HV-18_metabat2.86.fa.contigs.fa,9.69,0.0,0.0,602661,15232,0.0
human1_HV-19_maxbin.002.fasta.contigs.fa,62.5,0.0,0.0,3543011,122119,0.0
human1_HV-19_maxbin.003.fasta.contigs.fa,98.51,0.7,0.0,4678793,115734,0.9993974257142859
human1_HV-19_maxbin.004.fasta.contigs.fa,99.25,2.93,0.0,2531689,36607,0.9999144933333333
human1_HV-19_maxbin.005.fasta.contigs.fa,61.39,5.06,0.0,1246051,118376,0.0
human1_HV-19_maxbin.006.fasta.contigs.fa,98.91,2.26,0.0,2798890,48561,0.9999694666666666
human1_HV-19_maxbin.007.fasta.contigs.fa,98.41,0.68,0.0,6922296,55603,0.9995249342857143
human1_HV-19_maxbin.008.fasta.contigs.fa,69.62,2.53,0.0,1618660,82352,0.0
human1_HV-19_maxbin.009.fasta.contigs.fa,97.38,57.28,5.31,2142770,189558,0.0
human1_HV-19_maxbin.010.fasta.contigs.fa,56.52,0.62,0.0,1126795,210360,0.0
human1_HV-19_maxbin.011.fasta.contigs.fa,100.0,8.62,86.21,4928714,186784,0.9951146717647058
human1_HV-19_maxbin.012.fasta.contigs.fa,91.3,0.0,0.0,3790916,433955,0.9998429033333333
human1_HV-1_maxbin.001.fasta.contigs.fa,23.12,2.42,5.88,2048419,22034,0.0
human1_HV-1_maxbin.002.fasta.contigs.fa,94.35,63.79,2.83,4735079,53950,0.0
human1_HV-1_maxbin.003.fasta.contigs.fa,50.32,0.63,0.0,1834299,64944,0.0
human1_HV-1_maxbin.004.fasta.contigs.fa,86.06,5.93,12.5,3713048,45791,0.9987638977777777
human1_HV-1_maxbin.005.fasta.contigs.fa,64.54,0.61,20.0,3966377,153896,0.0
human1_HV-1_maxbin.006.fasta.contigs.fa,51.18,7.56,0.0,3678392,158133,0.0
human1_HV-1_maxbin.008.fasta.contigs.fa,59.88,14.97,52.22,3470064,53253,0.0
human1_HV-1_maxbin.009.fasta.contigs.fa,88.36,3.2,0.0,2737547,85647,0.9998122361290321
human1_HV-1_maxbin.011.fasta.contigs.fa,99.37,0.28,0.0,5035364,193732,0.9951119005882354
human1_HV-1_maxbin.013.fasta.contigs.fa,99.25,0.0,0.0,3472880,232429,0.9998584950000001
human1_HV-1_maxbin.014.fasta.contigs.fa,88.51,1.81,0.0,5199800,95461,0.999402050909091
human1_HV-1_maxbin.016.fasta.contigs.fa,79.31,45.12,56.65,5864859,56032,0.0
human1_HV-1_maxbin.018.fasta.contigs.fa,98.51,1.55,0.0,4902970,109938,0.9989854614285715
human1_HV-1_maxbin.020.fasta.contigs.fa,84.13,10.88,31.82,1863277,97162,0.998360652857143
human1_HV-1_maxbin.021.fasta.contigs.fa,98.39,1.01,0.0,2577844,181615,0.999724881875
human1_HV-1_maxbin.022.fasta.contigs.fa,93.88,0.68,0.0,2698702,124599,0.9992726699999999
human1_HV-1_maxbin.023.fasta_sub.contigs.fa,78.88,7.84,0.0,2800106,70157,0.996397958
human1_HV-1_maxbin.024.fasta.contigs.fa,28.74,0.0,0.0,715179,35703,0.0
human1_HV-1_maxbin.025.fasta.contigs.fa,98.66,9.73,0.0,2161270,268405,0.999802409090909
human1_HV-1_maxbin.026.fasta.contigs.fa,40.72,0.63,0.0,1312755,29860,0.0
human1_HV-1_maxbin.027.fasta.contigs.fa,51.88,6.33,5.88,1668031,74019,0.0
human1_HV-1_maxbin.028.fasta.contigs.fa,98.41,0.68,0.0,6608347,39038,0.9994609471428572
human1_HV-1_maxbin.029.fasta.contigs.fa,83.67,7.65,0.0,3432259,117304,0.99798394
human1_HV-1_maxbin.030.fasta.contigs.fa,78.41,2.73,11.11,2067572,92272,0.9989430629411764
human1_HV-1_maxbin.031.fasta.contigs.fa,97.11,15.45,4.0,3794233,53776,0.9982747188888889
human1_HV-1_maxbin.032.fasta.contigs.fa,27.79,7.38,4.76,1865193,67037,0.0
human1_HV-1_maxbin.033.fasta.contigs.fa,73.68,14.51,64.0,2203948,70360,0.0
human1_HV-1_maxbin.034.fasta.contigs.fa,96.84,5.8,25.0,3131078,39705,0.9996442408333334
human1_HV-1_maxbin.035.fasta.contigs.fa,81.71,2.97,10.53,4604164,98628,0.999314881875
human1_HV-1_maxbin.036.fasta.contigs.fa,59.63,1.86,0.0,1625010,76626,0.0
human1_HV-1_maxbin.037.fasta.contigs.fa,81.28,3.0,0.0,2264137,66468,0.9988356919999999
human1_HV-1_maxbin.040.fasta.contigs.fa,90.21,7.79,0.0,2667438,24556,0.9997449004166667
human1_HV-1_maxbin.041.fasta.contigs.fa,97.02,8.0,5.88,2950463,17688,0.9996505438461537
human1_HV-1_maxbin.042.fasta.contigs.fa,89.42,4.11,0.0,3488261,36151,0.9997867018181819
human1_HV-1_maxbin.043.fasta_sub.contigs.fa,88.29,21.77,9.76,2473891,12727,0.0
human1_HV-1_maxbin.045.fasta.contigs.fa,93.86,37.84,2.78,3043708,5669,0.0
human1_HV-1_maxbin.049.fasta.contigs.fa,86.88,5.78,0.0,1717612,3790,0.9955410413043476
human1_HV-1_metabat2.106.fa.contigs.fa,37.6,0.48,0.0,1019263,121625,0.0
human1_HV-1_metabat2.24.fa.contigs.fa,12.08,0.0,0.0,371235,53856,0.0
human1_HV-1_metabat2.80.fa.contigs.fa,29.43,0.63,0.0,859551,12217,0.0
human1_HV-20_maxbin.002.fasta.contigs.fa,44.42,0.0,0.0,2161762,106480,0.0
human1_HV-20_maxbin.004.fasta.contigs.fa,99.26,17.87,0.0,4913896,115772,0.9993982338095235
human1_HV-20_maxbin.005.fasta.contigs.fa,98.37,0.0,0.0,2594823,48609,0.9999707533333333
human1_HV-20_maxbin.006.fasta.contigs.fa,99.77,0.68,0.0,7139876,51334,0.9995363985714286
human1_HV-20_maxbin.007.fasta.contigs.fa,43.99,2.11,33.33,1007761,18914,0.0
human1_HV-20_maxbin.008.fasta.contigs.fa,68.14,9.49,26.09,1420472,63138,0.0
human1_HV-20_maxbin.009.fasta_sub.contigs.fa,42.63,3.16,20.0,1010861,69522,0.0
human1_HV-20_maxbin.010.fasta.contigs.fa,98.25,57.66,10.53,5378952,10873,0.0
human1_HV-20_metabat2.26.fa.contigs.fa,20.8,0.0,0.0,391378,264218,0.0
human1_HV-21_maxbin.002.fasta.contigs.fa,86.68,2.01,0.0,2328645,80265,0.9998267066666666
human1_HV-21_maxbin.003.fasta.contigs.fa,98.69,0.78,0.0,6990630,59198,0.9995056957142859
human1_HV-21_maxbin.004.fasta.contigs.fa,99.97,0.49,0.0,4880785,181599,0.9769560552941177
human1_HV-21_maxbin.005.fasta.contigs.fa,99.63,0.0,0.0,2396292,35396,0.9999418616666667
human1_HV-21_maxbin.006.fasta.contigs.fa,96.11,0.0,0.0,1400379,194114,0.9999493668749999
human1_HV-21_maxbin.007.fasta.contigs.fa,100.0,56.9,0.0,3261619,161056,0.0
human1_HV-21_maxbin.008.fasta.contigs.fa,92.39,0.0,0.0,3767309,456035,0.999890788
human1_HV-21_maxbin.009.fasta.contigs.fa,92.05,4.35,0.0,2358818,125315,0.9999702500000001
human1_HV-22_maxbin.001.fasta.contigs.fa,92.59,3.58,42.42,4776303,24003,0.9951980829411764
human1_HV-22_maxbin.002.fasta.contigs.fa,98.69,0.97,0.0,6997804,59191,0.9995299567857142
human1_HV-22_maxbin.003.fasta.contigs.fa,78.89,18.03,2.38,4500713,185867,0.9996699906666667
human1_HV-22_maxbin.004.fasta.contigs.fa,98.28,56.9,1.85,4700750,52809,0.0
human1_HV-22_maxbin.005.fasta.contigs.fa,97.38,12.57,7.32,1549258,189530,0.999944763125
human1_HV-22_maxbin.006.fasta.contigs.fa,73.42,1.39,0.0,1384470,118376,0.9998983
human1_HV-22_maxbin.007.fasta.contigs.fa,64.27,1.27,0.0,1348951,2481,0.0
human1_HV-23_maxbin.001.fasta.contigs.fa,84.85,1.93,20.0,3183592,82836,0.9989315262499999
human1_HV-23_maxbin.003.fasta.contigs.fa,98.08,1.74,16.67,3602363,55829,0.9986857022222222
human1_HV-23_maxbin.004.fasta.contigs.fa,91.16,0.0,0.0,2875236,120603,0.9993448970000001
human1_HV-23_maxbin.006.fasta.contigs.fa,98.63,0.68,0.0,2692665,88343,0.9997445141935483
human1_HV-23_maxbin.007.fasta.contigs.fa,98.63,1.11,0.0,6803259,53561,0.9995321014285714
human1_HV-23_maxbin.008.fasta.contigs.fa,90.6,0.34,22.22,2445937,123085,0.9997149054166666
human1_HV-23_maxbin.010.fasta.contigs.fa,90.92,0.16,100.0,3133556,29965,0.9962286727272727
human1_HV-23_maxbin.011.fasta.contigs.fa,75.87,2.82,25.0,2113700,57380,0.9994268203846153
human1_HV-23_maxbin.012.fasta.contigs.fa,92.35,0.58,0.0,2247694,105729,0.9946950271428572
human1_HV-23_maxbin.013.fasta.contigs.fa,62.39,0.19,100.0,2831335,23784,0.0
human1_HV-23_maxbin.014.fasta.contigs.fa,58.44,8.86,0.0,2011475,43390,0.0
human1_HV-23_maxbin.015.fasta.contigs.fa,56.49,0.63,0.0,2490278,42902,0.0
human1_HV-23_maxbin.017.fasta.contigs.fa,95.78,1.9,50.0,3129117,52530,0.9946173693333332
human1_HV-23_maxbin.018.fasta.contigs.fa,62.49,2.03,35.29,3484973,35571,0.0
human1_HV-23_maxbin.020.fasta.contigs.fa,68.33,22.17,21.05,3671986,53017,0.0
human1_HV-23_maxbin.021.fasta.contigs.fa,98.25,25.2,26.47,3727837,64941,0.0
human1_HV-23_maxbin.023.fasta.contigs.fa,88.33,1.15,0.0,4263508,134342,0.9993675925000001
human1_HV-23_maxbin.024.fasta.contigs.fa,85.76,6.67,11.11,2945792,56692,0.9990824
human1_HV-23_maxbin.025.fasta.contigs.fa,97.1,0.0,0.0,2448289,70723,0.9996942125
human1_HV-23_maxbin.026.fasta.contigs.fa,94.62,0.91,16.67,3384430,65414,0.9997889745833334
human1_HV-23_maxbin.027.fasta.contigs.fa,92.88,20.67,4.84,3120439,34821,0.0
human1_HV-23_maxbin.028.fasta.contigs.fa,97.32,6.63,11.54,2535427,43975,0.993625718
human1_HV-23_maxbin.031.fasta.contigs.fa,82.6,35.63,2.5,2378569,28657,0.0
human1_HV-23_maxbin.032.fasta_sub.contigs.fa,93.82,45.49,0.0,5840585,6733,0.0
human1_HV-23_maxbin.033.fasta.contigs.fa,51.75,8.72,0.0,1945773,27450,0.0
human1_HV-23_maxbin.035.fasta.contigs.fa,22.66,2.41,0.0,2418460,27500,0.0
human1_HV-23_maxbin.037.fasta.contigs.fa,96.31,6.15,0.0,2994949,38127,0.9996758561538462
human1_HV-23_maxbin.038.fasta_sub.contigs.fa,29.16,3.12,27.27,2537457,6188,0.0
human1_HV-23_maxbin.039.fasta.contigs.fa,50.74,0.63,0.0,952121,28187,0.0
human1_HV-23_maxbin.040.fasta.contigs.fa,79.31,0.0,0.0,4167025,13774,0.9995714980000001
human1_HV-23_maxbin.041.fasta.contigs.fa,95.63,1.29,0.0,1499219,21097,0.9998891270588236
human1_HV-23_maxbin.045.fasta_sub.contigs.fa,77.98,35.2,0.0,3465695,3208,0.0
human1_HV-23_maxbin.047.fasta_sub.contigs.fa,53.51,3.68,0.0,1551679,6639,0.0
human1_HV-23_maxbin.050.fasta.contigs.fa,79.77,11.71,2.22,2154441,2854,0.9992719935714286
human1_HV-23_maxbin.051.fasta.contigs.fa,73.67,3.57,9.09,1983085,3133,0.99890095
human1_HV-23_metabat2.116.fa.contigs.fa,69.7,0.37,0.0,2338771,16021,0.0
human1_HV-23_metabat2.39.fa.contigs.fa,67.35,0.0,0.0,1502956,146100,0.0
human1_HV-23_metabat2.97.fa.contigs.fa,50.71,1.73,20.0,1335382,9566,0.0
human1_HV-24_maxbin.002.fasta.contigs.fa,37.19,0.19,0.0,1790532,105085,0.0
human1_HV-24_maxbin.005.fasta.contigs.fa,69.78,1.45,66.67,1528859,23273,0.0
human1_HV-24_maxbin.006.fasta.contigs.fa,7.01,1.86,28.57,568250,57418,0.0
human1_HV-24_maxbin.008.fasta.contigs.fa,13.23,0.48,0.0,1789223,39972,0.0
human1_HV-24_maxbin.010.fasta.contigs.fa,90.63,3.78,10.0,2736124,58856,0.9990431315384616
human1_HV-24_maxbin.011.fasta.contigs.fa,98.69,0.78,0.0,7090864,47895,0.999481902857143
human1_HV-24_maxbin.012.fasta.contigs.fa,59.49,0.0,0.0,1342480,69465,0.0
human1_HV-24_maxbin.013.fasta.contigs.fa,94.63,0.58,66.67,2669842,270231,0.9997721258333333
human1_HV-24_maxbin.014.fasta.contigs.fa,91.16,0.0,0.0,2531501,128260,0.9994784400000001
human1_HV-24_maxbin.015.fasta.contigs.fa,97.26,4.57,0.0,2855462,82698,0.99962709
human1_HV-24_maxbin.016.fasta.contigs.fa,93.83,2.53,0.0,2950630,17068,0.9916259845454547
human1_HV-24_maxbin.018.fasta.contigs.fa,99.46,9.94,2.94,3872995,71150,0.9989192775
human1_HV-24_maxbin.019.fasta.contigs.fa,99.25,0.38,0.0,3483541,232429,0.9998378458333335
human1_HV-24_maxbin.020.fasta.contigs.fa,86.39,1.7,0.0,3131071,136720,0.9980470933333332
human1_HV-24_maxbin.021.fasta_sub.contigs.fa,95.18,9.61,32.61,6038135,92471,0.9674788136363636
human1_HV-24_maxbin.023.fasta.contigs.fa,93.66,7.66,0.0,3144169,59116,0.9985571277777778
human1_HV-24_maxbin.024.fasta.contigs.fa,40.51,1.58,0.0,1596329,46109,0.0
human1_HV-24_maxbin.025.fasta.contigs.fa,83.16,3.49,18.75,4245171,106881,0.99939383
human1_HV-24_maxbin.026.fasta_sub.contigs.fa,57.32,1.01,0.0,1646477,42711,0.0
human1_HV-24_maxbin.027.fasta.contigs.fa,95.68,13.48,11.43,2814009,19906,0.9994162208333335
human1_HV-24_maxbin.028.fasta.contigs.fa,55.02,11.4,0.0,3097717,13092,0.0
human1_HV-24_maxbin.031.fasta.contigs.fa,86.4,4.48,0.0,4497655,9638,0.9992401018181819
human1_HV-24_maxbin.033.fasta_sub.contigs.fa,39.39,9.53,0.0,3767180,4739,0.0
human1_HV-24_maxbin.034.fasta.contigs.fa,61.23,7.07,4.55,2960962,4538,0.0
human1_HV-24_maxbin.036.fasta.contigs.fa,93.84,18.0,0.0,1969880,5930,0.9984878104347826
human1_HV-24_maxbin.038.fasta.contigs.fa,86.74,2.44,8.11,3982118,5692,0.9950805735294118
human1_HV-24_maxbin.040.fasta.contigs.fa,89.45,5.95,5.56,2773983,4692,0.9994895084615384
human1_HV-24_maxbin.041.fasta.contigs.fa,67.64,9.06,11.36,2239618,3931,0.0
human1_HV-24_maxbin.042.fasta.contigs.fa,14.37,1.01,7.69,936816,3472,0.0
human1_HV-24_maxbin.043.fasta.contigs.fa,81.92,0.0,0.0,1893569,3805,0.998835763125
human1_HV-24_maxbin.044.fasta.contigs.fa,91.1,2.06,11.11,1360342,4709,0.9997558311764706
human1_HV-24_maxbin.046.fasta.contigs.fa,73.4,0.89,0.0,1425907,2848,0.99887159625
human1_HV-24_maxbin.048.fasta.contigs.fa,69.83,2.04,0.0,1189099,2577,0.0
human1_HV-24_maxbin.050.fasta.contigs.fa,28.4,0.34,0.0,1183781,1857,0.0
human1_HV-24_maxbin.052.fasta.contigs.fa,34.05,3.88,0.0,813582,1815,0.0
human1_HV-24_metabat2.123.fa.contigs.fa,8.19,0.0,0.0,393816,46063,0.0
human1_HV-24_metabat2.128.fa.contigs.fa,20.89,0.0,0.0,393292,65592,0.0
human1_HV-24_metabat2.28.fa.contigs.fa,87.7,0.0,0.0,1085712,26321,0.9999142125
human1_HV-24_metabat2.63.fa.contigs.fa,34.23,0.0,0.0,578974,53353,0.0
human1_HV-24_metabat2.82.fa.contigs.fa,11.11,0.0,0.0,321412,42254,0.0
human1_HV-2_maxbin.001.fasta.contigs.fa,30.38,3.16,0.0,1372519,81613,0.0
human1_HV-2_maxbin.002.fasta.contigs.fa,91.95,1.01,0.0,2111845,190902,0.9997620590909093
human1_HV-2_maxbin.003.fasta.contigs.fa,39.18,6.54,0.0,2396743,64038,0.0
human1_HV-2_maxbin.004.fasta.contigs.fa,47.3,3.8,0.0,1734124,24454,0.0
human1_HV-2_maxbin.005.fasta.contigs.fa,76.74,1.45,66.67,2033010,68989,0.9992640203846153
human1_HV-2_maxbin.006.fasta.contigs.fa,50.0,8.43,19.57,3258003,77910,0.0
human1_HV-2_maxbin.007.fasta.contigs.fa,96.38,5.33,6.67,2910754,64335,0.9799767795238093
human1_HV-2_maxbin.008.fasta.contigs.fa,94.25,58.33,41.81,5967793,58012,0.0
human1_HV-2_maxbin.009.fasta.contigs.fa,86.06,1.27,0.0,3863995,41555,0.99861628
human1_HV-2_maxbin.010.fasta.contigs.fa,94.06,0.96,0.0,3137576,53776,0.9986953533333334
human1_HV-2_maxbin.011.fasta.contigs.fa,82.76,30.51,69.81,4759850,59705,0.0
human1_HV-2_maxbin.013.fasta.contigs.fa,97.26,0.0,0.0,2707596,85755,0.9996557819354839
human1_HV-2_maxbin.015.fasta.contigs.fa,98.64,0.0,0.0,2727318,121681,0.999302274
human1_HV-2_maxbin.016.fasta.contigs.fa,52.53,3.16,0.0,2557999,43584,0.0
human1_HV-2_maxbin.017.fasta.contigs.fa,46.84,8.23,0.0,2816404,79246,0.0
human1_HV-2_maxbin.018.fasta.contigs.fa,84.21,26.32,16.67,3029478,58593,0.0
human1_HV-2_maxbin.019.fasta.contigs.fa,86.21,1.52,0.0,5005979,100512,0.9998410445454543
human1_HV-2_maxbin.020.fasta.contigs.fa,91.28,2.15,0.0,2361501,129013,0.9999033024999999
human1_HV-2_maxbin.021.fasta.contigs.fa,87.34,36.6,6.25,3404305,49151,0.0
