Bin Id,Marker lineage,# genomes,# markers,# marker sets,Completeness,Contamination,Strain heterogeneity,Genome size (bp),# ambiguous bases,# scaffolds,# contigs,N50 (scaffolds),N50 (contigs),Mean scaffold length (bp),Mean contig length (bp),Longest scaffold (bp),Longest contig (bp),GC,GC std (scaffolds > 1kbp),Coding density,Translation table,# predicted genes,0,1,2,3,4,5+
human1_HC-12_maxbin.017.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,88.51,1.52,0.0,5261720,60373,5055,5055,84182,374,298,287,3067,2937,41.0,5.81,-100.0,-1,-1,41,309,4,0,0,0
human1_HC-12_maxbin.019.fasta_sub.contigs.fa,o__Clostridiales (UID1120),304,250,143,68.74,19.56,2.5,4188206,64658,5268,5268,3937,295,226,214,3033,2815,40.4,4.31,-100.0,-1,-1,84,126,40,0,0,0
human1_HC-12_maxbin.020.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,31.58,5.26,26.67,460942,5758,406,406,26294,415,329,315,1768,1647,40.0,4.17,-100.0,-1,-1,45,43,15,0,0,0
human1_HC-12_maxbin.022.fasta_sub.contigs.fa,o__Bacteroidales (UID2657),160,492,269,81.05,20.39,24.73,3911848,58266,3544,3544,32511,413,328,311,2249,2132,38.7,5.09,-100.0,-1,-1,101,306,81,4,0,0
human1_HC-12_maxbin.023.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,98.41,2.23,0.0,6917825,65297,6516,6516,27372,379,318,308,4315,4216,35.9,5.55,-100.0,-1,-1,14,1005,25,0,0,0
human1_HC-12_maxbin.025.fasta_sub.contigs.fa,o__Clostridiales (UID1226),155,278,158,5.95,0.0,0.0,79712,944,79,79,26368,398,292,280,974,930,40.3,0.0,-100.0,-1,-1,250,28,0,0,0,0
human1_HC-12_maxbin.026.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,103,57,32.54,10.53,14.29,1596585,20807,1519,1519,43583,391,308,295,2429,2305,39.8,6.74,-100.0,-1,-1,74,24,4,1,0,0
human1_HC-12_maxbin.027.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,99.25,6.38,21.88,3080824,41310,3138,3138,58102,355,287,274,2033,1908,34.5,6.24,-100.0,-1,-1,3,440,32,0,0,0
human1_HC-12_maxbin.028.fasta.contigs.fa,g__Prevotella (UID2724),55,567,296,68.47,1.81,0.0,2455397,35995,2015,2015,89798,444,356,338,2548,2363,38.3,4.56,-100.0,-1,-1,158,402,5,2,0,0
human1_HC-12_maxbin.029.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,47.96,16.01,15.62,3437171,53644,3476,3476,11518,381,289,273,1727,1634,39.3,4.66,-100.0,-1,-1,40,38,23,3,0,0
human1_HC-12_maxbin.030.fasta.contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,98.63,1.1,0.0,4974933,59115,4760,4760,78222,374,308,296,5232,4860,36.0,6.81,-100.0,-1,-1,6,1150,17,0,0,0
human1_HC-12_maxbin.031.fasta_sub.contigs.fa,o__Bacteroidales (UID2621),198,427,260,57.31,2.84,5.26,3390644,49227,3088,3088,59943,411,329,313,3266,3043,39.1,4.45,-100.0,-1,-1,201,209,16,1,0,0
human1_HC-12_maxbin.032.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,98.25,37.96,20.0,4325372,49817,4501,4501,34091,347,284,273,2455,2358,39.6,6.33,-100.0,-1,-1,1,72,30,0,0,0
human1_HC-12_maxbin.034.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,82.79,17.37,0.0,2883127,35922,2778,2778,18502,376,316,303,4096,3922,39.3,6.67,-100.0,-1,-1,54,195,26,3,0,0
human1_HC-12_maxbin.036.fasta_sub.contigs.fa,o__Clostridiales (UID1120),304,250,143,48.64,6.0,0.0,1154978,21536,1479,1479,3068,295,231,216,1602,1469,39.9,4.65,-100.0,-1,-1,125,109,16,0,0,0
human1_HC-12_maxbin.038.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,86.69,4.17,0.0,1611054,15890,1568,1568,16122,378,307,297,1782,1701,35.8,6.27,-100.0,-1,-1,25,179,7,0,0,0
human1_HC-12_maxbin.040.fasta_sub.contigs.fa,p__Proteobacteria (UID3887),1487,256,160,64.69,20.49,0.0,1540380,16107,1810,1810,3141,322,252,243,4818,4498,35.3,6.14,-100.0,-1,-1,85,118,50,3,0,0
human1_HC-12_maxbin.041.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,103,57,71.64,51.12,1.82,6740686,89422,8815,8815,2454,282,219,208,2064,1939,39.8,7.66,-100.0,-1,-1,28,39,28,7,1,0
human1_HC-12_maxbin.044.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,81.53,3.39,5.26,2790568,33015,3304,3304,3751,309,248,238,1431,1315,33.9,7.23,-100.0,-1,-1,89,365,19,0,0,0
human1_HC-12_maxbin.048.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,13.21,3.76,22.73,329195,4342,399,399,1581,338,257,246,1313,1254,37.6,3.74,-100.0,-1,-1,220,40,10,6,1,1
human1_HC-12_maxbin.051.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,104,58,33.76,2.59,0.0,2390185,43702,3154,3154,1909,271,216,202,1840,1700,42.3,4.63,-100.0,-1,-1,76,26,2,0,0,0
human1_HC-12_metabat2.113.fa.contigs.fa,o__Bacteroidales (UID2621),198,427,260,36.67,0.0,0.0,1267354,19877,1027,1027,96733,455,372,353,1430,1355,39.3,5.4,-100.0,-1,-1,234,193,0,0,0,0
human1_HC-12_metabat2.126.fa.contigs.fa,o__Clostridiales (UID1120),304,250,143,66.43,0.35,100.0,1168601,20292,1137,1137,34196,368,313,295,2334,2195,40.6,5.51,-100.0,-1,-1,71,178,1,0,0,0
human1_HC-12_metabat2.19.fa.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,10.82,0.0,0.0,350991,4131,350,350,59473,354,298,286,1252,1215,40.0,6.52,-100.0,-1,-1,278,55,0,0,0,0
human1_HC-12_metabat2.29.fa.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,10.53,0.0,0.0,415893,5002,427,427,43745,328,283,271,1159,1120,40.7,4.66,-100.0,-1,-1,282,51,0,0,0,0
human1_HC-12_metabat2.35.fa.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,33.53,1.8,16.67,729199,9248,755,755,9923,340,286,273,1725,1627,39.8,5.33,-100.0,-1,-1,233,115,6,0,0,0
human1_HC-12_metabat2.76.fa.contigs.fa,o__Clostridiales (UID1125),128,313,164,16.09,0.0,0.0,372894,4194,351,351,38784,406,320,308,1454,1389,35.9,6.22,-100.0,-1,-1,239,74,0,0,0,0
human1_HC-13_maxbin.001.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,31.78,3.16,21.74,2004061,29912,1758,1758,94692,446,344,327,5392,5087,38.4,5.4,-100.0,-1,-1,282,189,20,1,0,0
human1_HC-13_maxbin.003.fasta.contigs.fa,g__Bacteroides (UID2691),33,839,309,57.48,5.21,41.3,4530991,73980,3802,3802,128277,450,360,341,2720,2600,38.8,4.88,-100.0,-1,-1,356,437,46,0,0,0
human1_HC-13_maxbin.005.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,95.89,1.45,0.0,2537024,35575,2423,2423,102112,385,311,296,1542,1469,39.5,5.74,-100.0,-1,-1,10,403,7,0,0,0
human1_HC-13_maxbin.006.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,83.54,10.57,0.0,2248870,33045,2299,2299,19280,361,287,273,2194,2049,39.6,5.18,-100.0,-1,-1,80,195,20,0,0,0
human1_HC-13_maxbin.007.fasta.contigs.fa,o__Bacteroidales (UID2654),163,486,266,69.22,2.45,88.89,3290845,49976,2962,2962,16310,423,335,318,2174,2054,39.3,4.92,-100.0,-1,-1,148,320,18,0,0,0
human1_HC-13_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,100.0,0.0,0.0,2803067,29120,2699,2699,124362,379,304,293,2058,1984,36.3,6.6,-100.0,-1,-1,0,261,0,0,0,0
human1_HC-13_maxbin.009.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,91.14,18.35,0.0,3984725,49088,3773,3774,59524,386,311,298,3253,3031,40.2,7.22,-100.0,-1,-1,18,221,39,0,0,0
human1_HC-13_maxbin.010.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,92.11,12.28,57.14,3331674,42450,3119,3119,49792,396,319,305,2777,2658,38.8,5.75,-100.0,-1,-1,6,76,21,0,0,0
human1_HC-13_maxbin.011.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,86.21,1.52,0.0,5128359,58835,4872,4872,96736,375,302,290,3067,2937,41.0,6.22,-100.0,-1,-1,61,289,4,0,0,0
human1_HC-13_maxbin.012.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,54.45,14.49,26.15,5130725,77948,5083,5083,17291,377,296,280,2726,2559,39.5,4.89,-100.0,-1,-1,178,194,41,6,1,0
human1_HC-13_maxbin.013.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,99.25,2.0,0.0,2940972,37208,2873,2873,68886,354,287,274,2375,2248,35.4,5.84,-100.0,-1,-1,2,467,6,0,0,0
human1_HC-13_maxbin.014.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,90.3,1.66,28.57,2705929,30768,2454,2454,40956,385,317,304,3391,3273,40.0,4.67,-100.0,-1,-1,28,243,7,0,0,0
human1_HC-13_maxbin.015.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,79.47,7.5,0.0,2518584,32870,2402,2402,94544,378,313,299,1689,1619,39.2,7.14,-100.0,-1,-1,64,255,13,1,0,0
human1_HC-13_maxbin.016.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,72.32,9.55,0.0,2462184,31155,2327,2327,42869,392,312,298,2961,2776,39.9,6.77,-100.0,-1,-1,102,206,25,0,0,0
human1_HC-13_maxbin.017.fasta.contigs.fa,o__Selenomonadales (UID1024),64,334,167,16.32,0.24,0.0,1095961,13675,1215,1215,21765,339,268,256,2249,2127,38.0,6.09,-100.0,-1,-1,270,62,2,0,0,0
human1_HC-13_maxbin.018.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,97.68,1.27,0.0,3193968,37417,2905,2905,103869,404,324,311,3177,3068,39.2,6.67,-100.0,-1,-1,5,271,2,0,0,0
human1_HC-13_maxbin.019.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,9.0,0.05,100.0,1349558,13329,1404,1404,72250,345,274,265,2580,2419,35.6,3.8,-100.0,-1,-1,909,134,1,0,0,0
human1_HC-13_maxbin.020.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,70.47,2.34,0.0,3169218,42553,3234,3234,18136,344,268,255,2162,2055,40.1,7.35,-100.0,-1,-1,62,195,6,0,0,0
human1_HC-13_maxbin.022.fasta.contigs.fa,o__Bacteroidales (UID2621),198,427,260,89.81,26.59,6.09,5538626,82794,4823,4823,65934,431,345,327,3266,3043,39.0,4.76,-100.0,-1,-1,33,296,91,6,1,0
human1_HC-13_maxbin.023.fasta.contigs.fa,c__Epsilonproteobacteria (UID3065),111,445,271,93.79,1.11,0.0,1571772,32520,1627,1627,99810,349,298,278,2358,2134,40.1,5.32,-100.0,-1,-1,20,421,4,0,0,0
human1_HC-13_maxbin.024.fasta.contigs.fa,o__Clostridiales (UID1212),172,260,146,98.63,1.71,0.0,2752936,38553,2643,2644,45862,383,308,293,3245,2925,39.2,6.47,-100.0,-1,-1,3,252,5,0,0,0
human1_HC-13_maxbin.025.fasta.contigs.fa,f__Bifidobacteriaceae (UID1462),65,476,217,98.46,6.43,5.13,2812073,28458,2507,2507,36403,402,328,316,3173,3079,34.5,6.32,-100.0,-1,-1,5,442,24,5,0,0
human1_HC-13_maxbin.026.fasta.contigs.fa,g__Prevotella (UID2724),55,567,296,94.56,1.34,7.14,3355238,50891,2844,2844,25936,424,345,327,2548,2363,38.5,4.81,-100.0,-1,-1,31,522,14,0,0,0
human1_HC-13_maxbin.027.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,87.45,27.85,15.85,3343816,41439,3176,3176,22313,380,312,299,2925,2703,39.6,5.52,-100.0,-1,-1,47,241,58,8,0,0
human1_HC-13_maxbin.028.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,67.75,6.79,18.18,3651555,55424,3376,3376,17607,405,321,304,2794,2691,39.3,4.73,-100.0,-1,-1,152,304,32,4,0,0
human1_HC-13_maxbin.029.fasta.contigs.fa,o__Clostridiales (UID1342),32,340,177,94.93,8.55,45.45,5371183,59474,5843,5843,12876,340,273,263,2715,2608,41.5,5.17,-100.0,-1,-1,35,285,19,1,0,0
human1_HC-13_maxbin.031.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,93.65,16.71,5.36,3661731,42681,3717,3717,15634,361,303,292,3621,3415,41.1,5.53,-100.0,-1,-1,30,259,38,6,0,0
human1_HC-13_maxbin.033.fasta_sub.contigs.fa,o__Clostridiales (UID1120),304,247,141,59.3,14.79,2.22,1463166,18196,1642,1642,4830,336,270,259,1512,1452,40.0,6.28,-100.0,-1,-1,104,108,30,5,0,0
human1_HC-13_maxbin.034.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,82.37,10.16,40.74,2916402,22537,3273,3273,3699,333,263,256,2211,2172,36.0,5.65,-100.0,-1,-1,37,147,27,0,0,0
human1_HC-13_maxbin.035.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,89.27,2.99,0.0,1622137,15949,1700,1700,7466,345,284,275,1577,1512,36.0,6.8,-100.0,-1,-1,21,180,10,0,0,0
human1_HC-13_maxbin.037.fasta.contigs.fa,o__Bacteroidales (UID2621),198,427,260,88.03,2.4,25.0,3770330,56101,3792,3792,5456,385,304,289,2473,2297,39.3,5.82,-100.0,-1,-1,79,340,8,0,0,0
human1_HC-13_maxbin.039.fasta.contigs.fa,o__Clostridiales (UID1120),304,249,142,77.97,32.61,4.49,4590861,83682,6006,6006,1871,275,221,207,1745,1548,41.9,7.39,-100.0,-1,-1,63,112,68,5,1,0
human1_HC-13_maxbin.042.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,75.68,5.72,0.0,2565983,30562,3262,3262,2632,289,231,222,1448,1365,34.1,7.91,-100.0,-1,-1,125,326,21,1,0,0
human1_HC-13_maxbin.047.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,65.9,7.12,4.76,1860592,16032,2551,2551,1912,286,216,210,1445,1377,38.2,5.54,-100.0,-1,-1,89,153,21,0,0,0
human1_HC-13_metabat2.40.fa_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,6.43,0.0,0.0,132345,1701,137,137,28063,362,284,272,1123,1067,39.8,3.44,-100.0,-1,-1,282,51,0,0,0,0
human1_HC-13_metabat2.46.fa.contigs.fa,o__Clostridiales (UID1120),304,247,141,17.99,0.0,0.0,348240,5580,344,344,14417,381,315,298,1641,1551,42.5,5.31,-100.0,-1,-1,192,55,0,0,0,0
human1_HC-14_maxbin.001.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,71.58,0.24,0.0,2578495,35848,2550,2550,95309,377,297,283,1732,1641,39.2,6.53,-100.0,-1,-1,129,290,1,0,0,0
human1_HC-14_maxbin.002.fasta.contigs.fa,g__Bacteroides (UID2691),33,839,309,93.42,11.71,0.0,6749137,108872,5504,5504,140207,465,373,353,5392,5087,38.9,4.73,-100.0,-1,-1,46,673,120,0,0,0
human1_HC-14_maxbin.004.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,100.0,3.06,66.67,2887391,30072,2787,2787,124599,378,303,293,1804,1715,36.5,6.59,-100.0,-1,-1,0,255,6,0,0,0
human1_HC-14_maxbin.005.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,41.77,0.0,0.0,934365,11050,922,922,118376,359,294,282,2059,1936,39.2,6.54,-100.0,-1,-1,174,121,0,0,0,0
human1_HC-14_maxbin.006.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,96.65,2.17,9.09,4786235,70258,4117,4117,109767,432,350,333,2971,2799,39.0,5.1,-100.0,-1,-1,11,470,11,0,0,0
human1_HC-14_maxbin.007.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,96.43,3.43,9.09,3434648,44015,3127,3128,58775,403,328,314,2787,2669,39.1,6.57,-100.0,-1,-1,16,393,11,0,0,0
human1_HC-14_maxbin.008.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,51.54,2.53,0.0,1585783,23655,1691,1691,39822,358,275,261,2194,2049,39.7,5.48,-100.0,-1,-1,153,138,4,0,0,0
human1_HC-14_maxbin.009.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,78.46,1.58,0.0,3615892,46407,3299,3299,49182,402,319,305,2997,2851,39.8,6.84,-100.0,-1,-1,51,221,6,0,0,0
human1_HC-14_maxbin.010.fasta.contigs.fa,o__Clostridiales (UID1212),172,260,146,98.63,0.0,0.0,2802400,39298,2657,2658,85852,387,311,296,3245,2925,39.4,6.37,-100.0,-1,-1,3,257,0,0,0,0
human1_HC-14_maxbin.011.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,86.78,5.13,0.0,5607066,64688,5352,5352,94118,377,301,289,3067,2937,40.8,6.22,-100.0,-1,-1,60,281,13,0,0,0
human1_HC-14_maxbin.012.fasta.contigs.fa,o__Bacteroidales (UID2654),163,486,266,85.68,2.74,60.0,5387899,84285,4752,4752,29983,432,339,321,2777,2658,39.5,4.54,-100.0,-1,-1,67,404,15,0,0,0
human1_HC-14_maxbin.013.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,94.74,19.3,19.23,3135043,37154,2851,2851,71594,397,323,310,3253,3031,40.5,6.74,-100.0,-1,-1,4,75,23,1,0,0
human1_HC-14_maxbin.014.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,94.1,1.51,0.0,3017647,38392,2972,2972,68886,354,285,272,2375,2248,35.4,6.05,-100.0,-1,-1,22,449,3,1,0,0
human1_HC-14_maxbin.015.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,99.25,0.0,0.0,3348475,40577,3195,3195,230856,368,308,295,3118,2943,34.0,6.83,-100.0,-1,-1,2,471,0,0,0,0
human1_HC-14_maxbin.016.fasta.contigs.fa,f__Bifidobacteriaceae (UID1462),65,476,217,100.0,2.01,0.0,2393965,24322,1995,1995,181827,421,352,340,3173,3079,33.9,5.84,-100.0,-1,-1,0,468,8,0,0,0
human1_HC-14_maxbin.017.fasta_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,61.99,18.76,3.16,3146755,39902,3006,3006,55858,375,305,291,2019,1942,40.1,7.02,-100.0,-1,-1,118,178,23,4,10,0
human1_HC-14_maxbin.018.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,97.58,2.58,0.0,2304893,22867,2127,2127,220370,394,320,309,2580,2419,35.8,5.82,-100.0,-1,-1,6,201,4,0,0,0
human1_HC-14_maxbin.019.fasta.contigs.fa,g__Prevotella (UID2724),55,567,296,91.44,3.64,8.57,3398567,51137,2908,2908,186441,425,342,324,3286,3081,38.4,4.72,-100.0,-1,-1,43,497,23,4,0,0
human1_HC-14_maxbin.021.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,97.87,0.68,0.0,6584559,62124,6081,6081,30678,384,324,314,4315,4216,35.9,5.49,-100.0,-1,-1,24,1015,5,0,0,0
human1_HC-14_maxbin.022.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,99.25,1.06,0.0,2863398,39119,2822,2822,58098,364,300,287,2033,1908,34.5,6.63,-100.0,-1,-1,2,469,4,0,0,0
human1_HC-14_maxbin.023.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,79.43,12.28,28.57,2114088,25842,2012,2012,75172,375,311,298,1823,1718,40.4,5.56,-100.0,-1,-1,20,62,21,0,0,0
human1_HC-14_maxbin.024.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,65.05,1.15,0.0,1975258,24642,1800,1800,59730,401,326,312,2185,2041,39.5,5.5,-100.0,-1,-1,96,255,3,0,0,0
human1_HC-14_maxbin.026.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,86.54,7.81,26.32,2467214,28326,2379,2379,16224,386,307,295,3391,3273,39.2,5.73,-100.0,-1,-1,55,204,19,0,0,0
human1_HC-14_maxbin.027.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,90.08,10.1,22.92,2612254,30157,2430,2430,31650,379,311,298,2270,2178,40.0,5.29,-100.0,-1,-1,26,223,21,7,1,0
human1_HC-14_maxbin.028.fasta_sub.contigs.fa,o__Clostridiales (UID1226),155,278,158,69.57,17.57,0.0,3493603,45757,3716,3716,12409,334,263,251,2678,2540,39.7,7.82,-100.0,-1,-1,93,146,28,9,2,0
human1_HC-14_maxbin.029.fasta_sub.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,89.4,16.56,6.02,3183637,42717,3478,3478,10278,343,274,262,2482,2317,39.3,6.71,-100.0,-1,-1,38,309,68,5,0,0
human1_HC-14_maxbin.031.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,83.95,35.26,12.12,3745102,29642,4081,4081,5892,339,272,265,2294,2203,36.1,5.69,-100.0,-1,-1,36,119,51,5,0,0
human1_HC-14_maxbin.035.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,87.28,3.86,0.0,2606437,45835,2784,2784,4915,358,283,267,2428,2239,38.4,7.56,-100.0,-1,-1,49,207,7,0,0,0
human1_HC-14_maxbin.038.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,28.2,9.04,19.35,2234844,22180,3059,3059,2108,280,212,205,2372,2242,38.0,6.0,-100.0,-1,-1,182,58,19,4,0,0
human1_HC-14_maxbin.039.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,84.51,57.38,5.62,3033741,25186,3865,3865,2391,303,236,230,1344,1305,38.5,2.11,-100.0,-1,-1,55,106,76,24,2,0
human1_HC-14_metabat2.46.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,23.49,0.0,0.0,737932,9250,654,654,20853,385,316,302,1367,1311,40.2,7.88,-100.0,-1,-1,171,92,0,0,0,0
human1_HC-14_metabat2.6.fa.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,36.84,0.0,0.0,780272,9529,754,754,113315,384,311,298,1512,1443,40.5,3.62,-100.0,-1,-1,191,142,0,0,0,0
human1_HC-14_metabat2.95.fa.contigs.fa,o__Clostridiales (UID1120),304,247,141,7.8,0.0,0.0,207815,3347,210,210,52064,398,307,291,1723,1589,41.4,1.61,-100.0,-1,-1,187,60,0,0,0,0
human1_HC-15_maxbin.001.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,45.64,0.0,0.0,1123948,17170,1038,1038,225882,378,315,298,2737,2600,38.7,6.65,-100.0,-1,-1,124,139,0,0,0,0
human1_HC-15_maxbin.003.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,38.29,0.37,0.0,1801801,27308,1452,1452,109983,470,374,355,1929,1838,38.6,4.93,-100.0,-1,-1,263,227,2,0,0,0
human1_HC-15_maxbin.005.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,96.26,0.0,0.0,2583103,26645,2487,2487,134761,376,303,293,1804,1715,36.3,6.87,-100.0,-1,-1,7,254,0,0,0,0
human1_HC-15_maxbin.007.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,10.13,0.0,0.0,904043,11537,981,981,62510,355,269,257,2709,2592,38.1,6.29,-100.0,-1,-1,235,60,0,0,0,0
human1_HC-15_maxbin.008.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,81.48,1.27,0.0,1796154,23837,1879,1879,93901,346,280,268,2692,2559,39.7,5.76,-100.0,-1,-1,78,215,2,0,0,0
human1_HC-15_maxbin.010.fasta_sub.contigs.fa,o__Clostridiales (UID1226),155,278,158,92.41,10.68,0.0,3384728,40977,3083,3083,61190,404,323,310,3253,3031,40.4,7.17,-100.0,-1,-1,22,233,22,1,0,0
human1_HC-15_maxbin.011.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,96.33,12.76,41.67,3038524,35527,2943,2943,20791,389,305,293,2455,2359,38.6,5.49,-100.0,-1,-1,3,76,24,0,0,0
human1_HC-15_maxbin.012.fasta.contigs.fa,o__Bacteroidales (UID2654),163,486,266,51.11,5.74,25.0,2432655,38103,2131,2131,17110,437,347,329,2184,2063,39.1,4.23,-100.0,-1,-1,204,252,29,1,0,0
human1_HC-15_maxbin.013.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,96.55,2.22,5.56,3774497,48618,3588,3588,54479,390,309,296,2972,2829,39.3,5.86,-100.0,-1,-1,10,332,9,3,0,0
human1_HC-15_maxbin.015.fasta.contigs.fa,g__Bacteroides (UID2691),33,839,309,92.11,13.29,29.27,6691427,108744,5334,5334,137316,471,381,361,2555,2412,39.0,4.85,-100.0,-1,-1,77,653,105,2,2,0
human1_HC-15_maxbin.016.fasta.contigs.fa,o__Clostridiales (UID1342),32,340,177,89.15,0.56,0.0,4876733,54874,4805,4805,71973,367,298,286,4373,4199,41.5,5.75,-100.0,-1,-1,26,313,1,0,0,0
human1_HC-15_maxbin.017.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,99.63,5.21,9.09,3373367,43868,3326,3326,58888,353,283,270,2375,2248,35.8,6.24,-100.0,-1,-1,1,458,13,3,0,0
human1_HC-15_maxbin.018.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,98.1,4.75,0.0,2971104,34170,2723,2723,54220,384,313,301,3391,3273,39.9,5.06,-100.0,-1,-1,3,264,11,0,0,0
human1_HC-15_maxbin.019.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,89.66,11.29,0.0,2591985,25872,2359,2359,175739,399,324,313,3173,3079,34.3,6.15,-100.0,-1,-1,6,74,23,1,0,0
human1_HC-15_maxbin.020.fasta.contigs.fa,g__Prevotella (UID2724),55,567,296,87.45,4.05,0.0,3352686,50063,2810,2810,165552,427,348,330,2548,2363,38.6,4.83,-100.0,-1,-1,64,483,18,1,1,0
human1_HC-15_maxbin.021.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,98.69,1.33,0.0,7159020,67872,6724,6724,26401,382,319,309,4315,4216,35.9,5.46,-100.0,-1,-1,13,1012,19,0,0,0
human1_HC-15_maxbin.022.fasta_sub.contigs.fa,o__Bacteroidales (UID2657),160,492,269,89.0,41.04,32.11,7688685,117324,7208,7208,23030,404,315,299,2321,2165,39.2,4.96,-100.0,-1,-1,69,272,133,17,1,0
human1_HC-15_maxbin.023.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,92.51,0.72,0.0,2360190,33245,2228,2228,90977,388,314,299,1526,1461,39.6,5.84,-100.0,-1,-1,22,396,2,0,0,0
human1_HC-15_maxbin.024.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,91.24,8.49,21.05,3040313,33471,3013,3013,13587,370,295,284,3177,3068,39.4,5.23,-100.0,-1,-1,50,211,16,1,0,0
human1_HC-15_maxbin.026.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,85.9,17.57,10.87,3156805,32901,3571,3571,2973,321,257,247,2093,1974,36.3,5.39,-100.0,-1,-1,32,187,40,2,0,0
human1_HC-15_maxbin.028.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,93.79,8.65,1.89,2765436,37068,3218,3218,5072,315,253,241,1620,1478,34.8,6.96,-100.0,-1,-1,38,398,32,7,0,0
