## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_0000020228,30,VIRSorter_0000020228-gene_1-gene_23,23,2,3,,,gene_1-gene_23:3.39780462149636,,,
VIRSorter_0000021247,243,VIRSorter_0000021247-gene_152-gene_205,54,2,1,,,gene_159-gene_205:6.32063305921632,gene_152-gene_205:2.42041780565231,,
VIRSorter_0000021671,82,VIRSorter_0000021671-gene_3-gene_30,28,2,1,,,gene_3-gene_30:6.92870878499335,,,
VIRSorter_0000021927,27,VIRSorter_0000021927-gene_4-gene_22,19,2,2,gene_6-gene_21:9.34692606666519,,gene_4-gene_22:8.99345556646148,,,
VIRSorter_0000022252,139,VIRSorter_0000022252-gene_1-gene_32,32,2,1,,,gene_1-gene_32:5.21565557953935,,,
VIRSorter_0000022290,43,VIRSorter_0000022290-gene_1-gene_17,17,2,4,gene_1-gene_16:7.14354737734355,,gene_1-gene_17:7.27020295566681,,,
VIRSorter_0000022631-circular,129,VIRSorter_0000022631-circular-gene_31-gene_129,99,2,1,gene_52-gene_94:4.12825773614614,,gene_31-gene_129:41.24251460497447,gene_32-gene_129:13.84200459420782,,
VIRSorter_0000023672,16,VIRSorter_0000023672-gene_2-gene_12,11,2,1,,,gene_2-gene_12:3.53542987709270,,,
VIRSorter_0000024232,41,VIRSorter_0000024232-gene_10-gene_28,19,2,3,,gene_18-gene_27:18.00446445321447,gene_10-gene_28:6.75511740504645,,,
VIRSorter_0000025035,35,VIRSorter_0000025035-gene_8-gene_35,28,2,2,,,gene_8-gene_35:9.07981644160760,gene_11-gene_35:2.75297245937408,,
VIRSorter_0000025235,269,VIRSorter_0000025235-gene_247-gene_269,23,2,5,gene_250-gene_269:4.54962408299439,,gene_247-gene_269:7.46810999541073,,,
VIRSorter_0000025562,134,VIRSorter_0000025562-gene_15-gene_32,18,2,1,,,gene_15-gene_32:3.64689604986196,,,
VIRSorter_0000025826,313,VIRSorter_0000025826-gene_200-gene_270,71,2,1,,,gene_200-gene_270:2.45398968299260,,,
VIRSorter_0000026011,185,VIRSorter_0000026011-gene_49-gene_148,100,2,2,,,gene_49-gene_148:16.45022683358074,gene_49-gene_148:3.99753046554331,,
VIRSorter_0000026161,47,VIRSorter_0000026161-gene_3-gene_36,34,2,5,gene_3-gene_29:7.40060763393672,,gene_3-gene_36:8.28646227796578,,,
VIRSorter_0000026753,54,VIRSorter_0000026753-gene_14-gene_49,36,2,3,,,gene_14-gene_49:8.06384532195444,,,
VIRSorter_0000027024,45,VIRSorter_0000027024-gene_1-gene_22,22,2,,gene_1-gene_22:5.09973647841265,,gene_1-gene_22:6.87344315579805,,,
VIRSorter_0000029838,216,VIRSorter_0000029838-gene_34-gene_98,65,2,5,gene_69-gene_89:3.07066555439023,,gene_34-gene_98:28.20389708806692,gene_36-gene_68:4.94903651356430,,
VIRSorter_0000031403,197,VIRSorter_0000031403-gene_80-gene_141,62,2,5,gene_80-gene_138:18.16445740811199,,gene_80-gene_141:20.57359686657487,,,
VIRSorter_0000031814,74,VIRSorter_0000031814-gene_1-gene_21,21,2,,gene_1-gene_20:6.80222146581516,,gene_1-gene_21:5.81530530022368,,,
VIRSorter_0000032250,118,VIRSorter_0000032250-gene_2-gene_58,57,2,4,gene_33-gene_52:9.34783269442336,,gene_2-gene_58:24.05327011996247,gene_7-gene_32:2.86901814202740,,gene_5-gene_32:2.29370294403578
VIRSorter_0000032454,28,VIRSorter_0000032454-gene_13-gene_28,16,2,,gene_18-gene_28:2.46413424176814,,gene_13-gene_28:7.17510044271339,,,
VIRSorter_0000033398,58,VIRSorter_0000033398-gene_38-gene_58,21,2,2,,,gene_38-gene_58:9.32004734361136,,,
VIRSorter_0000034153,14,VIRSorter_0000034153-gene_4-gene_13,10,2,,,gene_4-gene_13:3.68787515203231,,,,
VIRSorter_0000034548,89,VIRSorter_0000034548-gene_28-gene_67,40,2,3,,,gene_28-gene_67:14.73106359047088,gene_32-gene_47:4.59880230231566,,
VIRSorter_0000035183,242,VIRSorter_0000035183-gene_4-gene_72,69,2,2,,,gene_4-gene_72:16.90638166030916,,,
VIRSorter_0000035445,67,VIRSorter_0000035445-gene_4-gene_50,47,2,1,,,gene_4-gene_50:13.47784205563880,gene_7-gene_47:2.26403318500318,,
VIRSorter_0000037441,69,VIRSorter_0000037441-gene_2-gene_52,51,2,1,,,gene_2-gene_52:22.83594408117001,gene_6-gene_52:15.56284276498839,,
VIRSorter_0000038147,67,VIRSorter_0000038147-gene_25-gene_47,23,2,1,,,gene_25-gene_47:5.70050928894311,gene_25-gene_45:3.87073655130835,,
VIRSorter_0000038787,206,VIRSorter_0000038787-gene_47-gene_154,108,2,3,,,gene_47-gene_146:39.96590760106154,gene_65-gene_154:16.63930242629458,,
VIRSorter_0000038910,173,VIRSorter_0000038910-gene_58-gene_151,94,2,6,,,gene_58-gene_151:36.74926422830263,gene_61-gene_148:10.86014026202146,,gene_60-gene_83:3.03237982966442
VIRSorter_0000039026,62,VIRSorter_0000039026-gene_22-gene_39,18,2,1,,,gene_22-gene_39:3.15354825411856,,,
VIRSorter_0000040833,215,VIRSorter_0000040833-gene_125-gene_172,48,2,2,gene_131-gene_172:2.46683199528925,,gene_125-gene_172:22.04921221976122,gene_125-gene_167:2.12275262276540,,
VIRSorter_0000041492,93,VIRSorter_0000041492-gene_18-gene_70,53,2,4,gene_22-gene_39:2.72113632364742,,gene_18-gene_70:23.69395010551186,gene_40-gene_65:3.08157129222018,,gene_54-gene_66:4.11503474519892
VIRSorter_0000041934,108,VIRSorter_0000041934-gene_30-gene_55,26,2,1,gene_34-gene_55:14.96759206702172,,gene_30-gene_55:9.78824808850752,,,
VIRSorter_0000042147,112,VIRSorter_0000042147-gene_40-gene_57,18,2,1,,,gene_40-gene_57:3.78655804329096,,,
VIRSorter_0000042198,71,VIRSorter_0000042198-gene_40-gene_71,32,2,1,,,gene_40-gene_71:9.19177571056773,,,gene_41-gene_55:2.25498924574314
VIRSorter_0000042500,158,VIRSorter_0000042500-gene_128-gene_158,31,2,5,,,gene_128-gene_158:7.97277624308260,,,
VIRSorter_0000042515,255,VIRSorter_0000042515-gene_73-gene_126,54,2,4,gene_73-gene_122:6.94164995654019,,gene_73-gene_126:17.44106331153347,,,
VIRSorter_0000043601,98,VIRSorter_0000043601-gene_77-gene_96,20,2,2,,,gene_77-gene_96:4.99594360999710,,,
VIRSorter_0000046337,79,VIRSorter_0000046337-gene_23-gene_66,44,2,1,,,gene_23-gene_66:10.62391672408956,gene_47-gene_66:5.59474025960133,,
VIRSorter_0000047128,234,VIRSorter_0000047128-gene_15-gene_88,74,2,3,gene_26-gene_47:2.64692541669057,,gene_15-gene_88:11.56281866199195,,,
VIRSorter_0000047930,115,VIRSorter_0000047930-gene_10-gene_92,83,2,1,,,gene_10-gene_92:26.98305050856889,gene_10-gene_90:9.67442472300425,,
VIRSorter_0000048466,76,VIRSorter_0000048466-gene_32-gene_76,45,2,2,,,gene_32-gene_76:16.19533660669329,gene_33-gene_76:7.34836983819990,,gene_32-gene_49:2.33148888045840
VIRSorter_0000049131,120,VIRSorter_0000049131-gene_27-gene_84,58,2,5,gene_27-gene_80:11.83716811675093,,gene_27-gene_84:26.34384409942429,,,gene_31-gene_56:2.75267153909557
VIRSorter_0000049199,127,VIRSorter_0000049199-gene_1-gene_41,41,2,5,gene_7-gene_27:4.53644303308319,,gene_1-gene_41:18.32458259923378,,,
VIRSorter_0000049602,135,VIRSorter_0000049602-gene_12-gene_93,82,2,1,,,gene_12-gene_93:23.89775655938077,gene_12-gene_92:10.31004517031445,gene_18-gene_90:2.53887299642011,
VIRSorter_0000049761,386,VIRSorter_0000049761-gene_137-gene_181,45,2,4,gene_137-gene_166:2.66933477696838,,gene_137-gene_181:19.99012451354118,,,
VIRSorter_0000049894,705,VIRSorter_0000049894-gene_257-gene_335,79,2,1,gene_257-gene_329:10.48401164472425,,gene_257-gene_335:23.84189953604354,,,
VIRSorter_0000049894,705,VIRSorter_0000049894-gene_375-gene_446,72,2,2,gene_375-gene_441:18.49081824259646,,gene_375-gene_446:23.97588707158625,,,
VIRSorter_0000049894,705,VIRSorter_0000049894-gene_554-gene_645,92,2,2,gene_554-gene_606:10.19460043394120,,gene_554-gene_645:16.53321345662395,,,
VIRSorter_0000051316,80,VIRSorter_0000051316-gene_32-gene_74,43,2,4,gene_44-gene_67:4.79295780282842,,gene_32-gene_74:16.51092385891227,,,
VIRSorter_0000052578,146,VIRSorter_0000052578-gene_10-gene_118,109,2,1,,,gene_10-gene_109:34.57623274432617,gene_20-gene_118:16.66104637430647,,
VIRSorter_0000052719,63,VIRSorter_0000052719-gene_17-gene_62,46,2,3,gene_25-gene_62:5.25110868677484,,gene_17-gene_62:8.75177205717636,,,
VIRSorter_0000053352,52,VIRSorter_0000053352-gene_21-gene_41,21,2,1,,,gene_21-gene_41:6.17084146034263,gene_25-gene_41:4.31646107522737,,
VIRSorter_0000053425,69,VIRSorter_0000053425-gene_22-gene_66,45,2,6,gene_24-gene_58:6.06552306889459,,gene_22-gene_66:16.29043923670595,,,
VIRSorter_0000054634,64,VIRSorter_0000054634-gene_1-gene_22,22,2,3,gene_11-gene_21:4.31242667839657,,gene_1-gene_22:9.81152858920459,,,
VIRSorter_0000054822,217,VIRSorter_0000054822-gene_177-gene_194,18,2,1,,,gene_177-gene_194:4.73870742230161,,,
VIRSorter_0000054966,62,VIRSorter_0000054966-gene_1-gene_47,47,2,6,gene_2-gene_22:9.17493779022034,,gene_1-gene_47:19.00872319710071,,,
VIRSorter_0000054991,23,VIRSorter_0000054991-gene_9-gene_23,15,2,2,gene_9-gene_22:2.60623312646859,,gene_9-gene_23:6.84179886686714,,,
VIRSorter_0000055384,25,VIRSorter_0000055384-gene_1-gene_18,18,2,4,,,gene_1-gene_18:6.77639751065644,,,
VIRSorter_0000056570,141,VIRSorter_0000056570-gene_38-gene_140,103,2,2,gene_108-gene_140:6.11909967112301,,gene_41-gene_140:41.73752757863892,gene_38-gene_105:19.01364249379595,gene_48-gene_115:2.06904428270618,gene_44-gene_105:9.85914461309920
VIRSorter_0000057871,99,VIRSorter_0000057871-gene_1-gene_65,65,2,3,,,gene_1-gene_65:28.76019958883420,gene_1-gene_62:7.74231585308648,,
VIRSorter_0000057978,316,VIRSorter_0000057978-gene_192-gene_245,54,2,4,gene_203-gene_221:5.00400719448701,,gene_192-gene_245:20.16903257219115,gene_225-gene_239:4.82355168863237,,
VIRSorter_0000057978,316,VIRSorter_0000057978-gene_277-gene_290,14,2,2,,,gene_277-gene_290:2.27594712479691,,,
VIRSorter_0000060094,91,VIRSorter_0000060094-gene_14-gene_33,20,2,3,,,gene_14-gene_33:3.81700380779772,,,
VIRSorter_0000060118,78,VIRSorter_0000060118-gene_14-gene_65,52,2,5,gene_14-gene_59:5.63708288390454,,gene_16-gene_65:18.93671961606688,,,
VIRSorter_0000060118,78,VIRSorter_0000060118-gene_16-gene_65,50,2,5,gene_17-gene_47:6.34412204282203,,gene_16-gene_65:18.93671961606688,,,
VIRSorter_0000060564,69,VIRSorter_0000060564-gene_22-gene_69,48,2,3,,,gene_22-gene_69:21.11616513951792,gene_27-gene_69:3.72888891792962,,
VIRSorter_0000061527,66,VIRSorter_0000061527-gene_35-gene_50,16,2,1,gene_41-gene_50:2.03057744331983,,gene_35-gene_50:3.21219289218344,,,
VIRSorter_0000061577,125,VIRSorter_0000061577-gene_37-gene_81,45,2,4,gene_42-gene_61:2.75437646777189,,gene_37-gene_81:14.36253541629276,gene_72-gene_81:2.32362984047530,,
VIRSorter_0000061578,91,VIRSorter_0000061578-gene_26-gene_89,64,2,6,gene_35-gene_78:6.72990124301830,,gene_26-gene_89:22.23705093826711,,,
VIRSorter_0000063483,184,VIRSorter_0000063483-gene_62-gene_111,50,2,6,gene_66-gene_111:17.49438514948288,,gene_62-gene_111:25.47030914182901,,,gene_87-gene_110:2.99398343875012
VIRSorter_0000063836,15,VIRSorter_0000063836-gene_1-gene_10,10,2,1,,,gene_1-gene_10:4.58643948255747,,,
VIRSorter_0000064913,390,VIRSorter_0000064913-gene_312-gene_375,64,2,1,,,gene_312-gene_375:24.12457941715659,gene_313-gene_371:14.81170439994409,,gene_344-gene_366:3.98450825331626
VIRSorter_0000065614,53,VIRSorter_0000065614-gene_41-gene_53,13,2,2,,,gene_41-gene_53:4.68562121588125,,,
VIRSorter_0000066317,84,VIRSorter_0000066317-gene_1-gene_63,63,2,3,gene_7-gene_63:7.56940279002823,,gene_1-gene_61:18.16369261495616,,,
VIRSorter_0000066707,67,VIRSorter_0000066707-gene_16-gene_60,45,2,2,gene_25-gene_51:4.88215162822764,,gene_16-gene_60:13.64919234949566,,,
VIRSorter_0000067339,125,VIRSorter_0000067339-gene_66-gene_83,18,2,1,,,gene_66-gene_83:6.82528605808433,gene_66-gene_80:3.71311255842026,,
VIRSorter_0000067548,163,VIRSorter_0000067548-gene_107-gene_158,52,2,3,,,gene_107-gene_158:17.98733616531061,gene_108-gene_158:4.16268570536452,,
VIRSorter_0000068468,182,VIRSorter_0000068468-gene_111-gene_173,63,2,4,gene_125-gene_173:2.59849050740321,,gene_111-gene_173:22.53767474795227,gene_112-gene_165:3.91076418621825,,
VIRSorter_0000068485,91,VIRSorter_0000068485-gene_1-gene_34,34,2,5,gene_7-gene_24:2.74194259066380,,gene_1-gene_34:14.55958314867415,,,
VIRSorter_0000069239,277,VIRSorter_0000069239-gene_159-gene_275,117,2,4,,,gene_159-gene_215:15.23057743373174;gene_246-gene_275:4.83535718979208,gene_176-gene_275:4.29146134335955,,
VIRSorter_0000069450,27,VIRSorter_0000069450-gene_7-gene_27,21,2,,gene_7-gene_27:3.97351699782177,,gene_7-gene_27:10.17518732191976,,,
## 6 - Prophages - category 3 (not so sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_0000000861,148,VIRSorter_0000000861-gene_1-gene_22,22,3,,,,gene_1-gene_22:5.76474813904756,gene_1-gene_18:3.92344764003008,,
VIRSorter_0000001019,35,VIRSorter_0000001019-gene_1-gene_23,23,3,,,,gene_1-gene_23:6.38845218201839,gene_3-gene_23:3.52445081208196,,
VIRSorter_0000001366,25,VIRSorter_0000001366-gene_7-gene_25,19,3,,,,gene_7-gene_25:7.34421241921004,gene_7-gene_25:6.28807706228373,,
VIRSorter_0000001712,73,VIRSorter_0000001712-gene_21-gene_70,50,3,,,,gene_21-gene_68:19.40935522099526,gene_21-gene_70:6.71656846848537,,
VIRSorter_0000002838,133,VIRSorter_0000002838-gene_112-gene_133,22,3,,,,gene_112-gene_133:7.33106897238462,gene_112-gene_132:7.20358894791666,,
VIRSorter_0000002838,133,VIRSorter_0000002838-gene_15-gene_87,73,3,,,,gene_15-gene_87:14.16731425834797,gene_15-gene_86:5.87355521580482,,
VIRSorter_0000002901,30,VIRSorter_0000002901-gene_12-gene_30,19,3,,,,gene_12-gene_30:8.86283969696149,gene_12-gene_30:9.29085422498725,,
VIRSorter_0000003554,219,VIRSorter_0000003554-gene_166-gene_204,39,3,,,,gene_166-gene_204:13.50775351231606,gene_166-gene_199:6.46702118369643,,
VIRSorter_0000003554,219,VIRSorter_0000003554-gene_46-gene_149,104,3,,,,gene_51-gene_149:44.14616778733924,gene_46-gene_144:34.33846492366211,,gene_68-gene_144:15.35934553461181
VIRSorter_0000004097,120,VIRSorter_0000004097-gene_26-gene_119,94,3,,,,gene_26-gene_119:29.02517585496809,gene_26-gene_119:24.93627518460694,,
VIRSorter_0000004419,64,VIRSorter_0000004419-gene_16-gene_49,34,3,,,,gene_18-gene_49:9.29495723301912,gene_16-gene_49:5.46819843254083,,
VIRSorter_0000004789-circular,14,VIRSorter_0000004789-circular-gene_6-gene_15,10,3,,,,gene_6-gene_15:4.73256751823571,gene_6-gene_15:4.95783832245979,,
VIRSorter_0000005141,19,VIRSorter_0000005141-gene_1-gene_13,13,3,,,,gene_1-gene_13:4.35344312522555,gene_1-gene_13:2.26240028635731,,
VIRSorter_0000005279,20,VIRSorter_0000005279-gene_2-gene_17,16,3,,,,gene_2-gene_17:4.61092181021302,gene_2-gene_17:2.72216735892356,,
VIRSorter_0000005574,22,VIRSorter_0000005574-gene_10-gene_22,13,3,,,,gene_12-gene_22:4.54048326269943,gene_10-gene_20:3.24219155252273,,
VIRSorter_0000007087,50,VIRSorter_0000007087-gene_22-gene_48,27,3,,,,gene_22-gene_48:4.73226746141175,gene_24-gene_36:2.13942694117839,,
VIRSorter_0000007408,98,VIRSorter_0000007408-gene_40-gene_98,59,3,,,,gene_40-gene_98:6.48863391382605,gene_40-gene_83:4.56785379388603,,
VIRSorter_0000007527,37,VIRSorter_0000007527-gene_9-gene_30,22,3,,,,gene_9-gene_30:8.57921142241896,gene_11-gene_30:3.97196074555364,,
VIRSorter_0000009177,90,VIRSorter_0000009177-gene_69-gene_90,22,3,,,,gene_69-gene_90:4.88123985458197,,,gene_73-gene_90:2.16777372460310
VIRSorter_0000010315,30,VIRSorter_0000010315-gene_3-gene_22,20,3,,,,gene_3-gene_22:7.68311630927874,gene_3-gene_21:4.80317921999714,,
VIRSorter_0000010516,55,VIRSorter_0000010516-gene_1-gene_26,26,3,,,,gene_1-gene_26:5.16517791883092,gene_1-gene_26:2.72170716997707,,
VIRSorter_0000010526,15,VIRSorter_0000010526-gene_1-gene_11,11,3,,,,gene_1-gene_11:5.17730536028661,gene_1-gene_11:3.87901365010991,,
VIRSorter_0000011181,75,VIRSorter_0000011181-gene_54-gene_75,22,3,,,,gene_54-gene_75:7.84314871341744,,,gene_59-gene_68:3.08300438986323
VIRSorter_0000011791,55,VIRSorter_0000011791-gene_3-gene_43,41,3,,,,gene_3-gene_43:11.74060333559333,gene_3-gene_42:6.67043947853761,,
VIRSorter_0000012084,17,VIRSorter_0000012084-gene_1-gene_13,13,3,,,,gene_1-gene_13:6.12495390971152,gene_1-gene_13:6.41780595520282,,
VIRSorter_0000012243,53,VIRSorter_0000012243-gene_1-gene_37,37,3,,,,gene_1-gene_37:13.57668987916497,gene_10-gene_37:7.87685010458080,,
VIRSorter_0000013186,20,VIRSorter_0000013186-gene_1-gene_16,16,3,,,,gene_1-gene_16:4.61092181021302,gene_7-gene_16:2.80845541025052,,
VIRSorter_0000013263,23,VIRSorter_0000013263-gene_6-gene_23,18,3,,,,gene_6-gene_23:8.61439650005456,gene_6-gene_23:5.83442758688093,,
VIRSorter_0000013682,71,VIRSorter_0000013682-gene_22-gene_60,39,3,,,,gene_24-gene_60:7.24635018570760,gene_22-gene_60:5.07007991578761,,
VIRSorter_0000013726,68,VIRSorter_0000013726-gene_1-gene_47,47,3,,,,gene_1-gene_47:7.30816298934885,gene_7-gene_47:6.93582486286623,,
VIRSorter_0000013931,17,VIRSorter_0000013931-gene_4-gene_13,10,3,,,,gene_4-gene_13:4.35235627652410,gene_4-gene_13:4.57762708074818,,
VIRSorter_0000014432,341,VIRSorter_0000014432-gene_245-gene_341,97,3,,,,gene_245-gene_341:42.76911714911184,gene_246-gene_341:15.64444531893337,gene_248-gene_329:2.77930618251790,
VIRSorter_0000014575,79,VIRSorter_0000014575-gene_1-gene_36,36,3,,,,gene_1-gene_36:9.96509798041267,gene_4-gene_32:2.90000576640747,,
VIRSorter_0000014901,437,VIRSorter_0000014901-gene_224-gene_294,71,3,,,,gene_224-gene_294:6.77072414935260,gene_224-gene_281:4.36634525388121,,
VIRSorter_0000014941,42,VIRSorter_0000014941-gene_1-gene_33,33,3,,,,gene_1-gene_33:4.09603340748941,gene_9-gene_33:2.54931671458375,,
VIRSorter_0000016479,53,VIRSorter_0000016479-gene_10-gene_32,23,3,,,,gene_10-gene_30:6.15109740214688,gene_10-gene_32:3.10724000147826,,
VIRSorter_0000016653,19,VIRSorter_0000016653-gene_5-gene_18,14,3,,,,gene_5-gene_18:4.91292711894351,gene_7-gene_18:2.79112245126657,,
VIRSorter_0000017527,67,VIRSorter_0000017527-gene_1-gene_13,13,3,,,,gene_1-gene_13:4.44800640093770,gene_1-gene_13:4.74085844642901,,
VIRSorter_0000018452,38,VIRSorter_0000018452-gene_3-gene_18,16,3,,,,gene_3-gene_18:5.13984808229985,gene_3-gene_18:2.92090665763700,,
VIRSorter_0000018782,72,VIRSorter_0000018782-gene_20-gene_66,47,3,,,,gene_20-gene_56:18.55754694820465,gene_23-gene_66:12.62992106434004,,
VIRSorter_0000018847,25,VIRSorter_0000018847-gene_2-gene_17,16,3,,,,gene_2-gene_17:7.32031513529600,gene_7-gene_17:4.61378363129680,,
VIRSorter_0000018992,93,VIRSorter_0000018992-gene_1-gene_43,43,3,,,,gene_1-gene_43:6.06405110530098,gene_1-gene_42:2.33704903154772,,
VIRSorter_0000020286,98,VIRSorter_0000020286-gene_1-gene_77,77,3,,,,gene_1-gene_77:33.90602506091003,gene_2-gene_77:19.06791942866070,,
VIRSorter_0000020452,41,VIRSorter_0000020452-gene_4-gene_29,26,3,,,,gene_4-gene_29:9.19175386576384,gene_12-gene_23:3.05523387353923,,
VIRSorter_0000020751,43,VIRSorter_0000020751-gene_32-gene_43,12,3,,,,gene_32-gene_43:4.31587356702112,gene_32-gene_43:4.58619853209002,,
VIRSorter_0000021634,255,VIRSorter_0000021634-gene_124-gene_198,75,3,,,,gene_124-gene_198:40.05270337994382,gene_126-gene_191:31.90163405780638,,
VIRSorter_0000022308,87,VIRSorter_0000022308-gene_14-gene_49,36,3,,,,gene_14-gene_49:4.69780973806035,gene_14-gene_48:4.73825096243552,,
VIRSorter_0000022829,26,VIRSorter_0000022829-gene_6-gene_23,18,3,,,,gene_6-gene_23:6.72524498820906,gene_8-gene_23:4.54746524444782,,
VIRSorter_0000023420,23,VIRSorter_0000023420-gene_8-gene_22,15,3,,,,gene_8-gene_22:5.19370012556995,gene_8-gene_22:4.15424114874989,,
VIRSorter_0000023518,81,VIRSorter_0000023518-gene_39-gene_81,43,3,,,,gene_39-gene_81:4.54886485729950,gene_41-gene_53:2.93774712341868,,
VIRSorter_0000023807,110,VIRSorter_0000023807-gene_27-gene_107,81,3,,,,gene_27-gene_107:34.42385326002969,gene_32-gene_102:25.86169134743475,,gene_48-gene_64:2.29286695171203
VIRSorter_0000023818,130,VIRSorter_0000023818-gene_68-gene_81,14,3,,,,gene_68-gene_81:4.43226730360606,gene_68-gene_81:4.74764642951977,,
VIRSorter_0000024917,57,VIRSorter_0000024917-gene_1-gene_19,19,3,,,,gene_1-gene_19:3.75668643223488,gene_1-gene_19:4.09638387814916,,
VIRSorter_0000025833,21,VIRSorter_0000025833-gene_6-gene_21,16,3,,,,gene_6-gene_21:4.53837114306441,gene_6-gene_21:3.66730131190116,,
VIRSorter_0000026154,48,VIRSorter_0000026154-gene_2-gene_34,33,3,,,,gene_10-gene_28:5.16046977409733,gene_2-gene_34:2.81223976945610,,
VIRSorter_0000026165,70,VIRSorter_0000026165-gene_22-gene_45,24,3,,,,gene_22-gene_45:6.19092552592239,gene_31-gene_45:4.24672077061539,,
VIRSorter_0000027370,92,VIRSorter_0000027370-gene_51-gene_85,35,3,,,,gene_51-gene_85:6.02490152184514,gene_51-gene_85:4.68461527797849,,
VIRSorter_0000027694,23,VIRSorter_0000027694-gene_1-gene_17,17,3,,,,gene_1-gene_17:3.77441665700438,gene_1-gene_17:4.06930109784884,,
VIRSorter_0000029885,40,VIRSorter_0000029885-gene_20-gene_40,21,3,,,,gene_20-gene_40:6.45125092025423,gene_20-gene_40:5.56319480530501,,
VIRSorter_0000030939,145,VIRSorter_0000030939-gene_48-gene_75,28,3,,,,gene_48-gene_75:7.70704077343123,gene_49-gene_70:2.65547693978931,,
VIRSorter_0000031081,24,VIRSorter_0000031081-gene_5-gene_17,13,3,,,,gene_5-gene_17:5.60207516443118,gene_5-gene_17:4.27819123825880,,
VIRSorter_0000031310,28,VIRSorter_0000031310-gene_7-gene_28,22,3,,,,gene_7-gene_28:7.41816378401552,gene_13-gene_28:2.26295769351260,,
VIRSorter_0000031468,134,VIRSorter_0000031468-gene_51-gene_121,71,3,,,,gene_51-gene_121:11.43267427268395,gene_51-gene_121:5.47594703179234,,
VIRSorter_0000032341,25,VIRSorter_0000032341-gene_14-gene_23,10,3,,,,gene_14-gene_23:3.77511986892117,gene_14-gene_23:4.00039067314525,,
VIRSorter_0000032486,29,VIRSorter_0000032486-gene_1-gene_23,23,3,,,,gene_1-gene_23:7.92670248776730,gene_1-gene_21:5.93645718706129,,
VIRSorter_0000033826,93,VIRSorter_0000033826-gene_49-gene_68,20,3,,,,gene_49-gene_68:3.79619754078133,gene_49-gene_68:4.15832165466012,,
VIRSorter_0000035294,46,VIRSorter_0000035294-gene_4-gene_15,12,3,,,,gene_4-gene_15:4.24343520772984,gene_4-gene_15:4.51376017279874,,
VIRSorter_0000035700,162,VIRSorter_0000035700-gene_99-gene_118,20,3,,,,gene_99-gene_118:4.60608098260932,gene_99-gene_118:3.71852472296427,,
VIRSorter_0000036836,37,VIRSorter_0000036836-gene_9-gene_32,24,3,,,,gene_9-gene_32:5.66842190433857,gene_9-gene_32:6.09088460226020,,
VIRSorter_0000038589,36,VIRSorter_0000038589-gene_12-gene_26,15,3,,,,gene_12-gene_26:6.28549636609986,gene_12-gene_25:6.01000961428443,,
VIRSorter_0000038688,49,VIRSorter_0000038688-gene_3-gene_36,34,3,,,,gene_3-gene_36:6.17355969656821,gene_3-gene_36:5.74190530099358,,
VIRSorter_0000039024,112,VIRSorter_0000039024-gene_46-gene_65,20,3,,,,gene_46-gene_65:8.09484816869874,gene_47-gene_64:4.13314750006684,,
VIRSorter_0000039056,64,VIRSorter_0000039056-gene_28-gene_62,35,3,,,,gene_28-gene_62:7.39303447981026,gene_31-gene_62:3.64573241231639,,
VIRSorter_0000039258,78,VIRSorter_0000039258-gene_33-gene_59,27,3,,,,gene_35-gene_59:5.41050580525623,gene_33-gene_59:3.73686770948825,,
VIRSorter_0000039381,105,VIRSorter_0000039381-gene_2-gene_44,43,3,,,,gene_2-gene_44:9.84796833602097,gene_2-gene_44:9.49149504290311,,
VIRSorter_0000039463,299,VIRSorter_0000039463-gene_201-gene_299,99,3,,,,gene_203-gene_299:21.21574733472032,gene_201-gene_299:6.15584318777262,,gene_267-gene_277:2.99330414200536
VIRSorter_0000040478,106,VIRSorter_0000040478-gene_69-gene_106,38,3,,,,gene_77-gene_106:7.74212899886709,gene_69-gene_106:5.98733203752957,,
VIRSorter_0000040711,14,VIRSorter_0000040711-gene_4-gene_14,11,3,,,,gene_4-gene_14:5.32343339596484,gene_4-gene_13:4.95783832245979,,
VIRSorter_0000041252,75,VIRSorter_0000041252-gene_32-gene_51,20,3,,,,gene_32-gene_51:6.70213954659217,gene_34-gene_51:4.51102814337216,,
VIRSorter_0000041899,69,VIRSorter_0000041899-gene_21-gene_69,49,3,,,,gene_21-gene_69:4.93755685963772,gene_21-gene_69:4.07383795919236,,
VIRSorter_0000044618,108,VIRSorter_0000044618-gene_2-gene_73,72,3,,,,gene_2-gene_73:9.55737586686290,gene_25-gene_73:4.35798438803218,,
VIRSorter_0000044641-circular,21,VIRSorter_0000044641-circular-gene_2-gene_17,16,3,,,,gene_2-gene_17:7.56175944097574,gene_2-gene_17:7.92219272773427,,
VIRSorter_0000044758,24,VIRSorter_0000044758-gene_7-gene_24,18,3,,,,gene_7-gene_24:4.23000664183072,gene_7-gene_21:2.95466430499061,,
