CONTIG_NAME	CALL	CONTIG_LENGTH	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_13198	unclassified	775	--	--	--
megahit_1320	unclassified	1198	--	--	--
megahit_13200	unclassified	1101	--	--	--
megahit_13204	unclassified	2527	--	--	--
megahit_1321	unclassified	3201	--	--	--
megahit_13210	unclassified	2056	--	--	--
megahit_13212	unclassified	1136	--	--	--
megahit_13216	unclassified	1606	--	--	--
megahit_13217	unclassified	1043	--	--	--
megahit_13218	unclassified	2130	--	--	--
megahit_13220	unclassified	829	--	--	--
megahit_13223	unclassified	2008	--	--	--
megahit_13226	unclassified	1155	--	--	--
megahit_13227	unclassified	750	--	--	--
megahit_13234	unclassified	1099	--	--	--
megahit_13236	unclassified	815	--	--	--
megahit_1324	unclassified	1000	--	--	--
megahit_13254	unclassified	1022	--	--	--
megahit_13255	unclassified	841	--	--	--
megahit_13256	unclassified	1979	--	--	--
megahit_13257	unclassified	4425	--	--	--
megahit_13259	unclassified	2069	--	--	--
megahit_13263	unclassified	1079	--	--	--
megahit_13265	unclassified	1810	--	--	--
megahit_13266	unclassified	1137	--	--	--
megahit_13267	unclassified	2291	--	--	--
megahit_1327	unclassified	1110	--	--	--
megahit_13274	unclassified	990	--	--	--
megahit_13275	unclassified	1048	--	--	--
megahit_13283	unclassified	997	--	--	--
megahit_13284	unclassified	4552	--	--	--
megahit_13285	unclassified	859	--	--	--
megahit_13288	unclassified	1079	--	--	--
megahit_13289	unclassified	1011	--	--	--
megahit_13292	unclassified	1144	--	--	--
megahit_13299	unclassified	812	--	--	--
megahit_13305	unclassified	960	--	--	--
megahit_13307	unclassified	761	--	--	--
megahit_13313	unclassified	841	--	--	--
megahit_13315	unclassified	854	--	--	--
megahit_13318	unclassified	2389	--	--	--
megahit_1332	unclassified	2024	--	--	--
megahit_13321	unclassified	997	--	--	--
megahit_13322	unclassified	997	--	--	--
megahit_13326	unclassified	769	--	--	--
megahit_13329	unclassified	2123	--	--	--
megahit_1333	unclassified	1330	--	--	--
megahit_13330	unclassified	2688	--	--	--
megahit_13331	unclassified	11381	--	--	--
megahit_13336	unclassified	2559	--	--	--
megahit_13339	unclassified	1621	--	--	--
megahit_13347	unclassified	1073	--	--	--
megahit_13355	unclassified	1040	--	--	--
megahit_13357	unclassified	1324	--	--	--
megahit_13362	unclassified	4112	--	--	--
megahit_13363	unclassified	1975	--	--	--
megahit_13369	unclassified	1074	--	--	--
megahit_13377	unclassified	1438	--	--	--
megahit_13386	unclassified	1626	--	--	--
megahit_13401	unclassified	4192	--	--	--
megahit_13406	unclassified	2255	--	--	--
megahit_13407	unclassified	1025	--	--	--
megahit_13410	unclassified	883	--	--	--
megahit_13416	unclassified	2273	--	--	--
megahit_13431	unclassified	1148	--	--	--
megahit_1345	unclassified	781	--	--	--
megahit_13452	unclassified	925	--	--	--
megahit_1346	unclassified	1349	--	--	--
megahit_13460	unclassified	996	--	--	--
megahit_13462	unclassified	2024	--	--	--
megahit_13465	unclassified	1771	--	--	--
megahit_13477	unclassified	22181	--	--	--
megahit_13479	unclassified	1347	--	--	--
megahit_13482	unclassified	2136	--	--	--
megahit_13484	unclassified	1543	--	--	--
megahit_13485	unclassified	1263	--	--	--
megahit_1349	unclassified	791	--	--	--
megahit_13494	unclassified	759	--	--	--
megahit_135	unclassified	18677	--	--	--
megahit_13503	unclassified	4374	--	--	--
megahit_13509	unclassified	888	--	--	--
megahit_13511	unclassified	4072	--	--	--
megahit_13516	unclassified	837	--	--	--
megahit_1352	unclassified	2535	--	--	--
megahit_13521	unclassified	1305	--	--	--
megahit_13525	unclassified	6058	--	--	--
megahit_13528	unclassified	794	--	--	--
megahit_13550	unclassified	851	--	--	--
megahit_13555	unclassified	752	--	--	--
megahit_13559	unclassified	819	--	--	--
megahit_13562	unclassified	869	--	--	--
megahit_13563	unclassified	1154	--	--	--
megahit_13575	unclassified	1787	--	--	--
megahit_13581	unclassified	2581	--	--	--
megahit_13590	unclassified	900	--	--	--
megahit_13591	unclassified	1753	--	--	--
megahit_13593	unclassified	1475	--	--	--
megahit_13594	unclassified	783	--	--	--
megahit_13595	unclassified	1931	--	--	--
megahit_13596	unclassified	927	--	--	--
megahit_13597	unclassified	1161	--	--	--
megahit_1360	unclassified	1720	--	--	--
megahit_13600	unclassified	1916	--	--	--
megahit_13601	unclassified	2387	--	--	--
megahit_13605	unclassified	937	--	--	--
megahit_13606	unclassified	791	--	--	--
megahit_13613	unclassified	806	--	--	--
megahit_13615	unclassified	2394	--	--	--
megahit_13617	unclassified	979	--	--	--
megahit_13630	unclassified	1343	--	--	--
megahit_13631	unclassified	1540	--	--	--
megahit_13632	unclassified	1749	--	--	--
megahit_13649	unclassified	2695	--	--	--
megahit_1365	unclassified	933	--	--	--
megahit_13650	unclassified	1483	--	--	--
megahit_1366	unclassified	1919	--	--	--
megahit_13662	unclassified	1050	--	--	--
megahit_13665	unclassified	19752	--	--	--
megahit_13666	unclassified	1622	--	--	--
megahit_13668	unclassified	751	--	--	--
megahit_13673	unclassified	1248	--	--	--
megahit_13674	unclassified	1755	--	--	--
megahit_13677	unclassified	972	--	--	--
megahit_13681	unclassified	1134	--	--	--
megahit_13683	unclassified	3935	--	--	--
megahit_13689	unclassified	1134	--	--	--
megahit_13697	unclassified	1760	--	--	--
megahit_13699	unclassified	845	--	--	--
megahit_137	unclassified	1502	--	--	--
megahit_13702	unclassified	773	--	--	--
megahit_13711	unclassified	1617	--	--	--
megahit_13712	unclassified	2503	--	--	--
megahit_13716	unclassified	1149	--	--	--
megahit_13738	unclassified	1003	--	--	--
megahit_13739	unclassified	1792	--	--	--
megahit_1374	unclassified	968	--	--	--
megahit_13743	unclassified	3122	--	--	--
megahit_13745	unclassified	1454	--	--	--
megahit_13750	unclassified	987	--	--	--
megahit_13752	unclassified	1556	--	--	--
megahit_13755	unclassified	792	--	--	--
megahit_1376	unclassified	1404	--	--	--
megahit_13762	unclassified	2022	--	--	--
megahit_13763	unclassified	3573	--	--	--
megahit_13771	unclassified	1100	--	--	--
megahit_13776	unclassified	1397	--	--	--
megahit_13783	unclassified	913	--	--	--
megahit_13784	unclassified	1327	--	--	--
megahit_13786	unclassified	7400	--	--	--
megahit_13787	unclassified	939	--	--	--
megahit_13788	unclassified	759	--	--	--
megahit_13792	unclassified	907	--	--	--
megahit_13795	unclassified	1569	--	--	--
megahit_13804	unclassified	958	--	--	--
megahit_13815	unclassified	879	--	--	--
megahit_13817	unclassified	837	--	--	--
megahit_13820	unclassified	1265	--	--	--
megahit_13827	unclassified	1992	--	--	--
megahit_13831	unclassified	1386	--	--	--
megahit_13834	unclassified	8509	--	--	--
megahit_13836	unclassified	829	--	--	--
megahit_1384	unclassified	1361	--	--	--
megahit_13843	unclassified	931	--	--	--
megahit_13844	unclassified	1716	--	--	--
megahit_1385	unclassified	814	--	--	--
megahit_13856	unclassified	1133	--	--	--
megahit_13860	unclassified	797	--	--	--
megahit_13865	unclassified	950	--	--	--
megahit_13869	unclassified	2485	--	--	--
megahit_13877	unclassified	1084	--	--	--
megahit_13883	unclassified	2119	--	--	--
megahit_13884	unclassified	875	--	--	--
megahit_13885	unclassified	2469	--	--	--
megahit_13888	unclassified	897	--	--	--
megahit_13890	unclassified	980	--	--	--
megahit_13894	unclassified	757	--	--	--
megahit_13902	unclassified	902	--	--	--
megahit_13915	unclassified	1307	--	--	--
megahit_1392	unclassified	1122	--	--	--
megahit_13920	unclassified	1029	--	--	--
megahit_13925	unclassified	2291	--	--	--
megahit_13926	unclassified	2749	--	--	--
megahit_1393	unclassified	847	--	--	--
megahit_13930	unclassified	894	--	--	--
megahit_13937	unclassified	856	--	--	--
megahit_13943	unclassified	1275	--	--	--
megahit_13945	unclassified	765	--	--	--
megahit_13952	unclassified	1231	--	--	--
megahit_13970	unclassified	786	--	--	--
megahit_13972	unclassified	755	--	--	--
megahit_13977	unclassified	1319	--	--	--
megahit_13979	unclassified	890	--	--	--
megahit_1398	unclassified	765	--	--	--
megahit_13989	unclassified	1447	--	--	--
megahit_13996	unclassified	789	--	--	--
megahit_14003	unclassified	1298	--	--	--
megahit_14007	unclassified	2030	--	--	--
megahit_1401	unclassified	1106	--	--	--
megahit_14014	unclassified	788	--	--	--
megahit_14016	unclassified	1990	--	--	--
megahit_14023	unclassified	1254	--	--	--
megahit_1403	unclassified	1129	--	--	--
megahit_14032	unclassified	811	--	--	--
megahit_14036	unclassified	788	--	--	--
megahit_14046	unclassified	836	--	--	--
megahit_14048	unclassified	1022	--	--	--
megahit_1405	unclassified	872	--	--	--
megahit_14054	unclassified	1217	--	--	--
megahit_14059	unclassified	946	--	--	--
megahit_14060	unclassified	789	--	--	--
megahit_14068	unclassified	1066	--	--	--
megahit_14073	unclassified	753	--	--	--
megahit_14079	unclassified	770	--	--	--
megahit_14085	unclassified	900	--	--	--
megahit_14088	unclassified	889	--	--	--
megahit_14092	unclassified	1427	--	--	--
megahit_14095	unclassified	2863	--	--	--
megahit_1410	unclassified	17437	--	--	--
megahit_14105	unclassified	1010	--	--	--
megahit_14107	unclassified	1942	--	--	--
megahit_14109	unclassified	770	--	--	--
megahit_14118	unclassified	750	--	--	--
megahit_14119	unclassified	1860	--	--	--
megahit_14129	unclassified	1297	--	--	--
megahit_14134	unclassified	872	--	--	--
megahit_14136	unclassified	751	--	--	--
megahit_14138	unclassified	815	--	--	--
megahit_14139	unclassified	1356	--	--	--
megahit_14142	unclassified	981	--	--	--
megahit_14143	unclassified	1425	--	--	--
megahit_14149	unclassified	913	--	--	--
megahit_14150	unclassified	1535	--	--	--
megahit_14160	unclassified	1405	--	--	--
megahit_14166	unclassified	958	--	--	--
megahit_14167	unclassified	3204	--	--	--
megahit_14169	unclassified	1158	--	--	--
megahit_14172	unclassified	1094	--	--	--
megahit_14173	unclassified	1945	--	--	--
megahit_14174	unclassified	1071	--	--	--
megahit_14177	unclassified	768	--	--	--
megahit_14179	unclassified	5612	--	--	--
megahit_14199	unclassified	1502	--	--	--
megahit_14201	unclassified	1135	--	--	--
megahit_1421	unclassified	1253	--	--	--
megahit_14220	unclassified	1011	--	--	--
megahit_14221	unclassified	2237	--	--	--
megahit_14231	unclassified	1669	--	--	--
megahit_14232	unclassified	1276	--	--	--
megahit_14234	unclassified	2965	--	--	--
megahit_14240	unclassified	3692	--	--	--
megahit_14245	unclassified	1572	--	--	--
megahit_14247	unclassified	769	--	--	--
megahit_1425	unclassified	1532	--	--	--
megahit_14253	unclassified	6041	--	--	--
megahit_14255	unclassified	2754	--	--	--
megahit_14257	unclassified	896	--	--	--
megahit_14258	unclassified	7352	--	--	--
megahit_14262	unclassified	1203	--	--	--
megahit_14269	unclassified	761	--	--	--
megahit_14275	unclassified	855	--	--	--
megahit_14278	unclassified	3177	--	--	--
megahit_1428	unclassified	947	--	--	--
megahit_14284	unclassified	1889	--	--	--
megahit_14291	unclassified	1252	--	--	--
megahit_14295	unclassified	1772	--	--	--
megahit_14297	unclassified	2298	--	--	--
megahit_14308	unclassified	1154	--	--	--
megahit_14309	unclassified	840	--	--	--
megahit_14316	unclassified	1220	--	--	--
megahit_1432	unclassified	812	--	--	--
megahit_14320	unclassified	1104	--	--	--
megahit_14325	unclassified	4701	--	--	--
megahit_14329	unclassified	1000	--	--	--
megahit_14330	unclassified	909	--	--	--
megahit_14339	unclassified	7015	--	--	--
megahit_14357	unclassified	881	--	--	--
megahit_14370	unclassified	893	--	--	--
megahit_14371	unclassified	5557	--	--	--
megahit_14372	unclassified	1264	--	--	--
megahit_14384	unclassified	1025	--	--	--
megahit_1439	unclassified	1965	--	--	--
megahit_14390	unclassified	2242	--	--	--
megahit_14400	unclassified	1007	--	--	--
megahit_14406	unclassified	896	--	--	--
megahit_14407	unclassified	772	--	--	--
megahit_14409	unclassified	921	--	--	--
megahit_14414	unclassified	2871	--	--	--
megahit_14419	unclassified	1935	--	--	--
megahit_14428	unclassified	1447	--	--	--
megahit_14434	unclassified	815	--	--	--
megahit_14438	unclassified	1027	--	--	--
megahit_1445	unclassified	1840	--	--	--
megahit_14456	unclassified	1706	--	--	--
megahit_14458	unclassified	1068	--	--	--
megahit_14459	unclassified	834	--	--	--
megahit_14461	unclassified	2147	--	--	--
megahit_14465	unclassified	1524	--	--	--
megahit_14473	unclassified	880	--	--	--
megahit_1448	unclassified	1424	--	--	--
megahit_14486	unclassified	755	--	--	--
megahit_14487	unclassified	1077	--	--	--
megahit_14488	unclassified	767	--	--	--
megahit_14495	unclassified	892	--	--	--
megahit_14499	unclassified	778	--	--	--
megahit_1450	unclassified	2531	--	--	--
megahit_14511	unclassified	766	--	--	--
megahit_14517	unclassified	1462	--	--	--
megahit_14520	unclassified	891	--	--	--
megahit_14521	unclassified	2948	--	--	--
megahit_14526	unclassified	1113	--	--	--
megahit_14538	unclassified	2876	--	--	--
megahit_14539	unclassified	846	--	--	--
megahit_14541	unclassified	6258	--	--	--
megahit_14550	unclassified	1041	--	--	--
megahit_14551	unclassified	1087	--	--	--
megahit_14552	unclassified	830	--	--	--
megahit_14561	unclassified	1846	--	--	--
megahit_14565	unclassified	2214	--	--	--
megahit_14566	unclassified	767	--	--	--
megahit_1457	unclassified	1082	--	--	--
megahit_14573	unclassified	2147	--	--	--
megahit_14576	unclassified	948	--	--	--
megahit_1458	unclassified	7132	--	--	--
megahit_14586	unclassified	1139	--	--	--
megahit_14587	unclassified	942	--	--	--
megahit_14598	unclassified	2801	--	--	--
megahit_1460	unclassified	2541	--	--	--
megahit_14601	unclassified	5258	--	--	--
megahit_14609	unclassified	1822	--	--	--
megahit_14614	unclassified	1154	--	--	--
megahit_14618	unclassified	7734	--	--	--
megahit_14625	unclassified	2213	--	--	--
megahit_14627	unclassified	1012	--	--	--
megahit_14637	unclassified	926	--	--	--
megahit_14639	unclassified	763	--	--	--
megahit_1464	unclassified	1060	--	--	--
megahit_14642	unclassified	1766	--	--	--
megahit_14643	unclassified	2447	--	--	--
megahit_1465	unclassified	1077	--	--	--
megahit_14650	unclassified	829	--	--	--
megahit_14652	unclassified	1463	--	--	--
megahit_14653	unclassified	931	--	--	--
megahit_14656	unclassified	4326	--	--	--
megahit_14661	unclassified	756	--	--	--
megahit_14664	unclassified	1400	--	--	--
megahit_14665	unclassified	1147	--	--	--
megahit_14669	unclassified	826	--	--	--
megahit_14676	unclassified	1023	--	--	--
megahit_14678	unclassified	1208	--	--	--
megahit_14679	unclassified	772	--	--	--
megahit_14680	unclassified	1179	--	--	--
megahit_14689	unclassified	1179	--	--	--
megahit_1469	unclassified	6445	--	--	--
megahit_14697	unclassified	1683	--	--	--
megahit_1471	unclassified	855	--	--	--
megahit_14714	unclassified	954	--	--	--
megahit_14718	unclassified	3204	--	--	--
megahit_14723	unclassified	1047	--	--	--
megahit_14724	unclassified	801	--	--	--
megahit_14726	unclassified	1062	--	--	--
megahit_14732	unclassified	912	--	--	--
megahit_14734	unclassified	821	--	--	--
megahit_14739	unclassified	763	--	--	--
megahit_14743	unclassified	895	--	--	--
megahit_14744	unclassified	843	--	--	--
megahit_14747	unclassified	1365	--	--	--
megahit_1475	unclassified	841	--	--	--
megahit_14753	unclassified	1209	--	--	--
megahit_14758	unclassified	1553	--	--	--
megahit_14759	unclassified	1432	--	--	--
megahit_14760	unclassified	1565	--	--	--
megahit_14769	unclassified	762	--	--	--
megahit_14771	unclassified	800	--	--	--
megahit_14772	unclassified	1240	--	--	--
megahit_14773	unclassified	3584	--	--	--
megahit_14780	unclassified	2778	--	--	--
megahit_14781	unclassified	2726	--	--	--
megahit_14783	unclassified	1029	--	--	--
megahit_14787	unclassified	1234	--	--	--
megahit_14789	unclassified	1324	--	--	--
megahit_14793	unclassified	810	--	--	--
megahit_14797	unclassified	1998	--	--	--
megahit_14802	unclassified	908	--	--	--
megahit_14804	unclassified	838	--	--	--
megahit_14817	unclassified	1818	--	--	--
megahit_14818	unclassified	1521	--	--	--
megahit_14819	unclassified	1172	--	--	--
megahit_14821	unclassified	782	--	--	--
megahit_14825	unclassified	751	--	--	--
megahit_14831	unclassified	6955	--	--	--
megahit_14833	unclassified	1002	--	--	--
megahit_1484	unclassified	2073	--	--	--
megahit_14848	unclassified	906	--	--	--
megahit_14849	unclassified	6684	--	--	--
megahit_14852	unclassified	2353	--	--	--
megahit_14862	unclassified	1873	--	--	--
megahit_14866	unclassified	1449	--	--	--
megahit_14876	unclassified	1022	--	--	--
megahit_14879	unclassified	759	--	--	--
megahit_14886	unclassified	826	--	--	--
megahit_14888	unclassified	2291	--	--	--
megahit_14893	unclassified	2317	--	--	--
megahit_14894	unclassified	896	--	--	--
megahit_14906	unclassified	907	--	--	--
megahit_14908	unclassified	1484	--	--	--
megahit_14910	unclassified	16452	--	--	--
megahit_14912	unclassified	1009	--	--	--
megahit_14915	unclassified	6933	--	--	--
megahit_14916	unclassified	2094	--	--	--
megahit_1492	unclassified	1733	--	--	--
megahit_14922	unclassified	2589	--	--	--
megahit_1493	unclassified	842	--	--	--
megahit_14933	unclassified	814	--	--	--
megahit_14940	unclassified	889	--	--	--
megahit_14944	unclassified	2748	--	--	--
megahit_14947	unclassified	1243	--	--	--
megahit_14958	unclassified	859	--	--	--
megahit_14960	unclassified	1328	--	--	--
megahit_14961	unclassified	1891	--	--	--
megahit_14967	unclassified	2742	--	--	--
megahit_14976	unclassified	1000	--	--	--
megahit_14977	unclassified	939	--	--	--
megahit_14978	unclassified	967	--	--	--
megahit_14987	unclassified	1437	--	--	--
megahit_1499	unclassified	1133	--	--	--
megahit_14992	unclassified	1145	--	--	--
megahit_14996	unclassified	6255	--	--	--
megahit_15000	unclassified	1030	--	--	--
megahit_15003	unclassified	832	--	--	--
megahit_15011	unclassified	799	--	--	--
megahit_15017	unclassified	761	--	--	--
megahit_15018	unclassified	914	--	--	--
megahit_15021	unclassified	851	--	--	--
megahit_1503	unclassified	1626	--	--	--
megahit_15032	unclassified	2313	--	--	--
megahit_1504	unclassified	1815	--	--	--
megahit_15040	unclassified	993	--	--	--
