CONTIG_NAME	CALL	CONTIG_LENGTH	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_12534	unclassified	7561	--	--	--
megahit_12538	unclassified	842	--	--	--
megahit_12546	unclassified	1470	--	--	--
megahit_12547	unclassified	1000	--	--	--
megahit_12548	unclassified	884	--	--	--
megahit_12553	unclassified	928	--	--	--
megahit_12554	unclassified	913	--	--	--
megahit_12561	unclassified	1309	--	--	--
megahit_12566	unclassified	780	--	--	--
megahit_12567	unclassified	1526	--	--	--
megahit_12578	unclassified	2620	--	--	--
megahit_12579	unclassified	924	--	--	--
megahit_12586	unclassified	1393	--	--	--
megahit_12587	unclassified	824	--	--	--
megahit_12588	unclassified	1258	--	--	--
megahit_12589	unclassified	3386	--	--	--
megahit_12591	unclassified	771	--	--	--
megahit_12595	unclassified	948	--	--	--
megahit_12596	unclassified	865	--	--	--
megahit_12599	unclassified	956	--	--	--
megahit_12600	unclassified	1227	--	--	--
megahit_12607	unclassified	1023	--	--	--
megahit_12617	unclassified	861	--	--	--
megahit_12618	unclassified	11286	--	--	--
megahit_1262	unclassified	885	--	--	--
megahit_12620	unclassified	873	--	--	--
megahit_12621	unclassified	6652	--	--	--
megahit_12623	unclassified	1691	--	--	--
megahit_12627	unclassified	1252	--	--	--
megahit_1263	unclassified	1161	--	--	--
megahit_12632	unclassified	1036	--	--	--
megahit_12636	unclassified	1107	--	--	--
megahit_12637	unclassified	7637	--	--	--
megahit_12641	unclassified	848	--	--	--
megahit_12642	unclassified	1989	--	--	--
megahit_12646	unclassified	791	--	--	--
megahit_1265	unclassified	976	--	--	--
megahit_12666	unclassified	3261	--	--	--
megahit_12668	unclassified	3498	--	--	--
megahit_12669	unclassified	5006	--	--	--
megahit_12678	unclassified	1428	--	--	--
megahit_12685	unclassified	1385	--	--	--
megahit_12691	unclassified	1021	--	--	--
megahit_12693	unclassified	1721	--	--	--
megahit_12697	unclassified	1274	--	--	--
megahit_1270	unclassified	1460	--	--	--
megahit_12703	unclassified	988	--	--	--
megahit_12704	unclassified	873	--	--	--
megahit_12705	unclassified	1256	--	--	--
megahit_12713	unclassified	842	--	--	--
megahit_12720	unclassified	2228	--	--	--
megahit_12724	unclassified	7341	--	--	--
megahit_12728	unclassified	821	--	--	--
megahit_12730	unclassified	1431	--	--	--
megahit_12733	unclassified	872	--	--	--
megahit_1274	unclassified	867	--	--	--
megahit_12740	unclassified	1057	--	--	--
megahit_12741	unclassified	2649	--	--	--
megahit_12745	unclassified	823	--	--	--
megahit_12746	unclassified	802	--	--	--
megahit_12748	unclassified	3483	--	--	--
megahit_12750	unclassified	764	--	--	--
megahit_12757	unclassified	1048	--	--	--
megahit_12760	unclassified	935	--	--	--
megahit_12761	unclassified	1035	--	--	--
megahit_12763	unclassified	1163	--	--	--
megahit_12766	unclassified	953	--	--	--
megahit_12770	unclassified	920	--	--	--
megahit_12771	unclassified	1246	--	--	--
megahit_12776	unclassified	1001	--	--	--
megahit_12778	unclassified	3540	--	--	--
megahit_12780	unclassified	766	--	--	--
megahit_12781	unclassified	1219	--	--	--
megahit_12787	unclassified	1234	--	--	--
megahit_12790	unclassified	1031	--	--	--
megahit_12791	unclassified	1563	--	--	--
megahit_12797	unclassified	1158	--	--	--
megahit_12798	unclassified	3277	--	--	--
megahit_12805	unclassified	848	--	--	--
megahit_12815	unclassified	10819	--	--	--
megahit_12819	unclassified	1587	--	--	--
megahit_12820	unclassified	1149	--	--	--
megahit_12827	unclassified	754	--	--	--
megahit_12831	unclassified	978	--	--	--
megahit_12840	unclassified	771	--	--	--
megahit_12841	unclassified	1050	--	--	--
megahit_12845	unclassified	809	--	--	--
megahit_12851	unclassified	1540	--	--	--
megahit_12854	unclassified	1494	--	--	--
megahit_1286	unclassified	12434	--	--	--
megahit_12862	unclassified	12203	--	--	--
megahit_12866	unclassified	893	--	--	--
megahit_12867	unclassified	1599	--	--	--
megahit_12875	unclassified	1418	--	--	--
megahit_12879	unclassified	893	--	--	--
megahit_1288	unclassified	1318	--	--	--
megahit_12880	unclassified	893	--	--	--
megahit_12883	unclassified	1392	--	--	--
megahit_12885	unclassified	819	--	--	--
megahit_12890	unclassified	2582	--	--	--
megahit_12892	unclassified	6086	--	--	--
megahit_129	unclassified	1705	--	--	--
megahit_12906	unclassified	1076	--	--	--
megahit_12908	unclassified	2372	--	--	--
megahit_12910	unclassified	1046	--	--	--
megahit_12913	unclassified	768	--	--	--
megahit_12923	unclassified	1994	--	--	--
megahit_12925	unclassified	1063	--	--	--
megahit_12926	unclassified	1271	--	--	--
megahit_12927	unclassified	792	--	--	--
megahit_12928	unclassified	1088	--	--	--
megahit_1293	unclassified	1478	--	--	--
megahit_12937	unclassified	1066	--	--	--
megahit_12949	unclassified	752	--	--	--
megahit_1295	unclassified	885	--	--	--
megahit_12956	unclassified	1551	--	--	--
megahit_12957	unclassified	759	--	--	--
megahit_12958	unclassified	1002	--	--	--
megahit_12963	unclassified	899	--	--	--
megahit_12964	unclassified	1808	--	--	--
megahit_12971	unclassified	894	--	--	--
megahit_12974	unclassified	1104	--	--	--
megahit_12975	unclassified	1433	--	--	--
megahit_12979	unclassified	1276	--	--	--
megahit_12983	unclassified	1503	--	--	--
megahit_12986	unclassified	954	--	--	--
megahit_12989	unclassified	1947	--	--	--
megahit_12993	unclassified	1985	--	--	--
megahit_13002	unclassified	1005	--	--	--
megahit_13007	unclassified	993	--	--	--
megahit_13008	unclassified	1313	--	--	--
megahit_13010	unclassified	801	--	--	--
megahit_13011	unclassified	1114	--	--	--
megahit_13013	unclassified	889	--	--	--
megahit_13014	unclassified	1408	--	--	--
megahit_13015	unclassified	1464	--	--	--
megahit_13017	unclassified	764	--	--	--
megahit_13018	unclassified	856	--	--	--
megahit_13019	unclassified	1107	--	--	--
megahit_13022	unclassified	1325	--	--	--
megahit_13028	unclassified	751	--	--	--
megahit_13032	unclassified	752	--	--	--
megahit_13036	unclassified	880	--	--	--
megahit_13038	unclassified	1293	--	--	--
megahit_13039	unclassified	2510	--	--	--
megahit_13050	unclassified	5822	--	--	--
megahit_13056	unclassified	750	--	--	--
megahit_13057	unclassified	1396	--	--	--
megahit_13064	unclassified	11565	--	--	--
megahit_13067	unclassified	867	--	--	--
megahit_1307	unclassified	12496	--	--	--
megahit_13076	unclassified	798	--	--	--
megahit_13077	unclassified	4612	--	--	--
megahit_13082	unclassified	2179	--	--	--
megahit_13083	unclassified	1579	--	--	--
megahit_13087	unclassified	1778	--	--	--
megahit_13091	unclassified	995	--	--	--
megahit_131	unclassified	786	--	--	--
megahit_13101	unclassified	1733	--	--	--
megahit_13107	unclassified	1493	--	--	--
megahit_13108	unclassified	1983	--	--	--
megahit_13111	unclassified	1007	--	--	--
megahit_13116	unclassified	1609	--	--	--
megahit_13118	unclassified	1116	--	--	--
megahit_1312	unclassified	1298	--	--	--
megahit_13123	unclassified	3291	--	--	--
megahit_13126	unclassified	1625	--	--	--
megahit_13132	unclassified	997	--	--	--
megahit_13135	unclassified	938	--	--	--
megahit_13136	unclassified	878	--	--	--
megahit_13137	unclassified	872	--	--	--
megahit_13142	unclassified	989	--	--	--
megahit_13147	unclassified	4517	--	--	--
megahit_13154	unclassified	1018	--	--	--
megahit_13166	unclassified	1296	--	--	--
megahit_1317	unclassified	859	--	--	--
megahit_13171	unclassified	1966	--	--	--
megahit_13176	unclassified	795	--	--	--
megahit_13183	unclassified	1348	--	--	--
megahit_13185	unclassified	886	--	--	--
megahit_13186	unclassified	3437	--	--	--
megahit_13187	unclassified	1045	--	--	--
megahit_1319	unclassified	882	--	--	--
megahit_13191	unclassified	1785	--	--	--
megahit_13195	unclassified	4448	--	--	--
megahit_13196	unclassified	2057	--	--	--
megahit_132	unclassified	952	--	--	--
megahit_13202	unclassified	1884	--	--	--
megahit_13209	unclassified	9675	--	--	--
megahit_13210	unclassified	4010	--	--	--
megahit_13221	unclassified	1781	--	--	--
megahit_13224	unclassified	2782	--	--	--
megahit_13233	unclassified	1005	--	--	--
megahit_13248	unclassified	786	--	--	--
megahit_13256	unclassified	838	--	--	--
megahit_13277	unclassified	908	--	--	--
megahit_13278	unclassified	919	--	--	--
megahit_13281	unclassified	843	--	--	--
megahit_13283	unclassified	1156	--	--	--
megahit_13284	unclassified	1223	--	--	--
megahit_13286	unclassified	1441	--	--	--
megahit_13287	unclassified	787	--	--	--
megahit_13290	unclassified	1249	--	--	--
megahit_13297	unclassified	819	--	--	--
megahit_13304	unclassified	1277	--	--	--
megahit_13307	unclassified	1596	--	--	--
megahit_13308	unclassified	1061	--	--	--
megahit_13309	unclassified	1009	--	--	--
megahit_1331	unclassified	979	--	--	--
megahit_13311	unclassified	1391	--	--	--
megahit_13312	unclassified	7513	--	--	--
megahit_13313	unclassified	1157	--	--	--
megahit_13316	unclassified	964	--	--	--
megahit_13318	unclassified	2258	--	--	--
megahit_13324	unclassified	902	--	--	--
megahit_13327	unclassified	1358	--	--	--
megahit_13329	unclassified	887	--	--	--
megahit_13330	unclassified	1021	--	--	--
megahit_13333	unclassified	804	--	--	--
megahit_13340	unclassified	1629	--	--	--
megahit_13345	unclassified	1156	--	--	--
megahit_13351	unclassified	1315	--	--	--
megahit_13354	unclassified	1569	--	--	--
megahit_13361	unclassified	2381	--	--	--
megahit_13362	unclassified	907	--	--	--
megahit_13364	unclassified	4929	--	--	--
megahit_13365	unclassified	879	--	--	--
megahit_13367	unclassified	1405	--	--	--
megahit_13369	unclassified	1402	--	--	--
megahit_13374	unclassified	959	--	--	--
megahit_1338	unclassified	1397	--	--	--
megahit_13387	unclassified	1191	--	--	--
megahit_13390	unclassified	824	--	--	--
megahit_13391	unclassified	2789	--	--	--
megahit_13397	unclassified	1044	--	--	--
megahit_13399	unclassified	1024	--	--	--
megahit_13409	unclassified	765	--	--	--
megahit_13418	unclassified	1079	--	--	--
megahit_13419	unclassified	3889	--	--	--
megahit_13422	unclassified	941	--	--	--
megahit_13423	unclassified	751	--	--	--
megahit_13434	unclassified	904	--	--	--
megahit_13436	unclassified	850	--	--	--
megahit_13448	unclassified	1365	--	--	--
megahit_13449	unclassified	1150	--	--	--
megahit_13453	unclassified	860	--	--	--
megahit_13461	unclassified	826	--	--	--
megahit_13462	unclassified	879	--	--	--
megahit_13465	unclassified	1110	--	--	--
megahit_13477	unclassified	2110	--	--	--
megahit_1348	unclassified	778	--	--	--
megahit_13483	unclassified	1019	--	--	--
megahit_13489	unclassified	2992	--	--	--
megahit_1349	unclassified	1066	--	--	--
megahit_13490	unclassified	1201	--	--	--
megahit_13495	unclassified	5411	--	--	--
megahit_13496	unclassified	998	--	--	--
megahit_13501	unclassified	1105	--	--	--
megahit_13508	unclassified	992	--	--	--
megahit_13509	unclassified	864	--	--	--
megahit_13510	unclassified	3246	--	--	--
megahit_13515	unclassified	3575	--	--	--
megahit_13516	unclassified	2306	--	--	--
megahit_13520	unclassified	1111	--	--	--
megahit_13521	unclassified	891	--	--	--
megahit_13526	unclassified	789	--	--	--
megahit_13529	unclassified	2467	--	--	--
megahit_13530	unclassified	935	--	--	--
megahit_13534	unclassified	1213	--	--	--
megahit_13537	unclassified	1695	--	--	--
megahit_13538	unclassified	1651	--	--	--
megahit_13549	unclassified	863	--	--	--
megahit_13550	unclassified	1938	--	--	--
megahit_13554	unclassified	2191	--	--	--
megahit_13555	unclassified	835	--	--	--
megahit_13556	unclassified	864	--	--	--
megahit_13568	unclassified	7710	--	--	--
megahit_13569	unclassified	1198	--	--	--
megahit_1357	unclassified	1099	--	--	--
megahit_13578	unclassified	1741	--	--	--
megahit_13582	unclassified	4504	--	--	--
megahit_13584	unclassified	1518	--	--	--
megahit_13596	unclassified	787	--	--	--
megahit_136	unclassified	2050	--	--	--
megahit_13609	unclassified	1257	--	--	--
megahit_13622	unclassified	980	--	--	--
megahit_13629	unclassified	6082	--	--	--
megahit_13631	unclassified	4094	--	--	--
megahit_13632	unclassified	1524	--	--	--
megahit_13635	unclassified	969	--	--	--
megahit_13640	unclassified	2916	--	--	--
megahit_13643	unclassified	1919	--	--	--
megahit_13645	unclassified	1956	--	--	--
megahit_13646	unclassified	2186	--	--	--
megahit_13647	unclassified	1457	--	--	--
megahit_13648	unclassified	766	--	--	--
megahit_13650	unclassified	941	--	--	--
megahit_13651	unclassified	970	--	--	--
megahit_13661	unclassified	3794	--	--	--
megahit_13663	unclassified	827	--	--	--
megahit_13666	unclassified	4094	--	--	--
megahit_13667	unclassified	769	--	--	--
megahit_13668	unclassified	855	--	--	--
megahit_13670	unclassified	4767	--	--	--
megahit_13677	unclassified	1336	--	--	--
megahit_13682	unclassified	849	--	--	--
megahit_13688	unclassified	15161	--	--	--
megahit_13691	unclassified	761	--	--	--
megahit_13694	unclassified	1692	--	--	--
megahit_13703	unclassified	840	--	--	--
megahit_13709	unclassified	1058	--	--	--
megahit_13716	unclassified	900	--	--	--
megahit_13722	unclassified	1335	--	--	--
megahit_13724	unclassified	942	--	--	--
megahit_13726	unclassified	1475	--	--	--
megahit_13733	unclassified	49387	--	--	--
megahit_13735	unclassified	917	--	--	--
megahit_13738	unclassified	837	--	--	--
megahit_1374	unclassified	1087	--	--	--
megahit_13742	unclassified	1928	--	--	--
megahit_13743	unclassified	758	--	--	--
megahit_13746	unclassified	1717	--	--	--
megahit_13752	unclassified	1342	--	--	--
megahit_13753	unclassified	1661	--	--	--
megahit_13757	unclassified	1556	--	--	--
megahit_1376	unclassified	1124	--	--	--
megahit_13771	unclassified	2008	--	--	--
megahit_13775	unclassified	9035	--	--	--
megahit_13776	unclassified	1089	--	--	--
megahit_13777	unclassified	1382	--	--	--
megahit_13780	unclassified	1437	--	--	--
megahit_13783	unclassified	831	--	--	--
megahit_13784	unclassified	1189	--	--	--
megahit_13788	unclassified	803	--	--	--
megahit_13789	unclassified	1920	--	--	--
megahit_13797	unclassified	897	--	--	--
megahit_13798	unclassified	1758	--	--	--
megahit_138	unclassified	2946	--	--	--
megahit_13808	unclassified	1020	--	--	--
megahit_13812	unclassified	3118	--	--	--
megahit_13819	unclassified	1325	--	--	--
megahit_13826	unclassified	1021	--	--	--
megahit_13827	unclassified	6763	--	--	--
megahit_13828	unclassified	817	--	--	--
megahit_1383	unclassified	753	--	--	--
megahit_13833	unclassified	1032	--	--	--
megahit_13834	unclassified	1176	--	--	--
megahit_13838	unclassified	1096	--	--	--
megahit_13839	unclassified	999	--	--	--
megahit_13840	unclassified	819	--	--	--
megahit_13846	unclassified	1428	--	--	--
megahit_13852	unclassified	1090	--	--	--
megahit_13853	unclassified	1326	--	--	--
megahit_13855	unclassified	913	--	--	--
megahit_13856	unclassified	751	--	--	--
megahit_13857	unclassified	1449	--	--	--
megahit_13859	unclassified	6712	--	--	--
megahit_13860	unclassified	1919	--	--	--
megahit_13861	unclassified	1143	--	--	--
megahit_13867	unclassified	770	--	--	--
megahit_13871	unclassified	948	--	--	--
megahit_13874	unclassified	2216	--	--	--
megahit_13875	unclassified	850	--	--	--
megahit_13876	unclassified	3079	--	--	--
megahit_13877	unclassified	9773	--	--	--
megahit_13883	unclassified	1001	--	--	--
megahit_13887	unclassified	3830	--	--	--
megahit_13895	unclassified	981	--	--	--
megahit_1390	unclassified	1196	--	--	--
megahit_13900	unclassified	1221	--	--	--
megahit_13911	unclassified	1022	--	--	--
megahit_13914	unclassified	1403	--	--	--
megahit_13917	unclassified	1093	--	--	--
megahit_1392	unclassified	837	--	--	--
megahit_13920	unclassified	2057	--	--	--
megahit_13930	unclassified	856	--	--	--
megahit_13932	unclassified	1531	--	--	--
megahit_13935	unclassified	2080	--	--	--
megahit_13938	unclassified	894	--	--	--
megahit_1394	unclassified	818	--	--	--
megahit_13940	unclassified	873	--	--	--
megahit_13941	unclassified	1347	--	--	--
megahit_13944	unclassified	1139	--	--	--
megahit_13947	unclassified	1007	--	--	--
megahit_13949	unclassified	902	--	--	--
megahit_13952	unclassified	823	--	--	--
megahit_13955	unclassified	2276	--	--	--
megahit_13956	unclassified	3058	--	--	--
megahit_13958	unclassified	755	--	--	--
megahit_13964	unclassified	1149	--	--	--
megahit_13969	unclassified	1293	--	--	--
megahit_13983	unclassified	5193	--	--	--
megahit_13984	unclassified	1367	--	--	--
megahit_13985	unclassified	1698	--	--	--
megahit_13987	unclassified	917	--	--	--
megahit_13990	unclassified	979	--	--	--
megahit_13991	unclassified	1396	--	--	--
megahit_13999	unclassified	3272	--	--	--
megahit_14000	unclassified	1022	--	--	--
megahit_14003	unclassified	1673	--	--	--
megahit_1401	unclassified	867	--	--	--
megahit_14010	unclassified	934	--	--	--
megahit_14012	unclassified	2903	--	--	--
megahit_14013	unclassified	1022	--	--	--
megahit_14019	unclassified	910	--	--	--
megahit_14021	unclassified	1748	--	--	--
megahit_14023	unclassified	4606	--	--	--
megahit_14027	unclassified	1083	--	--	--
megahit_14029	unclassified	920	--	--	--
megahit_1403	unclassified	757	--	--	--
megahit_14032	unclassified	16714	--	--	--
megahit_14039	unclassified	807	--	--	--
megahit_14043	unclassified	3525	--	--	--
megahit_14046	unclassified	985	--	--	--
megahit_14047	unclassified	1043	--	--	--
megahit_14049	unclassified	899	--	--	--
megahit_14050	unclassified	847	--	--	--
megahit_14052	unclassified	880	--	--	--
megahit_14055	unclassified	1367	--	--	--
megahit_14058	unclassified	1927	--	--	--
megahit_14061	unclassified	913	--	--	--
megahit_14064	unclassified	1012	--	--	--
megahit_14065	unclassified	857	--	--	--
megahit_14070	unclassified	861	--	--	--
megahit_14072	unclassified	1024	--	--	--
megahit_14073	unclassified	2548	--	--	--
megahit_14077	unclassified	4417	--	--	--
megahit_14079	unclassified	1010	--	--	--
megahit_14080	unclassified	815	--	--	--
megahit_14081	unclassified	791	--	--	--
megahit_14086	unclassified	1356	--	--	--
megahit_14088	unclassified	790	--	--	--
megahit_14089	unclassified	797	--	--	--
megahit_14090	unclassified	962	--	--	--
megahit_14096	unclassified	1005	--	--	--
megahit_14106	unclassified	1044	--	--	--
