CONTIG_NAME	CALL	CONTIG_LENGTH	MIN_MAX_SCORE	AVG_MAX_SCORE	SYNTENY	DIRECTION	CLADE_A	CLADE_B	LCA	MELDED_A	MELDED_B	TAXONOMY_A	TAXONOMY_B	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_118513	lgt	5061	0.8170	0.8458	ABB	A?B	g__Oscillibacter	s__Pseudoflavonifractor_capillosus	o__Clostridiales	s__Oscillibacter_sp_KLE_1728; s__Oscillibacter_sp_KLE_1745	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	1:607:+|2367:3789:-|3813:4694:-	UniRef50_R6UQF4|UniRef50_F4LUN2|UniRef50_Q0QLE4	UniRef90_U2S3P1|UniRef90_A6NVQ1|UniRef90_A6NVP9
megahit_118570	lgt	17027	0.8721	0.9305	ABB	A?B	s__Eubacterium_sp_14_2	s__Roseburia_intestinalis	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_14_2	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	14230:14446:-|15024:16670:-|16817:17027:-	UniRef50_S0IPF7|UniRef50_C7G5N0|UniRef50_D4KLQ8	UniRef90_S0IPF7|UniRef90_C7G5N1|UniRef90_D4KLQ8
megahit_118804	lgt	4881	0.9959	0.9981	AAAB	A?B	f__Ruminococcaceae	s__Ruminococcus_obeum	o__Clostridiales	g__Faecalibacterium|s__Faecalibacterium_prausnitzii; g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	112:549:-|604:2277:-|2288:2647:-|3130:4587:-	UniRef50_D4K8L8|UniRef50_D4K7R3|UniRef50_F0SWI7|UniRef50_C4ZBM1	UniRef90_D4K7R2|UniRef90_D4K7R3|UniRef90_D4K7R4|UniRef90_D4LTC1
megahit_119243	lgt	12535	0.9301	0.9540	ABA	B>A	s__Clostridium_sp_SS2_1	s__Lachnospiraceae_bacterium_5_1_63FAA	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_SS2_1	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA	490:2053:-|2148:3486:-|12176:12532:-	UniRef50_R6IPY1|UniRef50_E6LM49|UniRef50_B0NZ55	UniRef90_B0P088|UniRef90_L1Q426|UniRef90_B0NZ55
megahit_119712	lgt	3935	0.8765	0.9742	ABBBB	A?B	s__Clostridiales_bacterium_1_7_47FAA	s__Clostridium_clostridioforme	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	1:242:+|812:1567:-|1621:2394:-|2450:2653:-|2686:3015:-	UniRef50_C5EGD4|UniRef50_R5A4T2|UniRef50_A8RGE1|UniRef50_R7PIN4|UniRef50_R6S382	UniRef90_C5EGD4|UniRef90_N9ZBC7|UniRef90_N9YZC4|UniRef90_N9ZA72|UniRef90_N9XQ86
megahit_120102	lgt	2242	0.8372	0.9344	AAB	A?B	s__Clostridium_clostridioforme	s__Clostridium_sp_KLE_1755	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_KLE_1755	856:1233:+|1571:1966:+|2000:2224:+	UniRef50_Q832E0|UniRef50_D4JZ75|UniRef50_U2BH01	UniRef90_N9ZJB1|UniRef90_N9Y9I4|UniRef90_U2BH01
megahit_120327	lgt	882	0.8540	0.8546	AB	A?B	s__Veillonella_sp_HPA0037	s__Veillonella_dispar	g__Veillonella	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_HPA0037	r__Root|k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	2:387:-|395:753:-	UniRef50_R6PQA8|UniRef50_F7MEN6	UniRef90_S3AB08|UniRef90_C4FS59
megahit_12183	lgt	16552	0.9017	0.9555	AAAAAA*B	A?B	s__Ruminococcus_obeum	s__Roseburia_inulinivorans	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	1:501:-|482:1741:-|1757:2524:-|3001:4190:-|4746:5375:-|5401:6546:-|6752:7449:-|14328:16552:-	UniRef50_R5EC83|UniRef50_R5PFD2|UniRef50_Q311P4|UniRef50_C4Z4J1|UniRef50_R6UA99|UniRef50_D4MSA0|UniRef50_D4LW97|UniRef50_R7EIX2	UniRef90_D4LWA5|UniRef90_D4LWA4|UniRef90_R5KFX9|UniRef90_R7D8H1|UniRef90_D4LWA0|UniRef90_D4LW99|UniRef90_D4LW97|UniRef90_unknown
megahit_123312	lgt	5260	0.8140	0.8591	AB	A?B	s__Clostridium_clostridioforme	s__Dorea_sp_5_2	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_5_2	1778:2577:-|4290:4737:+	UniRef50_R6JL76|UniRef50_R5A932	UniRef90_R6JL76|UniRef90_R9N7I7
megahit_12410	lgt	21888	0.9103	0.9544	ABAA	B>A	s__Faecalibacterium_prausnitzii	s__Ruminococcus_sp	f__Ruminococcaceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp	2887:3288:-|3714:4223:-|5277:5528:-|5617:8615:-	UniRef50_D4K3D3|UniRef50_D4LNW9|UniRef50_D4K3D2|UniRef50_UPI00047C75EC	UniRef90_D4K3D3|UniRef90_D4LNW9|UniRef90_D4K3D2|UniRef90_unknown
megahit_12447	lgt	5984	0.8247	0.8874	ABB	A?B	s__Eubacterium_ventriosum	s__Coprococcus_comes	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	1:406:+|2021:3406:-|3425:5293:-	UniRef50_R6JUI5|UniRef50_C4Z1Z8|UniRef50_R6P778	UniRef90_A5Z7J6|UniRef90_D4K294|UniRef90_unknown
megahit_125910	lgt	6708	0.8194	0.9136	AABBBB	A?B	s__Clostridium_difficile	s__Dorea_longicatena	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_difficile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	120:1428:+|1568:2344:+|3005:3289:+|3443:4918:+|5056:5616:-|5694:6650:-	UniRef50_D4L4I7|UniRef50_E4LQK4|UniRef50_D4MUR5|UniRef50_R6LDF3|UniRef50_R5WPR7|UniRef50_R7G409	UniRef90_G1VJM8|UniRef90_E4LQK4|UniRef90_R7G602|UniRef90_A6BDN8|UniRef90_A6BDN9|UniRef90_R7G409
megahit_125914	lgt	10891	0.8072	0.9660	AAAAAAAB	A?B	s__Bacteroides_massiliensis	s__Odoribacter_laneus	o__Bacteroidales	--	--	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis	r__Root|k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_laneus	1:324:+|364:915:+|899:4561:+|4579:5457:+|5948:6580:-|6594:7883:-|8561:9236:-|9916:10736:+	UniRef50_R5V9X8|UniRef50_R6D3V0|UniRef50_R5VV28|UniRef50_R6DG60|UniRef50_E3GIR5|UniRef50_R5U4F7|UniRef50_R5DN34|UniRef50_R5FZQ1	UniRef90_U6RFL8|UniRef90_U6RFA3|UniRef90_unknown|UniRef90_U6RGV5|UniRef90_R7NMT3|UniRef90_U6RFL4|UniRef90_R7NL41|UniRef90_H1DF00
megahit_126392	lgt	14956	0.9717	0.9954	AAAAAAAAAAAB	A?B	s__Clostridium_sp_ATCC_29733	s__Faecalibacterium_prausnitzii	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	270:585:+|992:1867:-|2250:3602:-|3604:4971:-|5220:6545:+|6568:7263:+|7315:8799:+|8837:9916:+|9910:10764:+|11040:12185:+|12189:12833:+|14172:14771:+	UniRef50_U2D5A4|UniRef50_U2ET19|UniRef50_U2EY53|UniRef50_Q9WZI5|UniRef50_U2D5A0|UniRef50_D4JWJ8|UniRef50_U2EY45|UniRef50_U2DMF4|UniRef50_U2D596|UniRef50_B2S648|UniRef50_U2ET10|UniRef50_D4K9J1	UniRef90_U2D5A4|UniRef90_U2ET19|UniRef90_U2EY53|UniRef90_U2DMF7|UniRef90_U2D5A0|UniRef90_U2ET14|UniRef90_U2EY45|UniRef90_U2DMF4|UniRef90_U2D596|UniRef90_U2DNE2|UniRef90_U2ET10|UniRef90_D4K9J1
megahit_126558	lgt	4570	0.8729	0.9226	AAAAABBB	A?B	s__Marvinbryantia_formatexigens	s__Ruminococcus_lactaris	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris	1:667:+|681:995:+|1212:1628:+|2265:2526:+|2535:2735:+|3046:3594:-|3923:4175:+|4262:4570:+	UniRef50_C4ZBA8|UniRef50_C4ZBA9|UniRef50_G4L1B7|UniRef50_C6LK27|UniRef50_C6LK28|UniRef50_R7CP82|UniRef50_C4Z3W9|UniRef50_C4Z3W8	UniRef90_R7B2L7|UniRef90_D4JBF6|UniRef90_R7B303|UniRef90_C6LK27|UniRef90_C6LK28|UniRef90_R7CP82|UniRef90_C4Z3W9|UniRef90_C4Z3W8
megahit_127562	lgt	24483	0.8262	0.9341	AABBBBBB	A?B	s__Clostridium_nexile	s__Ruminococcus_sp_5_1_39BFAA	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_nexile	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	115:1764:-|1751:2128:-|10576:10782:-|11125:11364:+|11559:11936:+|12011:12631:-|12890:13834:+|13838:14179:+	UniRef50_D4LVD6|UniRef50_D4LVD7|UniRef50_T1Z5H2|UniRef50_C6JAM1|UniRef50_P45871|UniRef50_C6JAL9|UniRef50_R5DJ53|UniRef50_R5DGJ1	UniRef90_B6FQL2|UniRef90_D4LWQ1|UniRef90_C6JAM3|UniRef90_C6JAM1|UniRef90_R5G9P9|UniRef90_C6JAL9|UniRef90_C6JAL8|UniRef90_C6JAL7
megahit_127581	lgt	2138	0.8932	0.9310	ABB	A?B	f__Clostridiaceae	f__Lachnospiraceae	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	808:1092:-|1120:1527:-|1860:2138:-	UniRef50_R7K7T9|UniRef50_C2L0F5|UniRef50_Q892Z2	UniRef90_N1ZVL2|UniRef90_C2L0F5|UniRef90_D4MWB4
megahit_128041	lgt	5540	0.8669	0.8700	AB	A?B	s__Clostridium_citroniae	s__Clostridium_bolteae	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_citroniae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae	2405:3147:-|3984:4430:-	UniRef50_R5FAN7|UniRef50_R0A4G9	UniRef90_G5HGM7|UniRef90_R0A4G9
megahit_128887	lgt	2060	0.9441	0.9721	AB	A?B	o__Clostridiales	s__Enterococcus_faecium	p__Firmicutes	f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae; f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_difficile	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	313:1563:+|1800:2060:+	UniRef50_A5HBL2|UniRef50_R1ZTK4	UniRef90_T4H4R4|UniRef90_R1ZTK4
megahit_128969	lgt	27660	0.8636	0.9683	AAAAAAAAAAAAAABBBBBBBBBBBBBBB	A?B	s__Flavonifractor_plautii	s__Clostridium_sp_ATCC_BAA_442	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_BAA_442	167:1747:-|1758:2333:-|7952:8209:+|8262:8771:+|8855:9317:+|9618:9941:+|9938:10264:+|10276:10647:+|10652:12415:+|12412:13467:+|13461:13895:+|13939:14484:+|14481:14726:+|15162:15881:+|16750:17988:+|18009:19388:+|19575:20687:+|20800:21363:+|21377:22243:+|22262:22636:+|22618:22932:+|22929:23360:+|23357:23791:+|23784:24305:+|24309:24731:+|24728:25279:+|25284:26999:+|26996:27379:+|27376:27660:+	UniRef50_G9YSD9|UniRef50_R9M7I5|UniRef50_G9YSE9|UniRef50_G9YSF0|UniRef50_G9YSF1|UniRef50_G9YSF3|UniRef50_G9YSF4|UniRef50_R6TCU6|UniRef50_G9YSA7|UniRef50_G9YSA8|UniRef50_G9YSA9|UniRef50_G9YSB0|UniRef50_G9YSB1|UniRef50_G9YSB3|UniRef50_R6P8C3|UniRef50_U2DC62|UniRef50_U2DHE4|UniRef50_U2C3F8|UniRef50_U2BLM4|UniRef50_U2C4R9|UniRef50_U2DC57|UniRef50_U2DHD9|UniRef50_U2C3F2|UniRef50_U2BLM0|UniRef50_U2C4R4|UniRef50_U2DC51|UniRef50_U2DHD6|UniRef50_U2C3E5|UniRef50_U2BLL5	UniRef90_G9YSD9|UniRef90_G9YSE0|UniRef90_G9YSE9|UniRef90_G9YSF0|UniRef90_G9YSF1|UniRef90_G9YSF3|UniRef90_G9YSF4|UniRef90_G9YSF5|UniRef90_G9YSA7|UniRef90_G9YSA8|UniRef90_G9YSA9|UniRef90_G9YSB0|UniRef90_G9YSB1|UniRef90_G9YSB3|UniRef90_U2C4S5|UniRef90_U2DC62|UniRef90_U2DHE4|UniRef90_U2C3F8|UniRef90_U2BLM4|UniRef90_U2C4R9|UniRef90_U2DC57|UniRef90_U2DHD9|UniRef90_U2C3F2|UniRef90_U2BLM0|UniRef90_U2C4R4|UniRef90_U2DC51|UniRef90_U2DHD6|UniRef90_U2C3E5|UniRef90_U2BLL5
megahit_129031	lgt	1745	0.8166	0.8195	AB	A?B	s__Clostridium_bifermentans	s__Clostridium_difficile	g__Peptostreptococcaceae_noname	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bifermentans	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_difficile	281:814:-|990:1744:-	UniRef50_B2IWH8|UniRef50_R5SRL9	UniRef90_T4VUR9|UniRef90_Q182T6
megahit_130330	lgt	15209	0.9343	0.9647	AAB	A?B	s__Ruminococcus_sp_JC304	s__Ruminococcus_lactaris	g__Ruminococcus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris	10537:11873:-|12558:13577:+|14424:14657:-	UniRef50_R5HPT2|UniRef50_R5IHK2|UniRef50_B5CQ50	UniRef90_UPI0002EAEA9F|UniRef90_UPI0003111E30|UniRef90_B5CQ50
megahit_130741	lgt	4565	0.8495	0.9500	ABBB	A?B	g__Blautia	g__Clostridium	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	1:206:-|1139:1864:-|2016:2420:-|2623:2892:-	UniRef50_W6IBM3|UniRef50_F9MRI9|UniRef50_G5HGS0|UniRef50_N9YHJ9	UniRef90_UPI00035CAA50|UniRef90_G5HGR9|UniRef90_G5HGS0|UniRef90_N9YHJ9
megahit_131108	lgt	1889	0.8655	0.8956	AAAB	A?B	s__Blautia_producta	s__Roseburia_inulinivorans	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	1:233:+|230:574:+|666:956:+|1429:1780:-	UniRef50_N2A636|UniRef50_K4KXS3|UniRef50_A5Z4Z1|UniRef50_D4LWU5	UniRef90_UPI00037E1F55|UniRef90_N1ZZX1|UniRef90_N2A4N5|UniRef90_C0FW12
megahit_131201	lgt	5122	0.9260	0.9266	AB	A?B	g__Ruminococcus	s__Ruminococcus_gnavus	o__Clostridiales	s__Ruminococcus_lactaris; s__Ruminococcus_sp_5_1_39BFAA; s__Ruminococcus_sp_JC304	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	1:1041:+|4727:5122:+	UniRef50_R5XI09|UniRef50_B6FKX9	UniRef90_V8BNB3|UniRef90_unknown
megahit_13291	lgt	10226	0.9853	0.9966	AAAAAAAABB	A?B	s__Eubacterium_siraeum	s__Lachnospiraceae_bacterium_4_1_37FAA	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA	707:913:-|956:1534:-|1540:2349:-|2333:3715:-|4311:5354:-|5378:6346:-|6348:6671:-|6677:7006:-|7140:8105:-|8102:8779:-	UniRef50_D4JR97|UniRef50_D4JR96|UniRef50_R5L045|UniRef50_R5KZK3|UniRef50_R5LHN3|UniRef50_R5P643|UniRef50_D4JR90|UniRef50_D4JR89|UniRef50_H6P8E3|UniRef50_L0F4D0	UniRef90_D4JR97|UniRef90_D4JR96|UniRef90_D4JR95|UniRef90_D4JR94|UniRef90_R5LHN3|UniRef90_R5LMM8|UniRef90_D4JR90|UniRef90_D4JR89|UniRef90_E9RRN2|UniRef90_E9RRN1
megahit_134352	lgt	5876	0.8534	0.9274	AABA	B>A	g__Enterococcus	g__Marvinbryantia	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia	1:1203:+|1200:3116:+|3327:4590:+|5274:5693:+	UniRef50_L7VWI6|UniRef50_A7WYA4|UniRef50_R6RJ02|UniRef50_Q65KJ5	UniRef90_unknown|UniRef90_T3A978|UniRef90_C6LKW4|UniRef90_Q4L2Y9
megahit_134443	lgt	3921	0.9482	0.9812	AAB	A?B	s__Roseburia_inulinivorans	s__Butyrivibrio_crossotus	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	1:1378:+|1371:2816:+|3702:3921:-	UniRef50_R5I015|UniRef50_R5HKJ6|UniRef50_R5LC44	UniRef90_R5I015|UniRef90_unknown|UniRef90_R5LC44
megahit_134993	lgt	4311	0.9381	0.9489	AAB	A?B	f__Lachnospiraceae	s__Eubacterium_ramulus	o__Clostridiales	g__Blautia|s__Ruminococcus_torques; g__Dorea|s__Dorea_formicigenerans	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	277:583:+|573:887:+|3826:4050:+	UniRef50_C4Z713|UniRef50_R5TG32|UniRef50_U2P9D0	UniRef90_D4M1G0|UniRef90_D4M1F9|UniRef90_U2P9D0
megahit_135581	lgt	20031	0.9167	0.9667	AAAAA*AAAAAAAAAAAAAB	A?B	s__Ruminococcus_sp_JC304	s__Ruminococcus_obeum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	409:1131:-|1158:1967:-|2002:3528:-|3525:4745:-|4789:5090:-|5245:6477:+|6522:7022:-|7075:7555:-|7634:9376:-|9451:10203:-|10280:11044:-|11087:11682:-|11679:11946:-|12208:12996:+|12993:13469:+|14895:16046:+|16295:17008:-|17240:17470:+|17602:18660:+|19805:20031:+	UniRef50_Q97MB4|UniRef50_R7CDK3|UniRef50_R7CEN2|UniRef50_R7CFU2|UniRef50_R7CDA2|UniRef50_R7A9X3|UniRef50_E0S0Z5|UniRef50_R5RRI1|UniRef50_R5XPM1|UniRef50_R7CDA8|UniRef50_R7CE23|UniRef50_UPI0002F43F6A|UniRef50_UPI0002F1169D|UniRef50_R7CEP4|UniRef50_R7CFV3|UniRef50_R7CE30|UniRef50_R7CEQ0|UniRef50_R7B384|UniRef50_R5MZT1|UniRef50_A5ZYK6	UniRef90_R7CDJ7|UniRef90_UPI000317E44A|UniRef90_UPI0002E0E353|UniRef90_UPI00031624C8|UniRef90_UPI000300FEF6|UniRef90_UPI00031F575A|UniRef90_UPI0002E02476|UniRef90_UPI0002E69C42|UniRef90_UPI0002EDB1E9|UniRef90_UPI0002FE0F87|UniRef90_UPI0003169D1E|UniRef90_UPI0002F43F6A|UniRef90_UPI0002F1169D|UniRef90_UPI0002DD715D|UniRef90_UPI00036A26D6|UniRef90_UPI0002FB4BA3|UniRef90_UPI0002FADF89|UniRef90_R7CFW0|UniRef90_UPI0002E85BD8|UniRef90_A5ZYK6
megahit_136626	lgt	1302	0.9020	0.9095	AB	A?B	s__Marvinbryantia_formatexigens	s__Dorea_sp_5_2	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_5_2	1:770:-|805:1148:-	UniRef50_D4LTT7|UniRef50_Q832B8	UniRef90_C6LD93|UniRef90_N1ZQE1
megahit_13681	lgt	1433	0.8333	0.8936	AB	A?B	s__Lachnospiraceae_bacterium_6_1_63FAA	s__Coprococcus_catus	f__Lachnospiraceae	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_6_1_63FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	212:552:-|1080:1294:+	UniRef50_R5AER9|UniRef50_D4JB61	UniRef90_F3ACK1|UniRef90_D4JB61
megahit_137013	lgt	859	0.8146	0.8673	AB	A?B	s__Ruminococcus_sp_5_1_39BFAA	s__Ruminococcus_sp_JC304	g__Ruminococcus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_5_1_39BFAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JC304	1:561:-|660:859:-	UniRef50_R6V4W1|UniRef50_R6FYX9	UniRef90_R7CP58|UniRef90_C6JFI4
