Bin Id,Marker lineage,# genomes,# markers,# marker sets,Completeness,Contamination,Strain heterogeneity,Genome size (bp),# ambiguous bases,# scaffolds,# contigs,N50 (scaffolds),N50 (contigs),Mean scaffold length (bp),Mean contig length (bp),Longest scaffold (bp),Longest contig (bp),GC,GC std (scaffolds > 1kbp),Coding density,Translation table,# predicted genes,0,1,2,3,4,5+
chicken1_C-5_maxbin.023.fasta.contigs.fa,f__Bacillaceae (UID829),128,559,183,86.22,5.07,7.41,6456670,90690,6649,6649,99719,335,271,257,2488,2372,38.3,7.36,-100.0,-1,-1,43,498,15,2,1,0
chicken1_C-5_maxbin.024.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,98.99,39.17,76.5,8992840,84028,9280,9280,28452,351,291,282,4683,4575,35.5,5.35,-100.0,-1,-1,7,693,333,11,0,0
chicken1_C-5_maxbin.025.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,88.6,9.36,52.38,4089841,47897,4058,4058,63944,371,301,290,2903,2772,41.4,4.81,-100.0,-1,-1,9,75,18,1,0,0
chicken1_C-5_maxbin.026.fasta.contigs.fa,o__Clostridiales (UID1226),155,274,157,88.85,1.27,100.0,3003519,32033,2979,2979,16242,370,304,293,2318,2246,40.6,5.07,-100.0,-1,-1,37,233,4,0,0,0
chicken1_C-5_maxbin.027.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,99.25,1.51,0.0,3667438,45145,3659,3659,82864,356,294,281,2725,2591,33.8,6.3,-100.0,-1,-1,2,467,4,0,0,0
chicken1_C-5_maxbin.028.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,79.87,0.69,0.0,2302366,22091,2305,2305,49088,370,299,290,3107,2946,38.7,5.21,-100.0,-1,-1,42,219,2,0,0,0
chicken1_C-5_maxbin.029.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,71.25,8.18,0.0,2540105,28382,2365,2365,56828,384,316,304,2617,2510,40.1,5.85,-100.0,-1,-1,67,178,18,0,0,0
chicken1_C-5_maxbin.030.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,75.1,13.46,31.37,2767636,32216,2443,2443,29717,413,337,324,2967,2794,39.7,6.63,-100.0,-1,-1,86,196,51,0,0,0
chicken1_C-5_maxbin.031.fasta.contigs.fa,o__Clostridiales (UID1120),304,250,143,93.36,8.52,3.12,2890733,32341,3204,3204,61707,330,262,252,2196,2116,37.6,6.21,-100.0,-1,-1,16,210,20,4,0,0
chicken1_C-5_maxbin.039.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,4.95,0.54,42.86,195391,2474,226,226,4260,326,261,250,1496,1421,38.2,4.14,-100.0,-1,-1,283,43,7,0,0,0
chicken1_C-5_metabat2.108.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,11.33,0.0,0.0,227750,2538,226,226,81116,354,292,281,1580,1482,41.9,0.0,-100.0,-1,-1,224,54,0,0,0,0
chicken1_C-6_maxbin.001.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,312,185,100.0,0.0,0.0,3960337,53417,3664,3664,219639,374,311,296,4373,3966,36.0,7.01,-100.0,-1,-1,0,312,0,0,0,0
chicken1_C-6_maxbin.002.fasta.contigs.fa,o__Lactobacillales (UID374),471,349,191,92.67,0.0,0.0,2051927,35421,2031,2031,66269,366,298,281,3896,3626,35.5,9.23,-100.0,-1,-1,21,328,0,0,0,0
chicken1_C-6_maxbin.003.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,95.97,0.67,100.0,2800910,30710,2825,2825,26070,367,291,280,3057,2952,38.4,5.16,-100.0,-1,-1,6,256,1,0,0,0
chicken1_C-6_maxbin.004.fasta.contigs.fa,f__Enterobacteriaceae (UID5162),88,1207,328,97.43,1.3,21.05,5020809,58732,4904,4904,46909,377,301,289,3288,3065,36.3,6.77,-100.0,-1,-1,16,1174,16,1,0,0
chicken1_C-6_maxbin.006.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,98.88,1.0,0.0,2473366,30958,2509,2509,36607,349,282,270,1451,1398,35.8,6.53,-100.0,-1,-1,3,468,4,0,0,0
chicken1_C-6_maxbin.007.fasta.contigs.fa,f__Moraxellaceae (UID4680),86,689,365,98.08,1.34,0.0,4205746,55710,4093,4093,109696,368,300,286,3290,3020,35.4,6.51,-100.0,-1,-1,10,668,11,0,0,0
chicken1_C-6_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1120),304,247,141,93.97,2.48,0.0,3396516,39093,3510,3510,78784,357,286,275,3116,2945,39.8,5.44,-100.0,-1,-1,12,232,2,1,0,0
chicken1_C-6_maxbin.009.fasta.contigs.fa,o__Clostridiales (UID1120),304,247,141,70.4,9.95,0.0,3775398,50250,4726,4726,3054,307,232,221,3034,2832,39.1,7.63,-100.0,-1,-1,61,156,29,1,0,0
chicken1_D10_maxbin.002.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,86.98,1.59,0.0,2212057,18645,1990,1990,91506,386,328,319,3311,3127,36.6,5.92,-100.0,-1,-1,34,224,3,0,0,0
chicken1_D10_maxbin.003.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,312,185,100.0,0.0,0.0,4009210,53963,3719,3719,211737,373,310,295,4373,3966,36.0,6.92,-100.0,-1,-1,0,312,0,0,0,0
chicken1_D10_maxbin.004.fasta.contigs.fa,f__Enterobacteriaceae (UID5162),88,1207,328,65.13,1.01,46.15,3134036,35287,3068,3068,24484,380,303,291,2227,2147,36.2,6.11,-100.0,-1,-1,326,868,13,0,0,0
chicken1_D10_maxbin.005.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,77.34,0.89,0.0,1384844,27725,1365,1365,60555,371,299,279,1998,1855,38.6,6.29,-100.0,-1,-1,47,214,2,0,0,0
chicken1_D10_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,94.39,4.03,0.0,2404161,19906,2260,2260,92843,376,310,301,3135,2963,40.1,7.37,-100.0,-1,-1,16,241,6,0,0,0
chicken1_D10_maxbin.010.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,93.63,12.4,52.63,3486009,42004,3325,3325,60929,386,316,304,2841,2639,40.3,6.03,-100.0,-1,-1,30,267,35,1,0,0
chicken1_D10_maxbin.011.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,92.95,0.67,0.0,2588438,29064,2630,2630,38255,365,287,276,1839,1727,38.3,5.13,-100.0,-1,-1,15,247,1,0,0,0
chicken1_D10_maxbin.013.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,85.75,2.23,0.0,4261955,46463,4027,4027,57685,390,316,305,2123,2049,40.8,5.78,-100.0,-1,-1,64,283,7,0,0,0
chicken1_D10_maxbin.014.fasta_sub.contigs.fa,o__Clostridiales (UID1212),172,263,149,63.87,14.09,0.0,2332647,33151,2275,2275,75995,382,306,292,2327,2185,39.5,6.6,-100.0,-1,-1,82,155,24,2,0,0
chicken1_D10_maxbin.016.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,93.96,2.01,0.0,2538303,25408,2459,2459,94806,359,296,286,3178,3019,39.1,4.84,-100.0,-1,-1,12,248,3,0,0,0
chicken1_D10_maxbin.017.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,83.67,2.68,0.0,2595014,43985,2467,2467,80180,375,302,285,3009,2787,39.9,5.88,-100.0,-1,-1,36,218,9,0,0,0
chicken1_D10_maxbin.019.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,71.88,1.34,0.0,1776223,14395,1673,1673,48077,367,304,295,1602,1556,37.5,5.14,-100.0,-1,-1,63,192,2,0,0,0
chicken1_D10_maxbin.020.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,85.01,0.67,0.0,2602384,35024,2606,2606,80177,352,284,271,2584,2415,39.2,5.97,-100.0,-1,-1,36,226,1,0,0,0
chicken1_D10_maxbin.021.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,94.74,7.02,33.33,2657845,39881,2923,2923,18140,332,273,259,1985,1848,40.4,8.17,-100.0,-1,-1,4,81,18,0,0,0
chicken1_D10_maxbin.022.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,33.83,6.19,16.67,2719921,26915,2872,2872,20143,361,278,268,2513,2388,37.9,6.08,-100.0,-1,-1,154,90,9,3,1,0
chicken1_D10_maxbin.026.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,39.46,1.39,40.0,1151696,13217,1319,1319,5293,336,262,252,1609,1531,40.8,4.89,-100.0,-1,-1,192,136,5,0,0,0
chicken1_D10_maxbin.027.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,77.58,40.3,3.31,5308853,64143,5344,5344,52006,370,293,281,4281,4113,41.1,4.94,-100.0,-1,-1,59,156,46,7,4,6
chicken1_D10_maxbin.028.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,59.81,0.63,0.0,2000451,23257,1931,1931,78500,382,316,304,1616,1547,41.9,3.42,-100.0,-1,-1,87,190,1,0,0,0
chicken1_D10_maxbin.029.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,76.19,0.68,0.0,1836565,15918,1732,1732,56575,365,312,303,1903,1836,37.4,5.9,-100.0,-1,-1,91,169,1,0,0,0
chicken1_D10_maxbin.030.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,22.47,3.16,14.29,968697,10972,974,974,33028,366,300,289,1325,1274,40.6,5.34,-100.0,-1,-1,184,87,7,0,0,0
chicken1_D10_maxbin.031.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,17.98,0.0,0.0,897729,10131,958,958,22667,352,280,270,1671,1631,40.9,4.33,-100.0,-1,-1,250,83,0,0,0,0
chicken1_D10_maxbin.034.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,88.59,0.84,11.11,2609996,25521,2580,2580,58578,374,302,293,2322,2289,38.7,5.65,-100.0,-1,-1,24,230,9,0,0,0
chicken1_D10_maxbin.035.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,93.97,41.91,77.01,3105668,36072,2964,2964,13215,391,315,303,4273,3995,40.1,6.35,-100.0,-1,-1,4,63,20,13,3,1
chicken1_D10_maxbin.036.fasta.contigs.fa,k__Bacteria (UID2372),131,177,106,95.28,2.36,33.33,3059079,60411,3134,3134,23683,347,287,267,3618,3291,40.2,8.14,-100.0,-1,-1,18,156,3,0,0,0
chicken1_D10_maxbin.037.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,87.96,10.28,3.57,2560411,20728,2594,2594,30434,358,283,275,2393,2352,39.5,4.71,-100.0,-1,-1,52,183,19,3,0,0
chicken1_D10_maxbin.038.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,86.37,9.36,9.38,2684525,30097,2862,2862,16267,352,286,276,1503,1447,41.2,4.86,-100.0,-1,-1,44,259,29,1,0,0
chicken1_D10_maxbin.039.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,93.23,7.03,35.71,3449934,24187,3281,3281,7535,380,295,288,3674,3545,36.6,5.19,-100.0,-1,-1,17,178,10,6,0,0
chicken1_D10_maxbin.042.fasta_sub.contigs.fa,o__Clostridiales (UID1212),172,263,149,70.19,15.48,2.5,2878426,36870,3285,3285,5954,341,260,249,2237,2116,38.0,6.54,-100.0,-1,-1,72,151,40,0,0,0
chicken1_D10_maxbin.044.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,89.72,5.58,13.04,2409252,25343,2528,2528,9709,356,286,276,3764,3648,41.0,3.62,-100.0,-1,-1,24,231,23,0,0,0
chicken1_D10_maxbin.048.fasta.contigs.fa,o__Clostridiales (UID1120),304,250,143,70.51,38.63,18.37,1790739,18659,2014,2014,4731,331,264,255,1893,1796,39.6,6.22,-100.0,-1,-1,62,99,86,2,1,0
chicken1_D10_maxbin.049.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,44.9,12.08,28.57,1640128,20488,1823,1823,4259,344,270,259,2520,2402,39.0,5.22,-100.0,-1,-1,143,94,25,1,0,0
chicken1_D10_maxbin.050.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,68.07,8.84,4.76,3057946,52626,4053,4053,3191,279,212,199,2462,2296,38.8,9.61,-100.0,-1,-1,70,174,18,1,0,0
chicken1_D10_maxbin.054.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,81.03,30.09,24.41,2497039,32998,2978,2978,4083,315,248,237,1471,1394,34.9,4.96,-100.0,-1,-1,13,49,19,10,13,0
chicken1_D10_maxbin.061.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,7.21,1.08,36.36,656613,8859,777,777,2215,335,256,245,1188,1094,38.7,5.55,-100.0,-1,-1,240,31,5,2,0,0
chicken1_D10_maxbin.069.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,53.74,13.5,0.0,1190301,9984,1646,1646,1532,285,219,212,897,869,39.2,0.0,-100.0,-1,-1,121,114,25,3,0,0
chicken1_D10_metabat2.32.fa.contigs.fa,o__Clostridiales (UID1120),304,250,143,27.97,0.0,0.0,524323,5428,508,508,63571,365,304,293,2196,2116,38.0,5.29,-100.0,-1,-1,157,93,0,0,0,0
chicken1_D10_metabat2.93.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,6.04,0.0,0.0,313903,4641,311,311,202537,362,307,292,1627,1531,39.7,3.74,-100.0,-1,-1,219,44,0,0,0,0
chicken1_D11_maxbin.001.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,312,185,100.0,0.0,0.0,3954445,53182,3655,3655,219571,374,310,296,4373,3966,36.0,7.05,-100.0,-1,-1,0,312,0,0,0,0
chicken1_D11_maxbin.002.fasta.contigs.fa,f__Enterobacteriaceae (UID5162),88,1207,328,43.09,0.87,62.5,1892772,21206,1882,1882,15403,379,299,287,1518,1460,36.6,6.37,-100.0,-1,-1,576,619,10,2,0,0
chicken1_D11_maxbin.003.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,97.32,0.67,0.0,3292165,39767,3368,3368,44320,358,283,271,2020,1860,38.7,7.52,-100.0,-1,-1,4,258,1,0,0,0
chicken1_D11_maxbin.005.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,88.1,0.91,0.0,2626792,23168,2417,2417,69401,382,321,312,3311,3127,36.7,5.53,-100.0,-1,-1,33,225,3,0,0,0
chicken1_D11_maxbin.007.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,77.34,1.57,0.0,1497571,29676,1499,1499,59709,365,293,273,1998,1855,38.6,6.29,-100.0,-1,-1,47,212,4,0,0,0
chicken1_D11_maxbin.008.fasta.contigs.fa,k__Bacteria (UID2372),131,177,106,94.34,4.85,0.0,2459411,36246,2630,2630,40731,338,280,266,2733,2541,40.6,6.72,-100.0,-1,-1,8,161,8,0,0,0
chicken1_D11_maxbin.010.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,92.95,0.94,0.0,2551317,24742,2523,2523,120561,372,303,293,2322,2289,38.6,5.22,-100.0,-1,-1,12,245,6,0,0,0
chicken1_D11_maxbin.011.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,85.13,0.47,33.33,3077633,36023,3017,3017,69160,382,309,298,2105,2025,41.6,4.77,-100.0,-1,-1,31,244,3,0,0,0
chicken1_D11_maxbin.012.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,37.7,5.37,0.0,1266057,9708,1187,1187,36706,370,300,292,1369,1339,40.3,5.12,-100.0,-1,-1,148,101,14,0,0,0
chicken1_D11_maxbin.013.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,28.19,2.62,12.5,878603,7869,864,864,22335,368,294,285,1293,1252,39.1,6.73,-100.0,-1,-1,162,87,8,0,0,0
chicken1_D11_maxbin.014.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,78.52,2.68,0.0,2245476,22808,2153,2153,91487,364,299,289,3178,3019,38.9,5.08,-100.0,-1,-1,39,220,4,0,0,0
chicken1_D11_maxbin.017.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,59.13,2.35,25.0,1668483,13282,1659,1659,24091,373,297,289,1501,1452,38.5,4.91,-100.0,-1,-1,89,164,4,0,0,0
chicken1_D11_maxbin.018.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,78.69,2.13,66.67,1761727,13940,1775,1775,21348,355,286,278,1576,1550,37.5,4.62,-100.0,-1,-1,49,202,6,0,0,0
chicken1_D11_maxbin.019.fasta_sub.contigs.fa,o__Lactobacillales (UID374),471,349,191,89.01,1.7,0.0,2213739,37856,2207,2207,50809,362,297,279,4176,3888,35.9,8.63,-100.0,-1,-1,33,309,7,0,0,0
chicken1_D11_maxbin.021.fasta.contigs.fa,o__Clostridiales (UID1120),304,250,143,88.11,0.9,0.0,1855849,20783,1816,1816,286531,364,301,289,2196,2116,38.2,6.38,-100.0,-1,-1,24,216,10,0,0,0
chicken1_D11_maxbin.022.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,97.38,0.0,0.0,2966835,40069,2898,2898,257716,365,301,287,1974,1887,34.7,6.28,-100.0,-1,-1,8,467,0,0,0,0
chicken1_D11_maxbin.023.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,84.21,1.61,0.0,3189797,42436,2943,2943,60432,408,326,312,2970,2806,40.0,5.24,-100.0,-1,-1,28,192,3,0,0,0
chicken1_D11_maxbin.024.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,103,57,69.39,8.13,92.86,2546786,26629,2474,2474,44697,374,310,299,2450,2376,40.4,4.5,-100.0,-1,-1,38,51,14,0,0,0
chicken1_D11_maxbin.025.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,68.82,5.72,66.67,2143046,21928,2166,2166,15023,354,296,286,3565,3435,40.2,4.49,-100.0,-1,-1,88,168,21,1,0,0
chicken1_D11_maxbin.026.fasta.contigs.fa,o__Clostridiales (UID1120),304,250,143,87.62,11.01,20.59,2252784,24957,2293,2293,19630,365,287,276,3777,3539,39.1,5.91,-100.0,-1,-1,28,190,31,1,0,0
chicken1_D11_maxbin.030.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,92.37,10.43,37.04,3393934,23801,3380,3380,6304,366,283,276,3728,3598,36.5,4.72,-100.0,-1,-1,21,165,24,1,0,0
chicken1_D11_maxbin.032.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,84.78,18.71,10.42,3876894,46457,4244,4244,13217,335,273,262,4281,4113,41.7,4.97,-100.0,-1,-1,43,191,42,2,0,0
chicken1_D11_maxbin.034.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,103,57,77.59,14.34,17.24,4524309,60292,5932,5932,2943,291,220,210,2624,2488,38.7,4.87,-100.0,-1,-1,17,65,17,4,0,0
chicken1_D11_maxbin.036.fasta_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,79.71,15.7,32.79,2910913,34477,3300,3300,6296,331,266,256,1987,1849,40.5,8.03,-100.0,-1,-1,75,206,49,2,1,0
chicken1_D11_maxbin.045.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,57.95,3.85,0.0,1837821,31397,2481,2481,2424,282,216,204,1333,1235,38.9,5.37,-100.0,-1,-1,100,155,8,0,0,0
chicken1_D11_metabat2.33.fa.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,57.5,0.06,100.0,1375380,14778,1378,1378,28099,359,305,294,1512,1452,41.3,5.61,-100.0,-1,-1,126,206,1,0,0,0
chicken1_D11_metabat2.34.fa.contigs.fa,k__Bacteria (UID2372),131,177,106,26.42,0.0,0.0,532951,10203,536,536,20705,343,296,277,2228,2046,40.2,8.59,-100.0,-1,-1,99,78,0,0,0,0
chicken1_D11_metabat2.37.fa_sub.contigs.fa,o__Clostridiales (UID1226),155,274,157,87.0,1.91,0.0,3069801,33797,2976,2976,20221,379,310,299,3418,3290,40.7,7.11,-100.0,-1,-1,63,207,4,0,0,0
chicken1_D11_metabat2.60.fa.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,74.55,1.93,11.11,1957855,22012,1936,1936,29181,376,307,296,1735,1625,41.4,3.84,-100.0,-1,-1,88,236,9,0,0,0
chicken1_D12_maxbin.001.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,312,185,100.0,0.0,0.0,4023392,54062,3743,3743,219558,372,309,294,4373,3966,36.1,7.1,-100.0,-1,-1,0,312,0,0,0,0
chicken1_D12_maxbin.002.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,93.96,0.0,0.0,2488954,27927,2516,2516,38842,367,289,277,1839,1727,38.3,5.53,-100.0,-1,-1,13,250,0,0,0,0
chicken1_D12_maxbin.004.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,89.8,0.12,0.0,2620821,22432,2388,2388,115728,382,323,313,3311,3127,36.6,5.65,-100.0,-1,-1,26,233,2,0,0,0
chicken1_D12_maxbin.005.fasta.contigs.fa,o__Lactobacillales (UID374),471,349,191,95.29,0.0,0.0,2042191,35381,2035,2035,76902,365,298,281,3826,3560,35.6,9.51,-100.0,-1,-1,14,335,0,0,0,0
chicken1_D12_maxbin.006.fasta.contigs.fa,f__Enterobacteriaceae (UID5162),88,1207,328,98.55,2.39,8.57,5508152,62970,5352,5352,44538,377,302,290,2690,2604,36.3,6.62,-100.0,-1,-1,11,1161,35,0,0,0
chicken1_D12_maxbin.007.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,99.63,3.37,5.88,3192996,40542,3365,3365,29345,334,270,258,1683,1578,36.4,6.11,-100.0,-1,-1,1,461,11,2,0,0
chicken1_D12_maxbin.008.fasta_sub.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,96.3,2.78,30.77,3831224,45974,3796,3796,81374,377,300,288,3288,3065,40.0,6.33,-100.0,-1,-1,9,311,13,0,0,0
chicken1_D12_maxbin.009.fasta.contigs.fa,f__Xanthomonadaceae (UID4214),55,659,290,97.59,1.5,0.0,4693598,37075,4335,4335,57599,399,322,314,4128,3980,34.5,5.55,-100.0,-1,-1,18,634,7,0,0,0
chicken1_D12_maxbin.014.fasta.contigs.fa,k__Bacteria (UID2372),131,177,106,95.28,0.13,0.0,2550026,37529,2776,2776,40933,334,274,261,2733,2541,40.8,6.9,-100.0,-1,-1,7,169,1,0,0,0
chicken1_D12_maxbin.016.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,94.94,3.16,0.0,3772938,44320,3752,3752,71031,374,300,288,2903,2772,41.1,4.73,-100.0,-1,-1,43,226,9,0,0,0
chicken1_D12_maxbin.017.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,90.94,0.69,0.0,2498923,24198,2479,2479,118010,369,302,292,3109,2947,38.6,5.09,-100.0,-1,-1,18,243,2,0,0,0
chicken1_D12_maxbin.018.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,76.0,6.82,0.0,1815193,36503,1822,1822,60555,366,293,273,2462,2296,38.7,6.14,-100.0,-1,-1,49,199,15,0,0,0
chicken1_D12_maxbin.019.fasta.contigs.fa,f__Moraxellaceae (UID4680),86,689,365,98.08,1.48,0.0,3947981,51987,3807,3807,112853,369,305,291,3290,3020,35.4,6.14,-100.0,-1,-1,9,672,8,0,0,0
chicken1_D12_maxbin.020.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,69.73,2.91,0.0,1736128,31062,1915,1915,76947,347,265,249,3613,3346,38.0,7.75,-100.0,-1,-1,72,187,3,1,0,0
chicken1_D12_maxbin.021.fasta.contigs.fa,c__Clostridia (UID1118),387,223,124,81.38,0.0,0.0,2412877,31654,2169,2169,125051,415,335,320,2970,2806,40.1,5.43,-100.0,-1,-1,33,190,0,0,0,0
chicken1_D12_maxbin.022.fasta.contigs.fa,o__Clostridiales (UID1120),304,250,143,91.08,9.77,0.0,4189613,49605,4659,4659,43806,341,260,250,3401,3285,37.1,6.89,-100.0,-1,-1,19,211,15,5,0,0
chicken1_D12_maxbin.023.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,96.55,17.26,7.69,2835262,28553,2875,2875,52927,344,283,273,3191,3031,39.0,5.6,-100.0,-1,-1,2,80,20,2,0,0
chicken1_D12_maxbin.024.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,98.5,8.29,24.0,3547254,48539,3695,3695,55818,351,282,269,1974,1887,34.6,5.89,-100.0,-1,-1,7,422,44,2,0,0
chicken1_D12_maxbin.025.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,94.91,4.26,7.41,3470438,42297,3507,3507,37219,353,292,280,2725,2591,34.1,6.56,-100.0,-1,-1,22,424,27,0,0,0
chicken1_D12_maxbin.026.fasta.contigs.fa,k__Bacteria (UID2372),131,177,106,23.85,2.83,25.0,1700030,28942,2387,2387,1814,249,193,181,1187,1118,39.9,6.58,-100.0,-1,-1,134,41,1,1,0,0
chicken1_D12_maxbin.027.fasta_sub.contigs.fa,p__Actinobacteria (UID2112),31,211,124,34.43,4.77,16.67,1961487,15974,2112,2112,3662,346,266,258,4429,4256,37.6,5.42,-100.0,-1,-1,117,80,9,5,0,0
chicken1_D12_maxbin.030.fasta_sub.contigs.fa,o__Clostridiales (UID1212),172,263,149,33.43,10.8,2.56,3196365,34537,4234,4234,2120,297,222,214,2756,2573,37.6,5.26,-100.0,-1,-1,169,70,18,5,1,0
chicken1_D12_maxbin.033.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,83.88,12.87,5.0,2774632,38991,3305,3305,4100,310,248,236,1744,1631,39.6,6.54,-100.0,-1,-1,39,188,34,2,0,0
chicken1_D12_maxbin.036.fasta.contigs.fa,f__Bacillaceae (UID829),128,559,183,56.75,10.61,2.44,4383751,60678,6055,6056,1840,266,205,195,1815,1664,39.0,8.09,-100.0,-1,-1,241,270,34,12,2,0
chicken1_D12_maxbin.038.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,67.02,8.06,11.11,1696465,14559,2211,2211,2136,290,228,221,1536,1486,37.5,3.23,-100.0,-1,-1,80,163,18,0,0,0
chicken1_D12_metabat2.25.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,28.03,0.0,0.0,443583,3481,489,489,7395,324,266,259,1108,1088,37.8,6.76,-100.0,-1,-1,179,84,0,0,0,0
chicken1_D12_metabat2.34.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,5.7,0.0,0.0,266423,3239,258,258,266423,398,314,301,1224,1196,41.7,3.8,-100.0,-1,-1,235,43,0,0,0,0
chicken1_D12_metabat2.38.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,8.72,0.0,0.0,255040,2093,242,242,85901,368,299,290,1018,993,41.8,0.0,-100.0,-1,-1,217,46,0,0,0,0
chicken1_D12_metabat2.53.fa.contigs.fa,o__Clostridiales (UID1212),172,257,149,72.21,0.17,0.0,1745859,13876,1834,1834,7839,346,275,268,2393,2352,39.9,4.08,-100.0,-1,-1,95,161,1,0,0,0
chicken1_D12_metabat2.74.fa.contigs.fa,o__Clostridiales (UID1226),155,274,157,84.39,0.64,0.0,2877530,31824,2726,2726,30696,383,317,305,3090,2944,40.7,6.4,-100.0,-1,-1,62,211,1,0,0,0
chicken1_D12_metabat2.77.fa.contigs.fa,p__Actinobacteria (UID2112),31,211,124,40.86,0.0,0.0,1554092,11029,1316,1316,16986,417,326,317,3671,3542,36.5,4.71,-100.0,-1,-1,118,93,0,0,0,0
chicken1_D13_maxbin.002.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,85.75,3.29,0.0,2065248,17562,1842,1842,84100,390,332,323,3311,3127,36.6,5.95,-100.0,-1,-1,38,216,7,0,0,0
