genome,completeness,contamination,strain_heterogeneity,length,N50
chicken1_D42_metabat2.29.fa_sub.contigs.fa,7.72,0.0,0.0,422786,124906
chicken1_D42_metabat2.30.fa.contigs.fa,20.75,0.0,0.0,384809,46073
chicken1_D42_metabat2.69.fa.contigs.fa,81.6,4.49,70.0,2757571,35172
chicken1_D42_metabat2.84.fa.contigs.fa,26.44,0.0,0.0,461017,25609
chicken1_D42_metabat2.90.fa.contigs.fa,35.37,0.0,0.0,901377,55386
chicken1_D43_maxbin.002.fasta.contigs.fa,89.01,0.55,0.0,1034386,293956
chicken1_D43_maxbin.004.fasta.contigs.fa,82.76,13.17,7.89,1641762,31315
chicken1_D43_maxbin.005.fasta.contigs.fa,84.42,1.43,66.67,2156190,19754
chicken1_D43_maxbin.006.fasta.contigs.fa,91.74,0.0,0.0,2290062,51563
chicken1_D43_maxbin.007.fasta.contigs.fa,85.0,10.57,8.0,3530505,53806
chicken1_D43_maxbin.008.fasta.contigs.fa,58.86,10.18,33.33,1318234,20753
chicken1_D43_maxbin.009.fasta.contigs.fa,76.09,4.56,28.57,2901262,25934
chicken1_D43_maxbin.011.fasta.contigs.fa,71.3,11.65,61.7,1402110,16306
chicken1_D43_maxbin.014.fasta.contigs.fa,18.65,3.9,62.5,1361453,12383
chicken1_D43_maxbin.015.fasta.contigs.fa,76.01,6.29,5.88,1866863,29529
chicken1_D43_maxbin.018.fasta.contigs.fa,93.46,10.34,66.67,2749431,28425
chicken1_D43_maxbin.020.fasta.contigs.fa,40.06,0.34,0.0,784202,83079
chicken1_D43_maxbin.021.fasta.contigs.fa,93.96,0.0,0.0,2088976,116104
chicken1_D43_maxbin.022.fasta.contigs.fa,93.95,1.37,20.0,1794393,38111
chicken1_D43_maxbin.025.fasta.contigs.fa,93.04,18.3,8.16,4218016,59564
chicken1_D43_maxbin.026.fasta.contigs.fa,70.29,5.01,6.67,2189562,23281
chicken1_D43_maxbin.027.fasta.contigs.fa,57.1,16.62,11.43,1616704,9022
chicken1_D43_maxbin.028.fasta.contigs.fa,88.72,0.16,0.0,1223780,55025
chicken1_D43_maxbin.029.fasta.contigs.fa,71.71,4.94,0.0,1697787,32300
chicken1_D43_maxbin.032.fasta.contigs.fa,87.47,0.34,0.0,1868545,76971
chicken1_D43_maxbin.033.fasta.contigs.fa,92.07,0.51,0.0,2443062,116196
chicken1_D43_maxbin.034.fasta.contigs.fa,58.95,2.04,0.0,2436462,67864
chicken1_D43_maxbin.035.fasta.contigs.fa,96.71,6.7,43.48,2631723,53575
chicken1_D43_maxbin.038.fasta.contigs.fa,88.2,6.18,12.5,1719357,20080
chicken1_D43_maxbin.041.fasta.contigs.fa,75.4,11.71,17.24,2458731,52102
chicken1_D43_maxbin.043.fasta.contigs.fa,77.25,8.73,7.69,1657151,20947
chicken1_D43_maxbin.045.fasta.contigs.fa,90.6,3.42,28.57,1891504,22625
chicken1_D43_maxbin.046.fasta.contigs.fa,81.28,3.87,60.0,2130147,44718
chicken1_D43_maxbin.047.fasta.contigs.fa,73.42,4.25,0.0,2999906,34717
chicken1_D43_maxbin.048.fasta.contigs.fa,84.85,1.69,40.0,1637912,8137
chicken1_D43_maxbin.049.fasta.contigs.fa,49.78,0.0,0.0,1236095,49621
chicken1_D43_maxbin.053.fasta.contigs.fa,75.84,4.71,60.0,2016570,17495
chicken1_D43_maxbin.055.fasta.contigs.fa,25.32,21.24,11.18,3459484,11401
chicken1_D43_maxbin.057.fasta.contigs.fa,79.99,3.96,25.0,2422481,24813
chicken1_D43_maxbin.061.fasta.contigs.fa,58.87,17.19,0.0,1611605,29374
chicken1_D43_maxbin.062.fasta.contigs.fa,87.27,6.12,12.5,3789054,22789
chicken1_D43_maxbin.064.fasta.contigs.fa,15.79,4.17,11.76,384322,3891
chicken1_D43_maxbin.065.fasta.contigs.fa,84.31,22.33,61.64,2786101,10057
chicken1_D43_maxbin.066.fasta.contigs.fa,45.87,5.5,14.29,1380818,6096
chicken1_D43_maxbin.067.fasta.contigs.fa,37.3,21.23,20.51,1055366,5905
chicken1_D43_maxbin.068.fasta.contigs.fa,93.1,48.2,20.98,2867116,8028
chicken1_D43_maxbin.071.fasta.contigs.fa,71.93,35.96,27.59,1623742,3915
chicken1_D43_maxbin.072.fasta.contigs.fa,81.6,9.91,7.14,2351394,20104
chicken1_D43_maxbin.075.fasta.contigs.fa,43.6,3.51,0.0,1711015,4995
chicken1_D43_maxbin.081.fasta_sub.contigs.fa,41.57,6.74,14.29,1072725,8329
chicken1_D43_maxbin.084.fasta.contigs.fa,13.76,2.83,25.0,3839913,3107
chicken1_D43_maxbin.085.fasta.contigs.fa,79.36,25.96,3.37,3830276,5789
chicken1_D43_maxbin.086.fasta.contigs.fa,91.64,4.56,14.29,2373875,9288
chicken1_D43_maxbin.095.fasta.contigs.fa,87.08,61.99,22.45,2542452,6470
chicken1_D43_maxbin.097.fasta.contigs.fa,85.95,47.9,2.05,3044777,7320
chicken1_D43_maxbin.100.fasta.contigs.fa,79.27,5.93,20.0,2169060,6923
chicken1_D43_maxbin.103.fasta.contigs.fa,43.28,11.43,60.0,1812561,3679
chicken1_D43_maxbin.107.fasta.contigs.fa,80.22,14.79,8.0,2527365,6650
chicken1_D43_maxbin.115.fasta.contigs.fa,84.51,5.93,7.69,1729916,6480
chicken1_D43_maxbin.120.fasta.contigs.fa,87.97,63.18,29.11,4987783,4918
chicken1_D43_maxbin.133.fasta.contigs.fa,43.71,22.06,0.0,3189278,1979
chicken1_D43_maxbin.136.fasta.contigs.fa,24.15,6.69,17.39,347882,1976
chicken1_D43_maxbin.143.fasta.contigs.fa,46.44,14.47,3.33,887585,2410
chicken1_D43_maxbin.145.fasta.contigs.fa,49.26,14.92,0.0,3071435,2025
chicken1_D43_maxbin.153.fasta.contigs.fa,74.95,1.89,33.33,1342369,3246
chicken1_D43_maxbin.161.fasta.contigs.fa,57.94,21.64,2.75,3279603,1734
chicken1_D43_metabat2.10.fa.contigs.fa,62.46,1.57,0.0,1317394,23011
chicken1_D43_metabat2.103.fa.contigs.fa,48.26,0.19,33.33,766535,26065
chicken1_D43_metabat2.112.fa.contigs.fa,49.13,5.64,9.52,759238,35910
chicken1_D43_metabat2.114.fa.contigs.fa,51.01,16.11,16.28,1322329,14965
chicken1_D43_metabat2.147.fa.contigs.fa,31.07,0.0,0.0,595920,9570
chicken1_D43_metabat2.150.fa_sub.contigs.fa,50.56,3.37,0.0,826298,17354
chicken1_D43_metabat2.151.fa.contigs.fa,18.59,0.0,0.0,300555,28659
chicken1_D43_metabat2.46.fa.contigs.fa,28.28,0.02,100.0,472869,39477
chicken1_D43_metabat2.80.fa.contigs.fa,53.4,1.12,0.0,638339,8212
chicken1_D43_metabat2.84.fa.contigs.fa,38.58,0.0,0.0,771379,12844
chicken1_D4_maxbin.001.fasta.contigs.fa,100.0,0.18,0.0,3987280,168420
chicken1_D4_maxbin.002.fasta.contigs.fa,68.57,1.59,0.0,2520587,68077
chicken1_D4_maxbin.003.fasta.contigs.fa,26.09,0.3,100.0,1462720,18423
chicken1_D4_maxbin.004.fasta.contigs.fa,60.62,0.74,75.0,2385683,16001
chicken1_D4_maxbin.005.fasta.contigs.fa,28.52,4.45,0.0,1033958,109640
chicken1_D4_maxbin.007.fasta.contigs.fa,77.34,0.89,0.0,1403801,59709
chicken1_D4_maxbin.008.fasta.contigs.fa,97.99,3.36,0.0,2803011,67766
chicken1_D4_maxbin.010.fasta.contigs.fa,85.01,2.82,0.0,2566508,72509
chicken1_D4_maxbin.011.fasta.contigs.fa,92.95,0.67,0.0,2852890,38842
chicken1_D4_maxbin.012.fasta.contigs.fa,67.72,0.85,0.0,2982690,91585
chicken1_D4_maxbin.013.fasta.contigs.fa,90.51,5.82,50.0,3815429,10683
chicken1_D4_maxbin.014.fasta.contigs.fa,91.22,63.04,1.27,3616051,30636
chicken1_D4_maxbin.015.fasta.contigs.fa,95.28,2.49,0.0,3029554,46470
chicken1_D4_maxbin.017.fasta.contigs.fa,16.0,1.34,0.0,2499634,8698
chicken1_D4_maxbin.020.fasta.contigs.fa,91.11,12.75,0.0,2642114,62124
chicken1_D4_maxbin.022.fasta.contigs.fa,72.93,0.67,0.0,1895805,91386
chicken1_D4_maxbin.023.fasta.contigs.fa,95.25,4.11,0.0,3285512,51169
chicken1_D4_maxbin.024.fasta.contigs.fa,91.96,2.1,0.0,2077244,122940
chicken1_D4_maxbin.025.fasta.contigs.fa,76.9,2.17,16.67,3061421,21989
chicken1_D4_maxbin.026.fasta.contigs.fa,90.94,1.61,6.67,2584403,85265
chicken1_D4_maxbin.027.fasta.contigs.fa,76.87,1.36,0.0,1891254,57392
chicken1_D4_maxbin.028.fasta_sub.contigs.fa,49.77,16.67,10.0,1741063,24849
chicken1_D4_maxbin.031.fasta.contigs.fa,94.78,7.08,5.26,3198380,78228
chicken1_D4_maxbin.032.fasta_sub.contigs.fa,85.5,8.36,0.0,6942029,42041
chicken1_D4_maxbin.033.fasta.contigs.fa,87.92,4.75,0.0,2766255,40143
chicken1_D4_maxbin.034.fasta.contigs.fa,80.32,1.81,0.0,2083234,28242
chicken1_D4_maxbin.036.fasta.contigs.fa,88.75,62.05,67.52,4456886,12655
chicken1_D4_maxbin.047.fasta.contigs.fa,98.06,3.55,6.67,2843241,9949
chicken1_D4_maxbin.049.fasta.contigs.fa,92.28,37.72,2.13,3217109,5921
chicken1_D4_maxbin.050.fasta_sub.contigs.fa,54.47,25.71,25.0,3346793,5268
chicken1_D4_maxbin.051.fasta.contigs.fa,35.28,7.92,0.0,3425830,2543
chicken1_D4_maxbin.052.fasta.contigs.fa,42.05,7.93,25.0,1003527,4017
chicken1_D4_maxbin.059.fasta.contigs.fa,82.55,6.04,21.43,2677336,3032
chicken1_D4_maxbin.066.fasta.contigs.fa,49.99,12.69,2.86,2908124,2473
chicken1_D4_maxbin.068.fasta.contigs.fa,40.91,2.35,0.0,1299223,1549
chicken1_D4_metabat2.106.fa.contigs.fa,30.88,0.29,0.0,1135417,26695
chicken1_D4_metabat2.25.fa.contigs.fa,19.81,0.0,0.0,467150,25369
chicken1_D4_metabat2.31.fa.contigs.fa,75.45,5.7,11.11,2152944,11432
chicken1_D4_metabat2.57.fa_sub.contigs.fa,57.27,2.24,40.0,1470902,36918
chicken1_D4_metabat2.64.fa.contigs.fa,30.44,0.06,100.0,1213856,10766
chicken1_D4_metabat2.87.fa.contigs.fa,7.52,0.0,0.0,229345,18425
chicken1_D5_maxbin.001.fasta.contigs.fa,76.87,1.56,0.0,2017372,68351
chicken1_D5_maxbin.003.fasta.contigs.fa,100.0,0.0,0.0,4049525,219558
chicken1_D5_maxbin.006.fasta.contigs.fa,43.32,0.41,77.78,2308147,21001
chicken1_D5_maxbin.007.fasta.contigs.fa,77.34,0.89,0.0,1380705,60552
chicken1_D5_maxbin.009.fasta.contigs.fa,94.97,2.75,0.0,2253997,39853
chicken1_D5_maxbin.010.fasta.contigs.fa,92.95,0.0,0.0,2327091,41382
chicken1_D5_maxbin.011.fasta.contigs.fa,91.61,7.05,15.79,3166904,63889
chicken1_D5_maxbin.013.fasta.contigs.fa,85.68,6.04,0.0,2533617,88867
chicken1_D5_maxbin.014.fasta.contigs.fa,28.86,0.0,0.0,1110900,94142
chicken1_D5_maxbin.015.fasta.contigs.fa,31.38,0.0,0.0,896573,56781
chicken1_D5_maxbin.020.fasta.contigs.fa,92.76,1.25,60.0,3138318,75797
chicken1_D5_maxbin.021.fasta.contigs.fa,76.79,6.12,31.82,1946212,14134
chicken1_D5_maxbin.022.fasta.contigs.fa,62.86,3.09,25.0,1711418,43724
chicken1_D5_maxbin.023.fasta.contigs.fa,38.39,4.07,33.33,1996936,14741
chicken1_D5_maxbin.024.fasta.contigs.fa,85.69,0.05,0.0,2011119,113362
chicken1_D5_maxbin.025.fasta.contigs.fa,96.23,2.49,50.0,2356868,17440
chicken1_D5_maxbin.027.fasta.contigs.fa,96.84,29.11,0.0,4671539,73338
chicken1_D5_maxbin.028.fasta.contigs.fa,96.55,10.34,0.0,5802782,100621
chicken1_D5_maxbin.030.fasta.contigs.fa,71.84,0.0,0.0,2225768,82449
chicken1_D5_maxbin.031.fasta.contigs.fa,89.26,20.88,25.37,3587926,29594
chicken1_D5_maxbin.032.fasta.contigs.fa,86.13,8.38,27.27,3362442,63042
chicken1_D5_maxbin.033.fasta.contigs.fa,74.83,1.7,0.0,1795668,87881
chicken1_D5_maxbin.034.fasta.contigs.fa,82.33,2.14,0.0,2495641,63469
chicken1_D5_maxbin.035.fasta.contigs.fa,92.28,0.69,0.0,2516859,79828
chicken1_D5_maxbin.036.fasta.contigs.fa,82.65,6.84,39.13,3748578,23968
chicken1_D5_maxbin.038.fasta.contigs.fa,89.86,0.7,0.0,1893834,286531
chicken1_D5_maxbin.040.fasta.contigs.fa,95.28,0.47,100.0,3166950,32683
chicken1_D5_maxbin.042.fasta.contigs.fa,76.85,1.51,0.0,2123468,85790
chicken1_D5_maxbin.043.fasta.contigs.fa,86.18,57.89,12.75,3510166,18024
chicken1_D5_maxbin.044.fasta_sub.contigs.fa,38.76,10.04,66.67,1448900,12968
chicken1_D5_maxbin.049.fasta.contigs.fa,93.1,47.26,11.29,2602997,26498
chicken1_D5_maxbin.051.fasta_sub.contigs.fa,53.16,25.0,15.79,2243385,9913
chicken1_D5_maxbin.054.fasta.contigs.fa,87.89,3.08,42.86,3035189,6724
chicken1_D5_maxbin.055.fasta.contigs.fa,69.5,35.61,14.93,4902311,4144
chicken1_D5_maxbin.056.fasta_sub.contigs.fa,6.37,0.69,50.0,1763350,4772
chicken1_D5_maxbin.063.fasta_sub.contigs.fa,67.76,16.41,0.0,3046981,2436
chicken1_D5_maxbin.067.fasta.contigs.fa,41.37,14.76,5.84,3958317,3507
chicken1_D5_maxbin.069.fasta.contigs.fa,58.29,16.43,0.0,2485267,2195
chicken1_D5_maxbin.074.fasta.contigs.fa,12.7,1.92,29.63,577322,2304
chicken1_D5_maxbin.085.fasta.contigs.fa,77.95,9.9,8.16,2578732,2476
chicken1_D5_metabat2.107.fa.contigs.fa,65.24,3.8,69.23,1727467,16060
chicken1_D5_metabat2.74.fa.contigs.fa,47.37,3.51,0.0,1499190,11898
chicken1_D5_metabat2.88.fa.contigs.fa,61.86,0.0,0.0,1290343,22539
chicken1_D5_metabat2.93.fa.contigs.fa,38.6,0.0,0.0,894103,24678
chicken1_D6_maxbin.001.fasta.contigs.fa,100.0,0.18,0.0,3986272,219741
chicken1_D6_maxbin.002.fasta.contigs.fa,84.35,0.91,0.0,2286329,98908
chicken1_D6_maxbin.004.fasta.contigs.fa,84.48,9.95,19.05,2641248,58183
chicken1_D6_maxbin.006.fasta.contigs.fa,94.3,0.67,0.0,3085048,31389
chicken1_D6_maxbin.007.fasta.contigs.fa,77.34,0.89,0.0,1390618,60555
chicken1_D6_maxbin.008.fasta.contigs.fa,4.43,0.0,0.0,516532,11627
chicken1_D6_maxbin.009.fasta.contigs.fa,88.59,1.34,0.0,2292816,103836
chicken1_D6_maxbin.010.fasta.contigs.fa,98.28,49.92,6.12,3888053,46130
chicken1_D6_maxbin.012.fasta.contigs.fa,86.5,6.93,0.0,5739664,113660
chicken1_D6_maxbin.013.fasta.contigs.fa,4.7,0.0,0.0,703233,22171
chicken1_D6_maxbin.014.fasta.contigs.fa,80.98,2.68,0.0,2332949,77635
chicken1_D6_maxbin.015.fasta.contigs.fa,86.39,0.68,0.0,2025729,88985
chicken1_D6_maxbin.016.fasta_sub.contigs.fa,76.55,26.58,14.29,2941784,29765
chicken1_D6_maxbin.018.fasta.contigs.fa,72.26,0.0,0.0,1693620,90207
chicken1_D6_maxbin.019.fasta.contigs.fa,92.63,25.0,33.33,3579527,64298
chicken1_D6_maxbin.020.fasta.contigs.fa,93.96,21.44,0.0,3300741,58940
chicken1_D6_maxbin.021.fasta.contigs.fa,90.27,50.85,12.9,3812273,30486
chicken1_D6_maxbin.022.fasta.contigs.fa,94.34,0.61,0.0,2567921,39016
chicken1_D6_maxbin.023.fasta.contigs.fa,74.5,4.47,30.77,1797003,17732
chicken1_D6_maxbin.025.fasta.contigs.fa,86.83,3.54,0.0,4009600,71397
chicken1_D6_maxbin.026.fasta.contigs.fa,91.61,0.88,9.09,2619253,85608
chicken1_D6_maxbin.027.fasta.contigs.fa,93.96,1.48,0.0,3187477,73689
chicken1_D6_maxbin.028.fasta.contigs.fa,74.05,24.37,0.0,4734235,55046
chicken1_D6_maxbin.030.fasta.contigs.fa,88.31,0.46,0.0,1972574,77309
chicken1_D6_maxbin.032.fasta.contigs.fa,92.41,1.9,33.33,2368098,81659
chicken1_D6_maxbin.033.fasta.contigs.fa,92.41,0.55,0.0,2731856,75424
chicken1_D6_maxbin.034.fasta.contigs.fa,75.4,6.34,0.0,1906906,34471
chicken1_D6_maxbin.037.fasta.contigs.fa,64.91,6.06,0.0,2289667,33154
chicken1_D6_maxbin.038.fasta.contigs.fa,93.39,3.69,9.09,3035059,19901
chicken1_D6_maxbin.039.fasta.contigs.fa,99.66,1.78,48.0,4724584,15089
chicken1_D6_maxbin.040.fasta.contigs.fa,76.92,4.05,0.0,2018160,20848
chicken1_D6_maxbin.045.fasta.contigs.fa,69.3,1.75,50.0,2570027,6391
chicken1_D6_maxbin.054.fasta.contigs.fa,93.97,16.69,7.14,2015231,5481
chicken1_D6_maxbin.056.fasta_sub.contigs.fa,73.12,47.38,7.02,5227269,2176
chicken1_D6_maxbin.061.fasta.contigs.fa,50.49,2.85,0.0,2166556,1963
chicken1_D6_metabat2.105.fa.contigs.fa,11.83,0.0,0.0,429145,20106
chicken1_D6_metabat2.163.fa.contigs.fa,17.09,0.0,0.0,595721,140939
chicken1_D6_metabat2.32.fa.contigs.fa,6.71,0.0,0.0,310956,63167
chicken1_D6_metabat2.64.fa_sub.contigs.fa,8.19,0.29,0.0,269807,33939
chicken1_D6_metabat2.67.fa_sub.contigs.fa,45.51,9.17,51.85,2065994,23483
chicken1_D6_metabat2.84.fa.contigs.fa,49.48,0.0,0.0,763182,14755
chicken1_D6_metabat2.86.fa.contigs.fa,55.56,1.01,50.0,1910199,12555
chicken1_D6_metabat2.95.fa_sub.contigs.fa,50.24,0.0,0.0,1515613,10330
chicken1_D7_maxbin.001.fasta.contigs.fa,100.0,0.0,0.0,3979544,224039
chicken1_D7_maxbin.002.fasta.contigs.fa,79.59,2.27,0.0,2179381,102149
chicken1_D7_maxbin.005.fasta.contigs.fa,77.34,0.89,0.0,1397546,60555
chicken1_D7_maxbin.006.fasta.contigs.fa,92.39,1.98,12.5,2536433,80642
chicken1_D7_maxbin.007.fasta.contigs.fa,79.58,7.85,10.53,2484942,28216
chicken1_D7_maxbin.008.fasta.contigs.fa,94.3,0.0,0.0,3139274,38255
chicken1_D7_maxbin.009.fasta.contigs.fa,91.95,10.74,0.0,3683532,48799
chicken1_D7_maxbin.010.fasta.contigs.fa,89.66,11.99,36.36,2806903,33020
chicken1_D7_maxbin.011.fasta.contigs.fa,86.58,5.15,0.0,3292711,67867
chicken1_D7_maxbin.012.fasta.contigs.fa,82.31,0.68,0.0,2037645,83611
chicken1_D7_maxbin.014.fasta.contigs.fa,92.27,4.1,25.0,2844687,64294
chicken1_D7_maxbin.015.fasta.contigs.fa,98.29,1.49,73.33,4631110,42784
chicken1_D7_maxbin.016.fasta.contigs.fa,89.77,3.04,8.33,3007141,55684
chicken1_D7_maxbin.017.fasta.contigs.fa,72.64,1.57,0.0,2030340,76492
chicken1_D7_maxbin.018.fasta.contigs.fa,73.15,9.0,4.17,1836568,63269
chicken1_D7_maxbin.019.fasta.contigs.fa,68.01,7.05,0.0,1464927,79236
chicken1_D7_maxbin.020.fasta.contigs.fa,80.72,35.5,22.81,2939556,78378
chicken1_D7_maxbin.021.fasta.contigs.fa,92.28,1.14,0.0,2548523,93472
chicken1_D7_maxbin.022.fasta.contigs.fa,86.16,5.94,68.42,3793199,10182
chicken1_D7_maxbin.023.fasta.contigs.fa,38.04,16.7,45.0,3799677,18287
chicken1_D7_maxbin.024.fasta_sub.contigs.fa,73.02,35.13,4.88,3110081,62978
chicken1_D7_maxbin.029.fasta.contigs.fa,94.34,0.13,0.0,2339885,40096
chicken1_D7_maxbin.030.fasta.contigs.fa,94.74,60.93,7.79,4668856,33943
chicken1_D7_maxbin.031.fasta.contigs.fa,94.94,0.95,0.0,2487003,114997
chicken1_D7_maxbin.032.fasta.contigs.fa,84.03,16.16,7.55,3226615,36475
chicken1_D7_maxbin.034.fasta_sub.contigs.fa,86.5,5.22,0.0,5460102,87943
chicken1_D7_maxbin.035.fasta_sub.contigs.fa,77.67,1.73,33.33,2641117,19268
chicken1_D7_maxbin.036.fasta.contigs.fa,84.68,2.35,0.0,2165129,36177
chicken1_D7_maxbin.037.fasta.contigs.fa,91.94,7.06,0.0,3201358,18387
chicken1_D7_maxbin.046.fasta.contigs.fa,92.79,40.35,8.4,4472821,25168
chicken1_D7_maxbin.047.fasta.contigs.fa,50.61,8.33,19.23,3566091,2691
chicken1_D7_maxbin.060.fasta.contigs.fa,48.99,18.01,7.69,1130053,3792
chicken1_D7_maxbin.061.fasta.contigs.fa,83.39,6.26,10.53,1663895,4061
chicken1_D7_maxbin.069.fasta.contigs.fa,62.18,20.33,1.89,2111990,1541
chicken1_D7_metabat2.32.fa.contigs.fa,15.19,0.0,0.0,585859,140998
chicken1_D7_metabat2.48.fa.contigs.fa,23.58,0.0,0.0,309248,54103
chicken1_D7_metabat2.67.fa.contigs.fa,49.12,0.0,0.0,1155935,12140
chicken1_D8_maxbin.001.fasta.contigs.fa,50.0,0.0,0.0,1655481,68077
chicken1_D8_maxbin.005.fasta.contigs.fa,89.21,4.36,37.5,3846502,10223
chicken1_D8_maxbin.008.fasta.contigs.fa,92.95,2.18,0.0,2730062,41382
chicken1_D8_maxbin.009.fasta.contigs.fa,77.34,2.24,0.0,1381667,60555
chicken1_D8_maxbin.010.fasta.contigs.fa,92.39,1.48,0.0,2399000,84110
chicken1_D8_maxbin.012.fasta.contigs.fa,82.86,9.73,0.0,2329842,67732
chicken1_D8_maxbin.014.fasta.contigs.fa,97.99,3.36,0.0,2436482,97416
chicken1_D8_maxbin.015.fasta.contigs.fa,93.67,5.02,30.43,4260118,61902
chicken1_D8_maxbin.016.fasta.contigs.fa,68.38,14.63,42.86,2237648,30048
chicken1_D8_maxbin.017.fasta.contigs.fa,100.0,0.0,0.0,3966738,219689
chicken1_D8_maxbin.018.fasta.contigs.fa,11.07,2.53,100.0,2900376,9834
chicken1_D8_maxbin.020.fasta.contigs.fa,71.5,21.76,20.59,2588704,67778
chicken1_D8_maxbin.022.fasta.contigs.fa,94.34,1.55,66.67,2500648,36985
chicken1_D8_maxbin.024.fasta.contigs.fa,94.3,0.99,5.26,2685763,79463
chicken1_D8_maxbin.025.fasta.contigs.fa,76.27,0.0,0.0,2440140,80058
chicken1_D8_maxbin.026.fasta.contigs.fa,94.3,5.64,0.0,2638101,114961
chicken1_D8_maxbin.027.fasta.contigs.fa,88.24,31.03,40.54,3396302,68981
chicken1_D8_maxbin.028.fasta.contigs.fa,66.68,25.61,24.47,2316930,7278
chicken1_D8_maxbin.029.fasta.contigs.fa,91.11,7.07,0.0,4401237,29227
chicken1_D8_maxbin.030.fasta.contigs.fa,99.42,1.88,50.0,4802634,39676
chicken1_D8_maxbin.031.fasta.contigs.fa,12.18,2.77,23.08,605353,36860
chicken1_D8_maxbin.032.fasta.contigs.fa,10.92,0.0,0.0,426109,16716
chicken1_D8_maxbin.033.fasta.contigs.fa,96.2,2.74,20.0,2841971,48136
chicken1_D8_maxbin.034.fasta.contigs.fa,90.77,14.7,10.64,4218892,62459
chicken1_D8_maxbin.035.fasta.contigs.fa,95.16,7.37,88.24,3026519,46721
chicken1_D8_maxbin.036.fasta.contigs.fa,90.51,42.58,2.78,5236243,40979
chicken1_D8_maxbin.037.fasta.contigs.fa,98.11,4.56,30.77,2844439,22863
chicken1_D8_maxbin.039.fasta.contigs.fa,84.56,0.0,0.0,2175331,84647
chicken1_D8_maxbin.041.fasta.contigs.fa,67.45,2.57,0.0,2900421,30169
chicken1_D8_maxbin.043.fasta_sub.contigs.fa,68.34,48.9,45.59,4111878,12877
chicken1_D8_maxbin.045.fasta_sub.contigs.fa,61.42,8.88,0.0,1631474,21936
chicken1_D8_maxbin.052.fasta_sub.contigs.fa,63.16,40.94,7.76,5306246,4571
chicken1_D8_maxbin.059.fasta.contigs.fa,29.49,11.4,9.09,3629852,2494
chicken1_D8_maxbin.066.fasta.contigs.fa,78.56,19.02,13.51,2552532,4135
chicken1_D8_maxbin.067.fasta.contigs.fa,40.36,10.7,2.86,2212855,2114
chicken1_D8_metabat2.106.fa.contigs.fa,29.16,0.0,0.0,519404,44529
chicken1_D8_metabat2.120.fa.contigs.fa,67.59,3.45,0.0,2245585,25931
chicken1_D8_metabat2.132.fa.contigs.fa,9.83,0.0,0.0,348057,41636
chicken1_D8_metabat2.83.fa.contigs.fa,75.76,0.0,0.0,1527694,12114
chicken1_D8_metabat2.97.fa.contigs.fa,56.2,0.64,0.0,1613241,19817
chicken1_D9_maxbin.001.fasta.contigs.fa,66.67,0.23,0.0,1764506,77800
chicken1_D9_maxbin.005.fasta.contigs.fa,74.7,0.16,100.0,1941439,42915
chicken1_D9_maxbin.006.fasta.contigs.fa,100.0,0.0,0.0,4008516,244501
chicken1_D9_maxbin.007.fasta.contigs.fa,95.3,11.55,4.35,2600221,96783
chicken1_D9_maxbin.008.fasta.contigs.fa,2.53,0.0,0.0,961641,10531
chicken1_D9_maxbin.010.fasta.contigs.fa,97.32,0.0,0.0,3134623,38620
chicken1_D9_maxbin.012.fasta.contigs.fa,55.2,0.06,0.0,1568849,39197
chicken1_D9_maxbin.013.fasta.contigs.fa,57.52,3.69,0.0,1425214,78378
chicken1_D9_maxbin.014.fasta.contigs.fa,89.24,14.24,0.0,4285060,71991
chicken1_D9_maxbin.015.fasta.contigs.fa,84.49,3.48,0.0,2923768,80704
chicken1_D9_maxbin.016.fasta.contigs.fa,90.57,0.94,0.0,2799466,40624
chicken1_D9_maxbin.018.fasta.contigs.fa,93.55,0.0,0.0,3113346,55171
chicken1_D9_maxbin.019.fasta.contigs.fa,94.13,1.34,0.0,2401072,88477
chicken1_D9_maxbin.020.fasta_sub.contigs.fa,46.45,9.48,29.17,2001097,77746
chicken1_D9_maxbin.021.fasta.contigs.fa,77.34,1.57,0.0,1420567,59707
chicken1_D9_maxbin.022.fasta.contigs.fa,89.6,0.69,0.0,2312133,88906
chicken1_D9_maxbin.023.fasta_sub.contigs.fa,56.58,29.22,16.13,2127544,67949
chicken1_D9_maxbin.024.fasta.contigs.fa,97.47,0.0,0.0,2549293,128897
chicken1_D9_maxbin.027.fasta_sub.contigs.fa,73.26,15.35,19.3,2611212,34630
chicken1_D9_maxbin.030.fasta.contigs.fa,94.94,0.0,0.0,2848156,80597
chicken1_D9_maxbin.031.fasta.contigs.fa,80.54,1.34,0.0,2230651,86075
chicken1_D9_maxbin.034.fasta.contigs.fa,70.23,3.69,18.18,3684905,86271
chicken1_D9_maxbin.035.fasta.contigs.fa,74.5,7.84,3.85,3532025,45010
chicken1_D9_maxbin.037.fasta_sub.contigs.fa,71.44,9.76,0.0,2649988,46137
chicken1_D9_maxbin.038.fasta.contigs.fa,19.57,8.74,11.76,5384516,3523
chicken1_D9_maxbin.039.fasta.contigs.fa,95.13,9.34,0.0,2463692,26098
chicken1_D9_maxbin.041.fasta.contigs.fa,95.54,14.91,20.0,2974216,9713
chicken1_D9_maxbin.043.fasta.contigs.fa,95.2,7.39,50.0,3043796,6231
chicken1_D9_maxbin.045.fasta_sub.contigs.fa,4.21,0.55,0.0,125944,2574
