genome,location,length
human1_HV-24_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.011.fasta.contigs.fa,7090864
human1_HV-24_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.013.fasta.contigs.fa,2669842
human1_HV-24_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.014.fasta.contigs.fa,2531501
human1_HV-24_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.015.fasta.contigs.fa,2855462
human1_HV-24_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.016.fasta.contigs.fa,2950630
human1_HV-24_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.018.fasta.contigs.fa,3872995
human1_HV-24_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.019.fasta.contigs.fa,3483541
human1_HV-24_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.020.fasta.contigs.fa,3131071
human1_HV-24_maxbin.021.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.021.fasta_sub.contigs.fa,6038135
human1_HV-24_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.023.fasta.contigs.fa,3144169
human1_HV-24_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.025.fasta.contigs.fa,4245171
human1_HV-24_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.027.fasta.contigs.fa,2814009
human1_HV-24_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.031.fasta.contigs.fa,4497655
human1_HV-24_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.036.fasta.contigs.fa,1969880
human1_HV-24_maxbin.038.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.038.fasta.contigs.fa,3982118
human1_HV-24_maxbin.040.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.040.fasta.contigs.fa,2773983
human1_HV-24_maxbin.043.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.043.fasta.contigs.fa,1893569
human1_HV-24_maxbin.044.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.044.fasta.contigs.fa,1360342
human1_HV-24_maxbin.046.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_maxbin.046.fasta.contigs.fa,1425907
human1_HV-24_metabat2.28.fa.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-24_metabat2.28.fa.contigs.fa,1085712
human1_HV-2_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.002.fasta.contigs.fa,2111845
human1_HV-2_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.005.fasta.contigs.fa,2033010
human1_HV-2_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.007.fasta.contigs.fa,2910754
human1_HV-2_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.009.fasta.contigs.fa,3863995
human1_HV-2_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.010.fasta.contigs.fa,3137576
human1_HV-2_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.013.fasta.contigs.fa,2707596
human1_HV-2_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.015.fasta.contigs.fa,2727318
human1_HV-2_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.019.fasta.contigs.fa,5005979
human1_HV-2_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.020.fasta.contigs.fa,2361501
human1_HV-2_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.023.fasta.contigs.fa,3241597
human1_HV-2_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.024.fasta.contigs.fa,3415374
human1_HV-2_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.025.fasta.contigs.fa,3613517
human1_HV-2_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.027.fasta.contigs.fa,2483170
human1_HV-2_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.028.fasta.contigs.fa,2953127
human1_HV-2_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.031.fasta.contigs.fa,3860269
human1_HV-2_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.033.fasta.contigs.fa,4497827
human1_HV-2_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.034.fasta.contigs.fa,2696211
human1_HV-2_maxbin.036.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.036.fasta_sub.contigs.fa,4664881
human1_HV-2_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.039.fasta.contigs.fa,2678676
human1_HV-2_maxbin.040.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.040.fasta_sub.contigs.fa,2826143
human1_HV-2_maxbin.041.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.041.fasta.contigs.fa,6048882
human1_HV-2_maxbin.044.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-2_maxbin.044.fasta.contigs.fa,2350068
human1_HV-3_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.007.fasta.contigs.fa,2485280
human1_HV-3_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.010.fasta.contigs.fa,2058679
human1_HV-3_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.013.fasta.contigs.fa,3330755
human1_HV-3_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.014.fasta.contigs.fa,2818453
human1_HV-3_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.016.fasta.contigs.fa,2694397
human1_HV-3_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.017.fasta.contigs.fa,2821272
human1_HV-3_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.018.fasta.contigs.fa,2652157
human1_HV-3_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.022.fasta.contigs.fa,5538476
human1_HV-3_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.024.fasta.contigs.fa,2756665
human1_HV-3_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.025.fasta.contigs.fa,4025341
human1_HV-3_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.026.fasta.contigs.fa,2556192
human1_HV-3_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.027.fasta.contigs.fa,3753497
human1_HV-3_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.028.fasta.contigs.fa,5624767
human1_HV-3_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.029.fasta.contigs.fa,2461783
human1_HV-3_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.032.fasta.contigs.fa,2523419
human1_HV-3_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.033.fasta.contigs.fa,3168480
human1_HV-3_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.036.fasta.contigs.fa,1930096
human1_HV-3_maxbin.037.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.037.fasta.contigs.fa,3407933
human1_HV-3_maxbin.038.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-3_maxbin.038.fasta.contigs.fa,1883431
human1_HV-4_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.001.fasta.contigs.fa,3281643
human1_HV-4_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.002.fasta.contigs.fa,2437475
human1_HV-4_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.005.fasta.contigs.fa,3019873
human1_HV-4_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.007.fasta.contigs.fa,2860221
human1_HV-4_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.011.fasta.contigs.fa,2491070
human1_HV-4_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.015.fasta.contigs.fa,3661224
human1_HV-4_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.019.fasta.contigs.fa,3033202
human1_HV-4_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.020.fasta.contigs.fa,2793006
human1_HV-4_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.022.fasta.contigs.fa,3102182
human1_HV-4_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.023.fasta.contigs.fa,3172828
human1_HV-4_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.025.fasta.contigs.fa,1530586
human1_HV-4_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.026.fasta.contigs.fa,2035126
human1_HV-4_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.030.fasta.contigs.fa,3980070
human1_HV-4_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.032.fasta.contigs.fa,3862160
human1_HV-4_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.034.fasta.contigs.fa,2563759
human1_HV-4_maxbin.037.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.037.fasta.contigs.fa,2333312
human1_HV-4_maxbin.046.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-4_maxbin.046.fasta.contigs.fa,1657046
human1_HV-5_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.002.fasta.contigs.fa,2905577
human1_HV-5_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.003.fasta.contigs.fa,6993219
human1_HV-5_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.004.fasta.contigs.fa,3459826
human1_HV-5_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.006.fasta.contigs.fa,3118436
human1_HV-5_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.010.fasta.contigs.fa,2806093
human1_HV-5_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.011.fasta.contigs.fa,2779838
human1_HV-5_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.013.fasta.contigs.fa,3651101
human1_HV-5_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.015.fasta.contigs.fa,2623783
human1_HV-5_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.022.fasta.contigs.fa,5275160
human1_HV-5_maxbin.023.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.023.fasta_sub.contigs.fa,2910807
human1_HV-5_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.024.fasta.contigs.fa,4443999
human1_HV-5_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.026.fasta.contigs.fa,2837403
human1_HV-5_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.036.fasta.contigs.fa,2531530
human1_HV-5_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.039.fasta.contigs.fa,1609264
human1_HV-5_maxbin.040.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-5_maxbin.040.fasta.contigs.fa,3055242
human1_HV-6_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.002.fasta.contigs.fa,1799985
human1_HV-6_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.010.fasta.contigs.fa,2008513
human1_HV-6_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.012.fasta.contigs.fa,2365336
human1_HV-6_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.014.fasta.contigs.fa,2632260
human1_HV-6_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.020.fasta.contigs.fa,2540181
human1_HV-6_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.021.fasta.contigs.fa,3056992
human1_HV-6_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.022.fasta.contigs.fa,4849646
human1_HV-6_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.026.fasta.contigs.fa,2435298
human1_HV-6_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.031.fasta.contigs.fa,2082563
human1_HV-6_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.033.fasta.contigs.fa,2432459
human1_HV-6_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.034.fasta.contigs.fa,3104494
human1_HV-6_maxbin.035.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.035.fasta.contigs.fa,3293480
human1_HV-6_maxbin.037.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.037.fasta.contigs.fa,2501721
human1_HV-6_maxbin.042.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.042.fasta.contigs.fa,1487225
human1_HV-6_maxbin.047.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.047.fasta.contigs.fa,2510075
human1_HV-6_maxbin.048.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-6_maxbin.048.fasta.contigs.fa,3127266
human1_HV-7_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-7_maxbin.001.fasta.contigs.fa,2260027
human1_HV-7_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-7_maxbin.003.fasta.contigs.fa,2093736
human1_HV-7_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-7_maxbin.005.fasta.contigs.fa,1553059
human1_HV-7_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-7_maxbin.006.fasta.contigs.fa,6445478
human1_HV-7_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-7_maxbin.007.fasta.contigs.fa,6619634
human1_HV-7_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-7_maxbin.008.fasta.contigs.fa,5105055
human1_HV-7_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-7_maxbin.009.fasta.contigs.fa,1414043
human1_HV-7_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-7_maxbin.010.fasta.contigs.fa,3495655
human1_HV-7_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-7_maxbin.014.fasta.contigs.fa,1670442
human1_HV-7_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-7_maxbin.015.fasta.contigs.fa,2585832
human1_HV-7_metabat2.23.fa.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-7_metabat2.23.fa.contigs.fa,1542103
human1_HV-8_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.003.fasta.contigs.fa,6748139
human1_HV-8_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.004.fasta.contigs.fa,1124622
human1_HV-8_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.005.fasta.contigs.fa,2950137
human1_HV-8_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.006.fasta.contigs.fa,3915557
human1_HV-8_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.007.fasta.contigs.fa,3653843
human1_HV-8_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.008.fasta.contigs.fa,7110391
human1_HV-8_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.009.fasta.contigs.fa,2227681
human1_HV-8_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.010.fasta.contigs.fa,3380942
human1_HV-8_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.011.fasta.contigs.fa,3754277
human1_HV-8_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.012.fasta.contigs.fa,5189472
human1_HV-8_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.014.fasta.contigs.fa,4331405
human1_HV-8_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.015.fasta.contigs.fa,1998016
human1_HV-8_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.016.fasta.contigs.fa,2758508
human1_HV-8_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.017.fasta.contigs.fa,3724425
human1_HV-8_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.021.fasta.contigs.fa,4551661
human1_HV-8_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-8_maxbin.026.fasta.contigs.fa,3131056
human1_HV-9_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-9_maxbin.002.fasta.contigs.fa,3205934
human1_HV-9_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-9_maxbin.004.fasta.contigs.fa,2705289
human1_HV-9_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-9_maxbin.005.fasta.contigs.fa,2301896
human1_HV-9_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-9_maxbin.009.fasta.contigs.fa,2019655
human1_HV-9_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-9_maxbin.011.fasta.contigs.fa,6906250
human1_HV-9_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-9_maxbin.013.fasta.contigs.fa,5159251
human1_HV-9_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-9_maxbin.015.fasta.contigs.fa,3452523
human1_HV-9_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-9_maxbin.016.fasta.contigs.fa,2656276
human1_HV-9_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/human1/ssbins/ssbins_genomes_human1/human1_HV-9_maxbin.017.fasta.contigs.fa,2758923
